"TOA5","Pen2 Dunes CR1K","CR1000","66462","CR1000.Std.32.03","CPU:FIELD_READY_PEN_2_05252022.CR1","38252","BattMin_PTemp"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp"
"TS","RN","",""
"","","Min","Smp"
"2022-06-06 06:30:00",561,12.91,8.59
"2022-06-06 07:00:00",562,13.2,9.35
"2022-06-06 07:30:00",563,14.03,10.45
"2022-06-06 08:00:00",564,14.34,11.59
"2022-06-06 08:30:00",565,14.32,12.6
"2022-06-06 09:00:00",566,14.28,13.66
"2022-06-06 09:30:00",567,13.82,14.64
"2022-06-06 10:00:00",568,13.82,15.41
"2022-06-06 10:30:00",569,13.73,16.76
"2022-06-06 11:00:00",570,13.68,17.84
"2022-06-06 11:30:00",571,13.66,18.3
"2022-06-06 12:00:00",572,13.64,19.02
"2022-06-06 12:30:00",573,13.63,19.7
"2022-06-06 13:00:00",574,13.63,19.76
"2022-06-06 13:30:00",575,13.63,19.86
"2022-06-06 14:00:00",576,13.6,20.31
"2022-06-06 14:30:00",577,13.59,20.56
"2022-06-06 15:00:00",578,13.54,21.07
"2022-06-06 15:30:00",579,13.52,21.51
"2022-06-06 16:00:00",580,13.52,21.75
"2022-06-06 16:30:00",581,13.52,21.86
"2022-06-06 17:00:00",582,13.52,21.92
"2022-06-06 17:30:00",583,13.54,21.89
"2022-06-06 18:00:00",584,13.54,21.84
"2022-06-06 18:30:00",585,13.58,21.45
"2022-06-06 19:00:00",586,13.58,20.85
"2022-06-06 19:30:00",587,13.67,20.15
"2022-06-06 20:00:00",588,13.61,19.21
"2022-06-06 20:30:00",589,13.29,17.06
"2022-06-06 21:00:00",590,13.08,14.09
"2022-06-06 21:30:00",591,13.05,11.4
"2022-06-06 22:00:00",592,13.03,10.97
"2022-06-06 22:30:00",593,13.02,10.88
"2022-06-06 23:00:00",594,13.01,10.09
"2022-06-06 23:30:00",595,13,9.39
"2022-06-07 00:00:00",596,12.99,8.81
"2022-06-07 00:30:00",597,12.97,8.3
"2022-06-07 01:00:00",598,12.96,7.575
"2022-06-07 01:30:00",599,12.95,7.114
"2022-06-07 02:00:00",600,12.93,6.897
"2022-06-07 02:30:00",601,12.91,6.94
"2022-06-07 03:00:00",602,12.9,6.918
"2022-06-07 03:30:00",603,12.88,6.918
"2022-06-07 04:00:00",604,12.86,7.159
"2022-06-07 04:30:00",605,12.83,6.875
"2022-06-07 05:00:00",606,12.81,6.287
"2022-06-07 05:30:00",607,12.8,5.548
"2022-06-07 06:00:00",608,12.8,5.009
"2022-06-07 06:30:00",609,12.85,4.945
"2022-06-07 07:00:00",610,13.29,6.482
"2022-06-07 07:30:00",611,14.21,8.46
"2022-06-07 08:00:00",612,14.37,10.02
"2022-06-07 08:30:00",613,14.31,11.08
"2022-06-07 09:00:00",614,14.27,12.26
"2022-06-07 09:30:00",615,13.82,13.71
"2022-06-07 10:00:00",616,13.79,15.31
"2022-06-07 10:30:00",617,13.73,16.94
"2022-06-07 11:00:00",618,13.66,18.2
"2022-06-07 11:30:00",619,13.65,18.71
"2022-06-07 12:00:00",620,13.65,19.02
"2022-06-07 12:30:00",621,13.66,18.71
"2022-06-07 13:00:00",622,13.66,18.12
"2022-06-07 13:30:00",623,13.63,18.77
"2022-06-07 14:00:00",624,13.63,19.13
"2022-06-07 14:30:00",625,13.63,18.92
"2022-06-07 15:00:00",626,13.57,19.49
"2022-06-07 15:30:00",627,13.54,19.92
"2022-06-07 16:00:00",628,13.51,20.58
"2022-06-07 16:30:00",629,13.49,20.96
"2022-06-07 17:00:00",630,13.54,20.69
"2022-06-07 17:30:00",631,13.58,19.78
"2022-06-07 18:00:00",632,13.73,18.97
"2022-06-07 18:30:00",633,13.64,19.44
"2022-06-07 19:00:00",634,13.67,19.49
"2022-06-07 19:30:00",635,13.67,19.39
"2022-06-07 20:00:00",636,13.66,17.66
"2022-06-07 20:30:00",637,13.32,15.41
"2022-06-07 21:00:00",638,13.08,13.19
"2022-06-07 21:30:00",639,13.05,11.49
"2022-06-07 22:00:00",640,13.03,10.22
"2022-06-07 22:30:00",641,13.02,9.79
"2022-06-07 23:00:00",642,13,9.15
"2022-06-07 23:30:00",643,12.99,8.06
"2022-06-08 00:00:00",644,12.98,6.94
"2022-06-08 00:30:00",645,12.97,5.722
"2022-06-08 01:00:00",646,12.96,5.14
"2022-06-08 01:30:00",647,12.94,4.536
"2022-06-08 02:00:00",648,12.93,3.655
"2022-06-08 02:30:00",649,12.91,3.334
"2022-06-08 03:00:00",650,12.89,3.443
"2022-06-08 03:30:00",651,12.88,3.42
"2022-06-08 04:00:00",652,12.85,3.014
"2022-06-08 04:30:00",653,12.82,2.844
"2022-06-08 05:00:00",654,12.79,2.822
"2022-06-08 05:30:00",655,12.78,2.48
"2022-06-08 06:00:00",656,12.79,1.821
"2022-06-08 06:30:00",657,12.84,2.652
"2022-06-08 07:00:00",658,13.28,4.923
"2022-06-08 07:30:00",659,14.34,8.33
"2022-06-08 08:00:00",660,14.34,11.56
"2022-06-08 08:30:00",661,14.25,14.16
"2022-06-08 09:00:00",662,13.9,16.81
"2022-06-08 09:30:00",663,13.7,19.08
"2022-06-08 10:00:00",664,13.66,19.44
"2022-06-08 10:30:00",665,13.63,19.08
"2022-06-08 11:00:00",666,13.63,19.86
"2022-06-08 11:30:00",667,13.6,20.34
"2022-06-08 12:00:00",668,13.57,20.29
"2022-06-08 12:30:00",669,13.54,20.74
"2022-06-08 13:00:00",670,13.54,21.34
"2022-06-08 13:30:00",671,13.51,21.78
"2022-06-08 14:00:00",672,13.46,22.17
"2022-06-08 14:30:00",673,13.46,24.51
"2022-06-08 15:00:00",674,13.49,25.92
"2022-06-08 15:30:00",675,13.49,25.83
"2022-06-08 16:00:00",676,13.45,25.49
"2022-06-08 16:30:00",677,13.48,24.22
"2022-06-08 17:00:00",678,13.57,24.45
