"TOA5","Pen2 Dunes CR1K","CR1000","66462","CR1000.Std.32.03","CPU:FIELD_READY_PEN_2_05252022.CR1","38252","Pen2_table"
"TIMESTAMP","RECORD","windSpeed_Avg","windDirection_Avg","GustWindSpeed_Avg","AirTemp_Avg","XOrientation_Avg","YOrientation_Avg","CompassHeading_Avg","N_Wind_Avg","E_Wind_Avg","GustWindSpeed2_Avg","windSpeed_Max","windDirection_Max","GustWindSpeed_Max","AirTemp_Max","XOrientation_Max","YOrientation_Max","CompassHeading_Max","N_Wind_Max","E_Wind_Max","GustWindSpeed2_Max","windSpeed_Min","windDirection_Min","GustWindSpeed_Min","AirTemp_Min","XOrientation_Min","YOrientation_Min","CompassHeading_Min","N_Wind_Min","E_Wind_Min","GustWindSpeed2_Min","windSpeed_Std","windDirection_Std","GustWindSpeed_Std","AirTemp_Std","XOrientation_Std","YOrientation_Std","CompassHeading_Std","N_Wind_Std","E_Wind_Std","GustWindSpeed2_Std","PAR_Den_Avg","PAR_Den_Max","PAR_Den_Min","PAR_Den_Std","PAR_Tot_Tot","TT_C_Avg","TT_C_Max","TT_C_Min","TT_C_Std","TT_C_2_Avg","TT_C_2_Max","TT_C_2_Min","TT_C_2_Std","TT_C_3_Avg","TT_C_3_Max","TT_C_3_Min","TT_C_3_Std","Rain_mm_Tot","TmV_Avg(1)","TmV_Avg(2)","TmV_Avg(3)","SBTemp_Avg(1)","SBTemp_Avg(2)","SBTemp_Avg(3)","TargTemp_Avg(1)","TargTemp_Avg(2)","TargTemp_Avg(3)","TmV_Std(1)","TmV_Std(2)","TmV_Std(3)","SBTemp_Std(1)","SBTemp_Std(2)","SBTemp_Std(3)","TargTemp_Std(1)","TargTemp_Std(2)","TargTemp_Std(3)","vaporPress_Avg","temperature_Avg","relativeHumidity_Avg","atmosphericPress_Avg","vaporPress_Max","temperature_Max","relativeHumidity_Max","atmosphericPress_Max","vaporPress_Min","temperature_Min","relativeHumidity_Min","atmosphericPress_Min","vaporPress_Std","temperature_Std","relativeHumidity_Std","atmosphericPress_Std","VWC_S1_Avg","T_S1_Avg","VWC_S2_Avg","T_S2_Avg","VWC_S3_Avg","T_S3_Avg","VWC_S4_Avg","T_S4_Avg","VWC_M1_Avg","T_M1_Avg","VWC_M2_Avg","T_M2_Avg","VWC_M3_Avg","T_M3_Avg","VWC_M4_Avg","T_M4_Avg","VWC_N1_Avg","T_N1_Avg","VWC_N2_Avg","T_N2_Avg","VWC_N3_Avg","T_N3_Avg","VWC_N4_Avg","T_N4_Avg","VWC_S1_Std","T_S1_Std","VWC_S2_Std","T_S2_Std","VWC_S3_Std","T_S3_Std","VWC_S4_Std","T_S4_Std","VWC_M1_Std","T_M1_Std","VWC_M2_Std","T_M2_Std","VWC_M3_Std","T_M3_Std","VWC_M4_Std","T_M4_Std","VWC_N1_Std","T_N1_Std","VWC_N2_Std","T_N2_Std","VWC_N3_Std","T_N3_Std","VWC_N4_Std","T_N4_Std"
"2022-05-31 18:30:00",297,7.539,16.19,8.11,4.993,-2.387,-0.122,0,7.22,2.098,8.11,9.27,30.3,10.01,5.4,-1.3,1.3,0,8.85,3.73,10.01,5.62,3.7,6.23,4.5,-3.7,-1.3,0,5.35,0.51,6.23,0.703,4.352,0.756,0.19,0.504,0.509,0,0.686,0.594,0.756,388.7,563.9,209.2,92,174.8956,5.377,5.884,4.965,0.199,"NAN","NAN","NAN","NAN",5.417,5.769,5.143,0.133,0,"NAN","NAN",0.026,-54.26,-61.11,4.779,"NAN","NAN",5.269,"NAN","NAN",0.005,0.028,0.097,0.101,"NAN","NAN",0.18,0.803,5.201,0.908,79.81,0.818,5.4,0.927,79.81,0.789,4.9,0.892,79.8,0.007,0.127,0.008,0.003,"NAN",13.7,"NAN",14.9,"NAN",10.2,"NAN",10.8,0.124,15.2,0.103,9.3,0.099,8.66,0.094,9.1,"NAN",0,"NAN",9.3,"NAN",9.9,"NAN",9.2,"NAN",0,"NAN",0,"NAN",0,"NAN",0,0,0,0,0.018,0,0.048,0,0,"NAN",0,"NAN",0,"NAN",0,"NAN",0
"2022-05-31 19:00:00",298,7.735,23.06,8.21,4.592,-2.426,-0.132,0,7.44,2.02,8.21,10.6,359.7,10.83,5,-1.2,1.6,0,10.21,3.39,10.83,5.46,4.3,5.59,4.2,-4.5,-1.8,0,5.21,-0.29,5.59,1.017,50.75,1.091,0.163,0.55,0.52,0,0.974,0.689,1.091,322.2,381.7,237.8,41.12,145.0024,4.915,5.239,4.598,0.14,"NAN","NAN","NAN","NAN",4.975,5.177,4.638,0.121,0,"NAN","NAN",0.027,-54.22,-61.07,4.379,"NAN","NAN",4.893,"NAN","NAN",0.006,0.029,0.05,0.097,"NAN","NAN",0.156,0.798,4.778,0.929,79.82,0.816,5,0.941,79.84,0.772,4.5,0.913,79.81,0.012,0.107,0.008,0.009,"NAN",13.7,"NAN",14.9,"NAN",10.2,"NAN",10.8,0.124,15.2,0.104,9.4,0.099,8.6,0.094,9.1,"NAN",0,"NAN",9.3,"NAN",9.9,"NAN",9.2,"NAN",0,"NAN",0,"NAN",0,"NAN",0,0,0,0,0,0,0,0,0,"NAN",0,"NAN",0,"NAN",0,"NAN",0
"2022-05-31 19:30:00",299,7.486,15.84,8.02,4.441,-2.488,-0.209,0,7.178,2.046,8.02,9.56,27,10.91,4.9,-1.4,2,0,9.29,3.96,10.91,5.13,4.9,5.58,4,-3.6,-1.6,0,5.04,0.65,5.58,0.98,4.444,1.075,0.188,0.521,0.551,0,0.939,0.637,1.075,160.6,230.5,111.1,25.78,72.28925,4.315,5.088,3.388,0.506,"NAN","NAN","NAN","NAN",4.229,5.061,2.958,0.669,0,"NAN","NAN",0.019,-54.15,-61,4.16,"NAN","NAN",4.466,"NAN","NAN",0.008,0.02,0.043,0.148,"NAN","NAN",0.338,0.784,4.614,0.924,79.84,0.803,4.9,0.931,79.85,0.764,4.3,0.918,79.83,0.011,0.177,0.004,0.004,"NAN",13.7,"NAN",14.9,"NAN",10.2,"NAN",10.8,0.125,15.2,0.104,9.4,0.099,8.6,0.094,9.1,"NAN",0,"NAN",9.3,"NAN",9.9,"NAN",9.2,"NAN",0,"NAN",0,"NAN",0,"NAN",0,0,0,0,0,0,0,0,0,"NAN",0,"NAN",0,"NAN",0,"NAN",0
"2022-05-31 20:00:00",300,7.009,14.92,7.49,4.073,-2.43,-0.14,0,6.759,1.8,7.49,9.23,23.5,9.61,4.3,-1.5,1.2,0,8.98,2.97,9.61,5.3,5.1,5.85,3.8,-3.3,-0.9,0,5.12,0.66,5.85,0.831,3.706,0.868,0.121,0.385,0.353,0,0.816,0.478,0.868,64.87,109.5,44.95,17.62,29.19305,3.369,3.839,2.107,0.39,"NAN","NAN","NAN","NAN",3.043,3.707,1.28,0.529,0,"NAN","NAN",0.013,-54.12,-60.98,3.733,"NAN","NAN",3.874,"NAN","NAN",0.007,0.022,0.059,0.093,"NAN","NAN",0.246,0.763,4.208,0.925,79.85,0.776,4.4,0.93,79.86,0.75,4,0.92,79.84,0.008,0.121,0.003,0.005,"NAN",13.7,"NAN",14.9,"NAN",10.2,"NAN",10.8,0.125,15.07,0.105,9.4,0.099,8.6,0.094,9.1,"NAN",0,"NAN",9.3,"NAN",9.9,"NAN",9.2,"NAN",0,"NAN",0,"NAN",0,"NAN",0,0,0.089,0,0,0,0,0,0,"NAN",0,"NAN",0,"NAN",0,"NAN",0
"2022-05-31 20:30:00",301,6.657,15.6,7.176,3.581,-2.466,-0.048,0,6.395,1.785,7.176,8.53,28.5,9.81,3.9,-1.2,0.9,0,8.3,3.06,9.81,5,5.8,5.29,3.3,-3.4,-0.9,0,4.71,0.61,5.29,0.692,4.18,0.871,0.141,0.364,0.329,0,0.678,0.497,0.871,30.21,49.86,15.53,9.49,13.59648,1.453,2.107,1.084,0.276,"NAN","NAN","NAN","NAN",0.308,1.215,-0.082,0.35,0,"NAN","NAN",-0.017,-54.11,-61.03,3.117,"NAN","NAN",2.489,"NAN","NAN",0.003,0.024,0.044,0.167,"NAN","NAN",0.236,0.746,3.692,0.937,79.85,0.753,4,0.948,79.87,0.739,3.4,0.922,79.84,0.003,0.158,0.007,0.007,"NAN",14.04,"NAN",14.85,"NAN",10.11,"NAN",10.62,0.125,14.74,0.105,9.4,0.099,8.6,0.093,9.1,"NAN",0,"NAN",9.28,"NAN",9.72,"NAN",9.04,"NAN",0.39,"NAN",0.056,"NAN",0.034,"NAN",0.06,0,0.109,0,0,0,0,0,0,"NAN",0,"NAN",0.118,"NAN",0.066,"NAN",0.066
"2022-05-31 21:00:00",302,5.619,15.28,6.039,3.128,-2.42,-0.08,0,5.407,1.477,6.039,7.01,24.3,7.89,3.3,-1.8,0.8,0,6.77,2.55,7.89,4.11,6,4.26,3,-3.1,-0.7,0,3.97,0.56,4.26,0.651,3.983,0.808,0.084,0.26,0.274,0,0.632,0.423,0.808,5.222,14.71,0.817,4.199,2.349865,0.856,1.09,0.729,0.091,"NAN","NAN","NAN","NAN",-0.313,-0.082,-0.42,0.084,0,"NAN","NAN",-0.02,-54.13,-60.82,2.613,"NAN","NAN",1.913,"NAN","NAN",0.002,0.024,0.083,0.101,"NAN","NAN",0.085,0.737,3.231,0.956,79.87,0.744,3.4,0.962,79.87,0.73,3.1,0.948,79.86,0.003,0.093,0.004,0.004,0.143,14.22,0.106,14.64,"NAN",10.1,"NAN",10.5,0.125,14.36,0.106,9.4,0.099,8.6,0.093,9.1,"NAN",0,"NAN",8.5,"NAN",9.64,"NAN",9,0,0.099,0,0.05,"NAN",0,"NAN",0.015,0,0.101,0,0,0,0,0,0,"NAN",0,"NAN",0.018,"NAN",0.05,"NAN",0
"2022-05-31 21:30:00",303,3.945,20.62,4.18,2.729,-2.444,-0.141,0,3.679,1.369,4.18,5.82,38.2,6.39,3.1,-2.1,0.2,0,5.6,2.42,6.39,2.74,4.8,2.83,2.5,-2.8,-0.4,0,2.16,0.27,2.83,0.576,5.911,0.635,0.173,0.145,0.133,0,0.595,0.365,0.635,0,0,0,0,0,0.522,0.741,0.391,0.077,"NAN","NAN","NAN","NAN",-0.533,-0.422,-0.627,0.059,0,"NAN","NAN",-0.019,-54.12,-60.87,2.196,"NAN","NAN",1.501,"NAN","NAN",0.003,0.025,0.27,0.172,"NAN","NAN",0.122,0.716,2.826,0.957,79.89,0.74,3.2,0.962,79.91,0.702,2.5,0.953,79.87,0.01,0.174,0.003,0.013,0.143,13.95,0.106,14.57,0.082,10.1,0.093,10.5,0.125,14.08,0.106,9.32,0.099,8.6,0.093,9.02,"NAN",0,0.106,8.59,0.09,9.6,0.095,9,0,0.076,0,0.048,0,0,0,0,0,0.075,0,0.042,0,0,0,0.036,"NAN",0,0,0.031,0,0,0,0
"2022-05-31 22:00:00",304,3.178,26.38,3.467,2.33,-2.428,-0.152,0,2.85,1.378,3.467,4.28,37.8,4.98,2.5,-2.2,0.2,0,3.99,1.93,4.98,2.05,12.5,2.12,2.2,-2.7,-0.4,0,1.66,0.8,2.12,0.581,5.243,0.562,0.064,0.11,0.095,0,0.601,0.237,0.562,0,0,0,0,0,0.526,1.183,0.298,0.29,"NAN","NAN","NAN","NAN",-0.338,0.696,-0.7,0.469,0,"NAN","NAN",-0.01,-54.12,-61.12,1.758,"NAN","NAN",1.307,"NAN","NAN",0.007,0.028,0.118,0.076,"NAN","NAN",0.156,0.7,2.417,0.962,79.92,0.707,2.7,0.966,79.94,0.694,2.3,0.956,79.91,0.003,0.087,0.003,0.013,0.143,13.71,0.107,14.5,0.082,10.1,0.093,10.5,0.125,13.83,0.107,9.3,0.099,8.6,0.093,9,"NAN",0,0.106,8.6,0.09,9.6,0.095,9,0,0.075,0,0,0,0,0,0,0,0.076,0,0,0,0,0,0,"NAN",0,0,0,0,0,0,0
"2022-05-31 22:30:00",305,2.978,27.03,3.277,2.468,-2.43,-0.148,0,2.651,1.34,3.277,4.05,36.2,4.54,2.6,-2.2,0.1,0,3.63,1.87,4.54,1.95,19.3,2.21,2.3,-2.6,-0.5,0,1.63,0.75,2.21,0.438,3.912,0.462,0.074,0.102,0.11,0,0.432,0.209,0.462,0,0,0,0,0,1.349,1.689,0.979,0.205,"NAN","NAN","NAN","NAN",0.857,1.37,0.295,0.316,0,"NAN","NAN",0.003,-54.08,-60.9,1.894,"NAN","NAN",1.779,"NAN","NAN",0.003,0.062,0.116,0.079,"NAN","NAN",0.123,0.709,2.541,0.966,79.95,0.718,2.7,0.968,79.96,0.7,2.4,0.965,79.94,0.004,0.073,0.001,0.006,0.142,13.35,0.108,14.36,0.082,10.09,0.093,10.47,0.125,13.59,0.107,9.23,0.099,8.6,0.093,9,"NAN",0,0.107,8.6,0.09,9.6,0.095,9,0,0.126,0,0.091,0,0.027,0,0.045,0,0.076,0,0.046,0,0,0,0,"NAN",0,0,0,0,0,0,0
"2022-05-31 23:00:00",306,3.011,27.86,3.283,2.477,-2.449,-0.146,0,2.661,1.381,3.283,4.04,48.9,4.17,2.6,-1.9,0.3,0,3.68,2.05,4.17,1.99,16.7,2.33,2.4,-2.7,-0.5,0,1.46,0.78,2.33,0.427,5.713,0.421,0.07,0.138,0.131,0,0.466,0.214,0.421,0,0,0,0,0,0.911,1.18,0.681,0.116,"NAN","NAN","NAN","NAN",0.237,0.529,-0.103,0.149,0,"NAN","NAN",-0.009,-54.15,-60.46,1.936,"NAN","NAN",1.505,"NAN","NAN",0.003,0.029,0.187,0.06,"NAN","NAN",0.088,0.711,2.568,0.967,79.95,0.718,2.7,0.97,79.96,0.703,2.4,0.964,79.94,0.004,0.084,0.001,0.006,0.142,13.08,0.108,14.2,0.082,9.89,0.093,10.27,0.125,13.37,0.107,9.14,0.099,8.6,0.093,9,"NAN",0,0.107,8.43,0.09,9.43,0.095,8.84,0,0.07,0,0,0,0.056,0,0.046,0,0.067,0,0.049,0,0,0,0,"NAN",0,0,0.05,0,0.055,0,0.061
"2022-05-31 23:30:00",307,3.173,24.76,3.427,2.247,-2.443,-0.152,0,2.876,1.3,3.427,4.15,42.8,4.51,2.4,-2,0.1,0,4.03,2.22,4.51,1.95,10.2,2.32,2.1,-2.7,-0.4,0,1.43,0.61,2.32,0.42,5.908,0.41,0.078,0.134,0.104,0,0.459,0.258,0.41,0,0,0,0,0,0.501,0.737,0.257,0.139,"NAN","NAN","NAN","NAN",-0.254,0.112,-0.555,0.189,0,"NAN","NAN",-0.018,-54.12,-59.97,1.724,"NAN","NAN",1.06,"NAN","NAN",0.003,0.126,0.293,0.053,"NAN","NAN",0.121,0.704,2.351,0.973,79.93,0.711,2.5,0.978,79.94,0.699,2.2,0.969,79.92,0.003,0.083,0.002,0.008,0.142,12.88,0.109,14.11,0.082,9.8,0.093,10.2,0.125,13.17,0.108,9.05,0.099,8.6,0.093,9,"NAN",0,0.107,8.4,0.09,9.4,0.095,8.8,0,0.065,0,0.028,0,0,0,0,0,0.058,0,0.05,0,0,0,0,"NAN",0,0,0,0,0,0,0
"2022-06-01 00:00:00",308,2.927,16.85,3.082,1.839,-2.443,-0.15,0,2.787,0.802,3.082,4.12,33.4,4.49,2.2,-2.2,0.2,0,3.97,1.46,4.49,2.04,4.2,2.12,1.4,-2.7,-0.5,0,1.77,0.18,2.12,0.498,7.955,0.529,0.172,0.099,0.113,0,0.557,0.302,0.529,0,0,0,0,0,-0.29,0.369,-0.736,0.245,"NAN","NAN","NAN","NAN",-1.247,-0.396,-1.744,0.295,0,"NAN","NAN",-0.029,-54.19,-59.85,1.371,"NAN","NAN",0.411,"NAN","NAN",0.002,0.057,0.054,0.185,"NAN","NAN",0.212,0.69,1.968,0.98,79.93,0.704,2.3,0.984,79.93,0.678,1.7,0.977,79.92,0.007,0.169,0.002,0.005,0.142,12.71,0.109,14.02,0.082,9.8,0.093,10.2,0.125,12.99,0.108,8.96,0.099,8.6,0.093,9,"NAN",0,0.108,8.31,0.09,9.35,0.095,8.8,0,0.065,0,0.042,0,0,0,0,0,0.063,0,0.049,0,0,0,0,"NAN",0,0,0.035,0,0.05,0,0
"2022-06-01 00:30:00",309,2.634,19.51,2.809,1.482,-2.448,-0.158,0,2.467,0.858,2.809,4.15,45,4.52,1.9,-2.2,0.1,0,3.91,1.57,4.52,1.42,2.8,1.54,1,-2.7,-0.4,0,1.05,0.09,1.54,0.524,8.19,0.582,0.231,0.113,0.116,0,0.532,0.329,0.582,0,0,0,0,0,-0.675,-0.44,-0.931,0.138,"NAN","NAN","NAN","NAN",-1.652,-1.458,-1.847,0.119,0,"NAN","NAN",-0.027,-54.22,-59.59,0.898,"NAN","NAN",0.001,"NAN","NAN",0.005,0.073,0.146,0.088,"NAN","NAN",0.118,0.675,1.567,0.986,79.92,0.69,1.8,0.99,79.92,0.657,1.2,0.981,79.92,0.01,0.18,0.002,0,0.141,12.54,0.109,13.93,0.082,9.8,0.093,10.2,0.125,12.82,0.108,8.87,0.099,8.6,0.093,9,"NAN",0,0.108,8.3,0.09,9.3,0.095,8.73,0,0.056,0,0.045,0,0,0,0,0,0.063,0,0.047,0,0,0,0,"NAN",0,0,0,0,0,0,0.045
"2022-06-01 01:00:00",310,1.126,74.51,1.264,1.267,-2.449,-0.154,0,0.729,0.623,1.264,2.56,311.2,2.9,1.6,-2.2,0.1,0,2.31,1.38,2.9,0.17,15.9,0.18,0.8,-2.6,-0.3,0,-0.47,-0.35,0.18,0.699,63.48,0.747,0.231,0.092,0.09,0,0.817,0.416,0.747,0,0,0,0,0,-0.965,-0.576,-1.382,0.251,"NAN","NAN","NAN","NAN",-1.825,-1.577,-2.114,0.173,0,"NAN","NAN",-0.028,-54.19,-59.29,0.596,"NAN","NAN",-0.339,"NAN","NAN",0.003,0.102,0.177,0.265,"NAN","NAN",0.26,0.67,1.442,0.988,79.92,0.684,1.7,0.989,79.92,0.652,1.1,0.986,79.91,0.008,0.159,0.001,0.005,0.141,12.34,0.11,13.84,0.082,9.8,0.093,10.2,0.125,12.64,0.108,8.77,0.099,8.6,0.093,9,"NAN",0,0.109,8.3,0.09,9.3,0.095,8.7,0,0.061,0,0.049,0,0,0,0,0,0.058,0,0.046,0,0,0,0,"NAN",0,0,0,0,0,0,0
"2022-06-01 01:30:00",311,0.429,48.53,0.473,0.741,-2.442,-0.144,0,0.286,0.285,0.473,0.85,94.8,1.05,1,-2.2,0,0,0.78,0.51,1.05,0.13,15.1,0.13,0.5,-2.7,-0.3,0,-0.03,0.07,0.13,0.155,20.49,0.164,0.122,0.094,0.086,0,0.191,0.094,0.164,0,0,0,0,0,-1.513,-1.241,-1.729,0.09,"NAN","NAN","NAN","NAN",-2.26,-2.129,-2.389,0.061,0,"NAN","NAN",-0.019,-54.41,-59.73,-0.435,"NAN","NAN",-1.125,"NAN","NAN",0.006,0.041,0.088,0.177,"NAN","NAN",0.105,0.644,0.857,0.989,79.91,0.652,1.1,0.993,79.92,0.638,0.7,0.986,79.9,0.003,0.079,0.002,0.006,0.141,12.14,0.11,13.74,0.082,9.8,0.093,10.2,0.125,12.45,0.109,8.67,0.099,8.6,0.093,9,"NAN",0,0.109,8.28,0.09,9.3,0.095,8.7,0,0.054,0,0.049,0,0,0,0,0,0.05,0,0.045,0,0,0,0,"NAN",0,0,0.042,0,0,0,0
"2022-06-01 02:00:00",312,1.521,18.29,1.602,0.587,-2.447,-0.157,0,1.44,0.464,1.602,2,36.7,2.16,0.8,-2.2,0,0,1.91,0.89,2.16,0.78,7.2,0.78,0.4,-2.7,-0.4,0,0.72,0.18,0.78,0.274,5.975,0.281,0.107,0.106,0.072,0,0.281,0.138,0.281,0,0,0,0,0,-1.439,-1.29,-1.604,0.079,"NAN","NAN","NAN","NAN",-2.457,-2.371,-2.524,0.042,0,"NAN","NAN",-0.021,-54.47,-59.58,-0.19,"NAN","NAN",-0.933,"NAN","NAN",0.004,0.03,0.109,0.141,"NAN","NAN",0.062,0.64,0.722,0.994,79.9,0.649,0.9,0.997,79.92,0.633,0.6,0.992,79.89,0.004,0.089,0.001,0.008,0.141,11.95,0.11,13.64,0.082,9.74,0.093,10.2,0.125,12.24,0.109,8.58,0.099,8.6,0.093,9,"NAN",0,0.109,8.2,0.09,9.3,0.095,8.7,0,0.05,0,0.049,0,0.05,0,0,0,0.056,0,0.041,0,0,0,0,"NAN",0,0,0,0,0,0,0
"2022-06-01 02:30:00",313,0.828,91.1,0.933,0.81,-2.454,-0.148,0,0.081,0.669,0.933,2.47,347.4,2.8,1.4,-2.3,0.1,0,2.41,1.29,2.8,0.26,6.7,0.32,0.5,-2.6,-0.4,0,-0.71,-0.54,0.32,0.338,41.72,0.377,0.145,0.087,0.1,0,0.51,0.29,0.377,0,0,0,0,0,-1.73,-1.204,-2.151,0.188,"NAN","NAN","NAN","NAN",-2.655,-2.38,-2.889,0.129,0,"NAN","NAN",-0.025,-54.45,-59.19,-0.278,"NAN","NAN",-1.125,"NAN","NAN",0.003,0.036,0.091,0.185,"NAN","NAN",0.193,0.654,0.976,0.997,79.9,0.661,1.1,0.999,79.9,0.64,0.7,0.996,79.89,0.004,0.079,0.001,0.003,0.141,11.78,0.11,13.53,0.082,9.7,0.093,10.11,0.125,12.05,0.109,8.47,0.099,8.6,0.093,8.92,"NAN",0,0.11,8.2,0.09,9.3,0.095,8.7,0,0.066,0,0.046,0,0,0,0.034,0,0.05,0,0.044,0,0,0,0.041,"NAN",0,0,0,0,0,0,0
"2022-06-01 03:00:00",314,0.981,91.3,1.087,0.787,-2.448,-0.158,0,0.109,0.672,1.087,2.08,333,2.1,1.4,-2.2,0,0,1.92,1.62,2.1,0.16,14,0.21,0.2,-2.7,-0.3,0,-1.17,-0.47,0.21,0.417,58.03,0.428,0.322,0.096,0.086,0,0.732,0.368,0.428,0,0,0,0,0,-1.839,-1.424,-2.209,0.172,"NAN","NAN","NAN","NAN",-2.959,-2.804,-3.173,0.075,0,"NAN","NAN",-0.021,-54.46,-59.24,-0.535,"NAN","NAN",-1.281,"NAN","NAN",0.006,0.048,0.078,0.146,"NAN","NAN",0.141,0.655,0.981,0.997,79.9,0.669,1.3,0.999,79.92,0.635,0.6,0.995,79.89,0.009,0.182,0.001,0.009,0.14,11.59,0.111,13.43,0.082,9.7,0.093,10.1,0.125,11.88,0.109,8.37,0.099,8.6,0.093,8.9,"NAN",0,0.11,8.13,0.09,9.3,0.095,8.7,0,0.068,0,0.046,0,0,0,0,0,0.051,0,0.048,0,0,0,0,"NAN",0,0,0.047,0,0,0,0
"2022-06-01 03:30:00",315,0.882,94,1.047,0.444,-2.484,-0.163,0,-0.091,0.849,1.047,1.49,123.3,1.52,0.8,-2.3,0,0,0.38,1.37,1.52,0.39,60.6,0.45,0,-2.7,-0.3,0,-0.66,0.37,0.45,0.273,14.92,0.276,0.198,0.093,0.091,0,0.24,0.257,0.276,0,0,0,0,0,-2.076,-1.737,-2.307,0.119,"NAN","NAN","NAN","NAN",-3.129,-3.009,-3.23,0.061,0,"NAN","NAN",-0.024,-54.59,-59.52,-0.638,"NAN","NAN",-1.474,"NAN","NAN",0.005,0.103,0.228,0.087,"NAN","NAN",0.083,0.637,0.663,0.994,79.91,0.648,0.9,0.996,79.91,0.627,0.5,0.992,79.9,0.005,0.094,0.001,0.004,0.14,11.4,0.111,13.31,0.082,9.7,0.093,10.1,0.125,11.72,0.109,8.26,0.099,8.53,0.093,8.9,"NAN",0,0.111,8.1,0.09,9.28,0.095,8.7,0,0.072,0,0.049,0,0,0,0,0,0.065,0,0.05,0,0.044,0,0,"NAN",0,0,0,0,0.037,0,0
"2022-06-01 04:00:00",316,1.225,52.61,1.398,0.7,-2.448,-0.156,0,0.72,0.893,1.398,2.87,100.3,3.07,1.4,-2.3,0.1,0,2.59,1.76,3.07,0.4,22.1,0.45,0,-2.6,-0.4,0,-0.1,0.36,0.45,0.396,20.14,0.45,0.261,0.085,0.101,0,0.466,0.351,0.45,0,0,0,0,0,-1.468,-0.379,-2.182,0.541,"NAN","NAN","NAN","NAN",-2.423,-0.928,-3.039,0.686,0,"NAN","NAN",-0.02,-54.5,-59.04,-0.346,"NAN","NAN",-1.058,"NAN","NAN",0.009,0.086,0.12,0.212,"NAN","NAN",0.362,0.646,0.837,0.995,79.91,0.661,1.1,0.998,79.91,0.626,0.4,0.993,79.9,0.009,0.192,0.001,0.003,0.14,11.2,0.111,13.17,0.082,9.63,0.093,10.1,0.125,11.53,0.109,8.14,0.099,8.5,0.093,8.9,"NAN",0,0.111,8.01,0.09,9.2,0.095,8.7,0,0.068,0,0.044,0,0.045,0,0,0,0.06,0,0.05,0,0,0,0,"NAN",0,0,0.035,0,0,0,0
"2022-06-01 04:30:00",317,2.025,21.38,2.184,1.161,-2.446,-0.143,0,1.867,0.719,2.184,3.22,48.3,3.45,1.5,-2.2,0.1,0,2.9,1.69,3.45,0.98,1.5,1.01,0.7,-2.7,-0.4,0,0.76,0.05,1.01,0.546,9.54,0.582,0.194,0.096,0.086,0,0.531,0.342,0.582,0,0,0,0,0,-0.161,0.298,-0.652,0.214,"NAN","NAN","NAN","NAN",-0.782,0.194,-1.361,0.378,0,"NAN","NAN",-0.011,-54.39,-58.72,0.496,"NAN","NAN",0.007,"NAN","NAN",0.007,0.172,0.372,0.141,"NAN","NAN",0.146,0.668,1.269,0.997,79.9,0.678,1.5,0.999,79.91,0.651,0.9,0.995,79.89,0.006,0.124,0.001,0.006,0.14,11.03,0.111,13.06,0.082,9.6,0.093,10.1,0.125,11.34,0.109,8.02,0.099,8.5,0.093,8.9,"NAN",0,0.112,8,0.09,9.2,0.095,8.7,0,0.055,0,0.05,0,0,0,0,0,0.05,0,0.036,0,0,0,0,"NAN",0,0,0,0,0,0,0
"2022-06-01 05:00:00",318,1.193,36.1,1.348,1.212,-2.446,-0.146,0,0.94,0.67,1.348,2.36,82.9,2.56,1.4,-2.2,0,0,2.15,1.44,2.56,0.58,11.7,0.7,0.9,-2.6,-0.3,0,0.11,0.18,0.7,0.325,14.84,0.385,0.14,0.091,0.085,0,0.36,0.257,0.385,0,0,0,0,0,0.533,0.744,-0.264,0.242,"NAN","NAN","NAN","NAN",0.307,0.732,-1.099,0.443,0,"NAN","NAN",0,-54.36,-58.69,0.661,"NAN","NAN",0.475,"NAN","NAN",0.009,0.078,0.173,0.134,"NAN","NAN",0.155,0.67,1.296,0.999,79.9,0.685,1.6,1,79.91,0.657,1,0.997,79.9,0.008,0.153,0.001,0.001,0.14,10.87,0.111,12.94,0.082,9.6,0.093,10.1,0.125,11.19,0.11,7.89,0.099,8.5,0.093,8.9,"NAN",0,0.112,7.9,0.09,9.2,0.095,8.64,0,0.048,0,0.048,0,0,0,0,0,0.046,0,0.03,0,0,0,0,"NAN",0,0,0,0,0,0,0.049
"2022-06-01 05:30:00",319,0.993,57.04,1.141,1.188,-2.467,-0.167,0,0.507,0.796,1.141,1.72,91.5,2.1,1.3,-2.3,0,0,1.49,1.56,2.1,0.5,22.6,0.52,0.9,-2.7,-0.3,0,-0.02,0.33,0.52,0.288,17.39,0.322,0.1,0.088,0.08,0,0.297,0.298,0.322,1.544,5.723,0,1.768,0.6948761,-0.919,-0.246,-1.54,0.427,"NAN","NAN","NAN","NAN",-1.874,-1.099,-2.638,0.541,0,"NAN","NAN",-0.027,-54.5,-58.97,0.444,"NAN","NAN",-0.46,"NAN","NAN",0.003,0.089,0.159,0.223,"NAN","NAN",0.289,0.672,1.32,1,79.9,0.68,1.5,1,79.91,0.663,1.1,0.999,79.9,0.004,0.09,0,0.005,0.14,10.76,0.111,12.82,0.082,9.51,0.093,10.1,0.125,11.1,0.11,7.781,0.099,8.41,0.093,8.9,"NAN",0,0.112,7.881,0.09,9.2,0.095,8.6,0,0.049,0,0.041,0,0.034,0,0,0,0,0,0.039,0,0.035,0,0,"NAN",0,0,0.039,0,0,0,0
