"TOA5","Sanddune-Pen-1","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","PAR"
"TIMESTAMP","RECORD","PAR_Den_Avg","PAR_Den_Max","PAR_Den_Min","PAR_Tot_Tot"
"TS","RN","umol/s/m^2","umol/s/m^2","umol/s/m^2","mmol/m^2"
"","","Avg","Max","Min","Tot"
"2021-07-20 10:45:00",2476,795.4,817,776,178.9737
"2021-07-20 11:00:00",2477,653,815,400.6,146.9294
"2021-07-20 11:15:00",2478,352.8,394.3,336,79.38799
"2021-07-20 11:30:00",2479,453.4,545.8,365.9,102.021
"2021-07-20 11:45:00",2480,453,552.2,369.2,101.9351
"2021-07-20 12:00:00",2481,532.8,706.8,380.2,119.8706
"2021-07-20 12:15:00",2482,736.3,788.9,710,165.6691
"2021-07-20 12:30:00",2483,1207,1769,795.2,271.6099
"2021-07-20 12:45:00",2484,1472,2037,1300,331.1608
"2021-07-20 13:00:00",2485,1570,1915,1383,353.2225
"2021-07-20 13:15:00",2486,1397,1642,1297,314.2251
"2021-07-20 13:30:00",2487,1437,2417,1233,323.3039
"2021-07-20 13:45:00",2488,2320,3027,1498,521.9462
"2021-07-20 14:00:00",2489,1667,2797,1019,375.0802
"2021-07-20 14:15:00",2490,1526,2663,1014,343.2796
"2021-07-20 14:30:00",2491,2128,2904,1023,478.8059
"2021-07-20 14:45:00",2492,1950,2923,984,438.761
"2021-07-20 15:00:00",2493,941,1507,711,211.7652
"2021-07-20 15:15:00",2494,924,1707,754.4,207.8692
"2021-07-20 15:30:00",2495,890,1354,772.6,200.2644
"2021-07-20 15:45:00",2496,2042,2543,1129,459.547
"2021-07-20 16:00:00",2497,1818,2528,726.9,409.1279
"2021-07-20 16:15:00",2498,1538,2367,723.8,346.1405
"2021-07-20 16:30:00",2499,1626,2344,728.4,365.7477
"2021-07-20 16:45:00",2500,858,1680,613.2,193.0738
"2021-07-20 17:00:00",2501,503.5,606.9,431.9,113.284
"2021-07-20 17:15:00",2502,553.9,637,443,124.6342
"2021-07-20 17:30:00",2503,794.5,1410,624.3,178.761
"2021-07-20 17:45:00",2504,712.6,1485,626.7,160.3317
"2021-07-20 18:00:00",2505,728.8,1441,427.4,163.9734
"2021-07-20 18:15:00",2506,421.3,818,241.3,94.80258
"2021-07-20 18:30:00",2507,204.2,239.7,184.5,45.94254
"2021-07-20 18:45:00",2508,110.3,182.2,65.46,24.80944
"2021-07-20 19:00:00",2509,42.45,64.67,33.13,9.55104
"2021-07-20 19:15:00",2510,20.26,34.71,11.83,4.559258
"2021-07-20 19:30:00",2511,27.26,37.87,14.99,6.13363
"2021-07-20 19:45:00",2512,43.33,51.29,31.57,9.748632
"2021-07-20 20:00:00",2513,20.4,29.99,17.36,4.589224
"2021-07-20 20:15:00",2514,18.01,20.52,14.21,4.052778
"2021-07-20 20:30:00",2515,20.87,23.68,17.36,4.696522
"2021-07-20 20:45:00",2516,10.75,19.73,3.947,2.419579
"2021-07-20 21:00:00",2517,1.404,3.947,0.789,0.3157891
"2021-07-20 21:15:00",2518,0.684,0.79,0,0.1539568
"2021-07-20 21:30:00",2519,0.211,0.79,0,0.04737468
"2021-07-20 21:45:00",2520,0.175,0.79,0,0.03948108
"2021-07-20 22:00:00",2521,0.105,0.79,0,0.02368976
"2021-07-20 22:15:00",2522,0.07,0.79,0,0.01579324
"2021-07-20 22:30:00",2523,0.105,0.79,0,0.02368996
"2021-07-20 22:45:00",2524,0.088,0.79,0,0.01974231
"2021-07-20 23:00:00",2525,0.228,0.79,0,0.0513306
"2021-07-20 23:15:00",2526,0.263,0.79,0,0.0592278
"2021-07-20 23:30:00",2527,0.228,0.79,0,0.05132973
"2021-07-20 23:45:00",2528,0.316,0.79,0,0.07106734
"2021-07-21 00:00:00",2529,0.158,0.79,0,0.03553456
"2021-07-21 00:15:00",2530,0.158,0.79,0,0.03553572
"2021-07-21 00:30:00",2531,0.175,0.79,0,0.03948387
"2021-07-21 00:45:00",2532,0.193,0.79,0,0.04343205
"2021-07-21 01:00:00",2533,0.246,0.79,0,0.0552755
"2021-07-21 01:15:00",2534,0.228,0.79,0,0.05132553
"2021-07-21 01:30:00",2535,0.105,0.79,0,0.02368791
"2021-07-21 01:45:00",2536,0.07,0.79,0,0.01579147
"2021-07-21 02:00:00",2537,0,0,0,0
"2021-07-21 02:15:00",2538,0,0,0,0
"2021-07-21 02:30:00",2539,0.018,0.79,0,0.003948395
"2021-07-21 02:45:00",2540,0.018,0.79,0,0.003948506
"2021-07-21 03:00:00",2541,0.053,0.79,0,0.01184573
"2021-07-21 03:15:00",2542,0,0,0,0
"2021-07-21 03:30:00",2543,0.018,0.79,0,0.003948985
"2021-07-21 03:45:00",2544,0.018,0.79,0,0.003949109
"2021-07-21 04:00:00",2545,0.053,0.79,0,0.01184745
"2021-07-21 04:15:00",2546,0.176,0.79,0,0.03949079
"2021-07-21 04:30:00",2547,0.07,0.79,0,0.01579563
"2021-07-21 04:45:00",2548,0.053,0.79,0,0.0118463
"2021-07-21 05:00:00",2549,0.088,0.79,0,0.01974332
"2021-07-21 05:15:00",2550,0.123,0.79,0,0.02764068
"2021-07-21 05:30:00",2551,0.474,0.79,0,0.1066141
"2021-07-21 05:45:00",2552,1.106,2.369,0.79,0.2487732
"2021-07-21 06:00:00",2553,4.58,7.108,2.369,1.030601
"2021-07-21 06:15:00",2554,14.39,23.69,7.897,3.237975
"2021-07-21 06:30:00",2555,45.33,63.18,24.48,10.20015
"2021-07-21 06:45:00",2556,48.56,61.6,45.81,10.92658
"2021-07-21 07:00:00",2557,50.63,55.28,45.81,11.39203
"2021-07-21 07:15:00",2558,93.9,130.3,55.28,21.1249
"2021-07-21 07:30:00",2559,173.3,273.2,131.9,38.99969
"2021-07-21 07:45:00",2560,324.4,346.7,279.6,72.98862
"2021-07-21 08:00:00",2561,322.2,349.1,306.4,72.49126
"2021-07-21 08:15:00",2562,384.2,458,340.4,86.45294
"2021-07-21 08:30:00",2563,565.5,1001,461.9,127.2404
"2021-07-21 08:45:00",2564,580.4,720,543.9,130.597
"2021-07-21 09:00:00",2565,673.4,1067,556.6,151.5243
"2021-07-21 09:15:00",2566,573.3,776.7,483.9,128.9834
"2021-07-21 09:30:00",2567,505.7,579.4,480.7,113.7866
"2021-07-21 09:45:00",2568,654.6,685.1,582.5,147.2937
"2021-07-21 10:00:00",2569,828,2000,601.5,186.2505
"2021-07-21 10:15:00",2570,1978,2081,1453,445.1072
"2021-07-21 10:30:00",2571,1972,2046,1766,443.7843
"2021-07-21 10:45:00",2572,2013,2045,1873,452.8517
"2021-07-21 11:00:00",2573,2027,2049,2001,456.0242
"2021-07-21 11:15:00",2574,2028,2046,2013,456.3053
"2021-07-21 11:30:00",2575,2066,2091,2044,464.9186
"2021-07-21 11:45:00",2576,2121,2149,2090,477.2889
"2021-07-21 12:00:00",2577,2167,2182,2145,487.5444
"2021-07-21 12:15:00",2578,2203,2231,2171,495.6629
"2021-07-21 12:30:00",2579,2232,2255,2211,502.098
"2021-07-21 12:45:00",2580,2204,2387,561.3,495.9683
"2021-07-21 13:00:00",2581,2273,2472,596,511.4218
"2021-07-21 13:15:00",2582,2335,2453,1958,525.3535
"2021-07-21 13:30:00",2583,2324,2364,2267,522.8999
"2021-07-21 13:45:00",2584,2321,2346,2300,522.2274
"2021-07-21 14:00:00",2585,2303,2405,2261,518.1417
"2021-07-21 14:15:00",2586,1928,2557,660.5,433.7333
"2021-07-21 14:30:00",2587,2227,2665,862,501.1876
"2021-07-21 14:45:00",2588,2117,2583,740.9,476.3672
"2021-07-21 15:00:00",2589,2013,2355,778.7,453.0146
"2021-07-21 15:15:00",2590,1889,2371,707.8,425.019
"2021-07-21 15:30:00",2591,1723,2203,539.1,387.5887
"2021-07-21 15:45:00",2592,1423,2145,513.9,320.2315
"2021-07-21 16:00:00",2593,1959,2071,1446,440.8081
"2021-07-21 16:15:00",2594,1654,1905,469.8,372.2005
"2021-07-21 16:30:00",2595,1656,1802,619.5,372.5055
"2021-07-21 16:45:00",2596,1535,1673,567.5,345.3823
"2021-07-21 17:00:00",2597,1306,1622,436.7,293.8825
"2021-07-21 17:15:00",2598,1216,1519,404.3,273.6479
"2021-07-21 17:30:00",2599,887,1490,341.3,199.4945
"2021-07-21 17:45:00",2600,376.5,666,330.3,84.71609
"2021-07-21 18:00:00",2601,440.1,558.9,383.1,99.03122
"2021-07-21 18:15:00",2602,438.7,566,403.6,98.70081
"2021-07-21 18:30:00",2603,502.7,721.3,320.1,113.1067
"2021-07-21 18:45:00",2604,313.8,358,287,70.61129
"2021-07-21 19:00:00",2605,408.4,547.3,339.1,91.8992
"2021-07-21 19:15:00",2606,454.1,485.8,378.5,102.1762
"2021-07-21 19:30:00",2607,453.5,492.1,339.1,102.0479
"2021-07-21 19:45:00",2608,319.8,380.9,266.5,71.96412
"2021-07-21 20:00:00",2609,189.6,263.4,134.1,42.65443
"2021-07-21 20:15:00",2610,89.4,130.9,59.93,20.12437
"2021-07-21 20:30:00",2611,38.19,58.36,22.08,8.591967
"2021-07-21 20:45:00",2612,12.64,22.08,5.522,2.843424
"2021-07-21 21:00:00",2613,2.366,5.522,0.789,0.5324578
"2021-07-21 21:15:00",2614,0.228,0.789,0,0.05128253
"2021-07-21 21:30:00",2615,0,0,0,0
"2021-07-21 21:45:00",2616,0,0,0,0
"2021-07-21 22:00:00",2617,0,0,0,0
"2021-07-21 22:15:00",2618,0,0,0,0
"2021-07-21 22:30:00",2619,0,0,0,0
"2021-07-21 22:45:00",2620,0,0,0,0
"2021-07-21 23:00:00",2621,0,0,0,0
"2021-07-21 23:15:00",2622,0.018,0.789,0,0.003946916
"2021-07-21 23:30:00",2623,0,0,0,0
"2021-07-21 23:45:00",2624,0,0,0,0
"2021-07-22 00:00:00",2625,0,0,0,0
"2021-07-22 00:15:00",2626,0,0,0,0
"2021-07-22 00:30:00",2627,0,0,0,0
"2021-07-22 00:45:00",2628,0,0,0,0
"2021-07-22 01:00:00",2629,0,0,0,0
"2021-07-22 01:15:00",2630,0,0,0,0
"2021-07-22 01:30:00",2631,0,0,0,0
"2021-07-22 01:45:00",2632,0.018,0.789,0,0.00394721
"2021-07-22 02:00:00",2633,0.018,0.79,0,0.003947689
"2021-07-22 02:15:00",2634,0,0,0,0
"2021-07-22 02:30:00",2635,0,0,0,0
"2021-07-22 02:45:00",2636,0.018,0.79,0,0.003948492
"2021-07-22 03:00:00",2637,0.035,0.79,0,0.007897495
"2021-07-22 03:15:00",2638,0.035,0.79,0,0.007898042
"2021-07-22 03:30:00",2639,0.123,0.79,0,0.02764367
"2021-07-22 03:45:00",2640,0.088,0.79,0,0.01974634
"2021-07-22 04:00:00",2641,0.14,0.79,0,0.03159546
"2021-07-22 04:15:00",2642,0.193,0.79,0,0.04344729
"2021-07-22 04:30:00",2643,0.07,0.79,0,0.01580017
"2021-07-22 04:45:00",2644,0.053,0.79,0,0.01184984
"2021-07-22 05:00:00",2645,0.088,0.79,0,0.01974862
"2021-07-22 05:15:00",2646,0.105,0.79,0,0.02369745
"2021-07-22 05:30:00",2647,0.597,0.79,0,0.1342811
"2021-07-22 05:45:00",2648,2.089,5.529,0.79,0.4699609
"2021-07-22 06:00:00",2649,11.36,18.96,5.529,2.555146
"2021-07-22 06:15:00",2650,29.24,41.86,18.96,6.579427
"2021-07-22 06:30:00",2651,60.77,80.6,42.65,13.67257
"2021-07-22 06:45:00",2652,99.9,110.6,82.1,22.4761
"2021-07-22 07:00:00",2653,208.6,270.1,112.2,46.93814
"2021-07-22 07:15:00",2654,293.8,407.6,156.4,66.10246
"2021-07-22 07:30:00",2655,471.5,565.5,297,106.0887
"2021-07-22 07:45:00",2656,424.8,601.8,244,95.57257
"2021-07-22 08:00:00",2657,416.8,729.4,259,93.77048
"2021-07-22 08:15:00",2658,853,931,678.1,191.8766
"2021-07-22 08:30:00",2659,967,1045,822,217.6435
"2021-07-22 08:45:00",2660,1121,1199,1046,252.2139
"2021-07-22 09:00:00",2661,1211,1316,714.8,272.5717
"2021-07-22 09:15:00",2662,1402,1456,1327,315.362
"2021-07-22 09:30:00",2663,1512,1699,626.3,340.2189
"2021-07-22 09:45:00",2664,1121,1883,589.9,252.2576
"2021-07-22 10:00:00",2665,669,961,597.8,150.5225
"2021-07-22 10:15:00",2666,2032,2453,712.9,457.1631
"2021-07-22 10:30:00",2667,1058,2494,615.9,238.0508
"2021-07-22 10:45:00",2668,642.6,771.2,585.1,144.5926
"2021-07-22 11:00:00",2669,970,2525,653,218.256
"2021-07-22 11:15:00",2670,615.7,651.4,580.4,138.5332
"2021-07-22 11:30:00",2671,886,1513,660.9,199.2734
"2021-07-22 11:45:00",2672,1969,2974,1019,442.9574
"2021-07-22 12:00:00",2673,1778,3083,1158,399.9709
"2021-07-22 12:15:00",2674,2324,3125,1221,522.7896
"2021-07-22 12:30:00",2675,1499,3262,1124,337.3271
"2021-07-22 12:45:00",2676,871,1256,750.6,195.9279
"2021-07-22 13:00:00",2677,719.7,747.4,687.5,161.9392
"2021-07-22 13:15:00",2678,857,1061,703.2,192.7311
"2021-07-22 13:30:00",2679,1118,1743,1017,251.4984
"2021-07-22 13:45:00",2680,2424,2900,1088,545.4191
"2021-07-22 14:00:00",2681,1991,2819,1115,447.921
"2021-07-22 14:15:00",2682,1027,1159,922,230.9782
"2021-07-22 14:30:00",2683,1534,3115,903,345.2224
"2021-07-22 14:45:00",2684,2052,3004,1007,461.7807
"2021-07-22 15:00:00",2685,2193,2944,819,493.5103
"2021-07-22 15:15:00",2686,2173,2593,970,488.834
"2021-07-22 15:30:00",2687,2114,2561,905,475.7346
"2021-07-22 15:45:00",2688,864,2280,660.5,194.4829
"2021-07-22 16:00:00",2689,1320,2411,722,297.0837
"2021-07-22 16:15:00",2690,1575,2425,539.2,354.4748
"2021-07-22 16:30:00",2691,1505,2166,783.5,338.6254
"2021-07-22 16:45:00",2692,1617,2023,655.8,363.7918
"2021-07-22 17:00:00",2693,1539,1570,1506,346.2022
"2021-07-22 17:15:00",2694,1229,1514,503.7,276.5199
"2021-07-22 17:30:00",2695,1244,1405,477.6,279.9631
"2021-07-22 17:45:00",2696,1344,1394,1097,302.4419
"2021-07-22 18:00:00",2697,1130,1255,763.7,254.2939
"2021-07-22 18:15:00",2698,775.9,1043,371.2,174.5677
"2021-07-22 18:30:00",2699,794.4,897,419.3,178.732
"2021-07-22 18:45:00",2700,790,865,586.4,177.749
"2021-07-22 19:00:00",2701,587.6,655.8,528.1,132.213
"2021-07-22 19:15:00",2702,471.9,542.3,340.5,106.1766
"2021-07-22 19:30:00",2703,379,411.4,340.5,85.27271
"2021-07-22 19:45:00",2704,284.7,339.8,174.2,64.06241
"2021-07-22 20:00:00",2705,161.6,225.5,105.6,36.35596
"2021-07-22 20:15:00",2706,66.58,108,34.69,14.97949
"2021-07-22 20:30:00",2707,20.17,33.12,8.67,4.537826
"2021-07-22 20:45:00",2708,3.418,8.67,0.789,0.7689441
"2021-07-22 21:00:00",2709,0.631,0.789,0,0.1419821
"2021-07-22 21:15:00",2710,0.018,0.789,0,0.003944635
"2021-07-22 21:30:00",2711,0,0,0,0
"2021-07-22 21:45:00",2712,0,0,0,0
"2021-07-22 22:00:00",2713,0,0,0,0
"2021-07-22 22:15:00",2714,0,0,0,0
"2021-07-22 22:30:00",2715,0,0,0,0
"2021-07-22 22:45:00",2716,0,0,0,0
"2021-07-22 23:00:00",2717,0,0,0,0
"2021-07-22 23:15:00",2718,0,0,0,0
"2021-07-22 23:30:00",2719,0,0,0,0
"2021-07-22 23:45:00",2720,0,0,0,0
"2021-07-23 00:00:00",2721,0,0,0,0
"2021-07-23 00:15:00",2722,0,0,0,0
"2021-07-23 00:30:00",2723,0,0,0,0
"2021-07-23 00:45:00",2724,0.018,0.789,0,0.003946877
"2021-07-23 01:00:00",2725,0,0,0,0
"2021-07-23 01:15:00",2726,0,0,0,0
"2021-07-23 01:30:00",2727,0,0,0,0
"2021-07-23 01:45:00",2728,0.035,0.789,0,0.007894857
"2021-07-23 02:00:00",2729,0,0,0,0
"2021-07-23 02:15:00",2730,0.053,0.79,0,0.01184327
"2021-07-23 02:30:00",2731,0.123,0.79,0,0.02763589
"2021-07-23 02:45:00",2732,0.088,0.79,0,0.01974101
"2021-07-23 03:00:00",2733,0.088,0.79,0,0.01974125
"2021-07-23 03:15:00",2734,0.088,0.79,0,0.01974202
"2021-07-23 03:30:00",2735,0.018,0.79,0,0.003948337
"2021-07-23 03:45:00",2736,0.123,0.79,0,0.02763833
"2021-07-23 04:00:00",2737,0.053,0.79,0,0.01184531
"2021-07-23 04:15:00",2738,0.035,0.79,0,0.007897025
"2021-07-23 04:30:00",2739,0.088,0.79,0,0.01974261
"2021-07-23 04:45:00",2740,0.158,0.79,0,0.03553726
"2021-07-23 05:00:00",2741,0.158,0.79,0,0.03553876
"2021-07-23 05:15:00",2742,0.176,0.79,0,0.03948902
"2021-07-23 05:30:00",2743,0.649,0.79,0,0.1461159
"2021-07-23 05:45:00",2744,1.316,2.369,0.79,0.2961827
"2021-07-23 06:00:00",2745,5.423,9.48,2.369,1.220273
"2021-07-23 06:15:00",2746,14.69,22.11,10.27,3.305404
"2021-07-23 06:30:00",2747,37.39,45.81,22.9,8.411656
"2021-07-23 06:45:00",2748,64.29,75.82,45.81,14.46561
"2021-07-23 07:00:00",2749,86.9,105.8,76.61,19.55505
"2021-07-23 07:15:00",2750,128.8,149.3,107.4,28.97126
"2021-07-23 07:30:00",2751,166.3,188,150,37.42841
"2021-07-23 07:45:00",2752,152.8,183.2,143.7,34.37211
"2021-07-23 08:00:00",2753,129.4,143.7,112.1,29.11994
"2021-07-23 08:15:00",2754,128.9,138.2,112.1,28.99288
"2021-07-23 08:30:00",2755,110.2,129.5,102.7,24.7957
"2021-07-23 08:45:00",2756,128.2,138.2,110.6,28.84609
"2021-07-23 09:00:00",2757,168.6,221.9,129.5,37.93542
"2021-07-23 09:15:00",2758,231.5,257.4,197.4,52.08548
"2021-07-23 09:30:00",2759,197.8,225.9,189.5,44.50641
"2021-07-23 09:45:00",2760,278.1,363.3,227.4,62.57992
"2021-07-23 10:00:00",2761,530.2,704.4,368,119.284
"2021-07-23 10:15:00",2762,727.7,748.6,710.7,163.7298
"2021-07-23 10:30:00",2763,752.9,808,714.6,169.4
"2021-07-23 10:45:00",2764,818,825,808,183.963
"2021-07-23 11:00:00",2765,899,1010,821,202.2808
"2021-07-23 11:15:00",2766,1443,2806,1025,324.722
"2021-07-23 11:30:00",2767,1467,2590,892,330.1195
"2021-07-23 11:45:00",2768,2307,2735,1709,519.0786
"2021-07-23 12:00:00",2769,2348,3161,1572,528.3341
"2021-07-23 12:15:00",2770,2028,3020,1273,456.3092
"2021-07-23 12:30:00",2771,1355,1527,1265,304.7709
"2021-07-23 12:45:00",2772,1423,2600,465.1,320.1526
"2021-07-23 13:00:00",2773,1466,2876,467.5,329.7776
"2021-07-23 13:15:00",2774,1404,2667,895,315.8725
"2021-07-23 13:30:00",2775,898,1387,693.6,201.9907
"2021-07-23 13:45:00",2776,1350,2344,709.4,303.8452
"2021-07-23 14:00:00",2777,1274,2449,775.8,286.6559
"2021-07-23 14:15:00",2778,1218,2263,774.2,274.0623
"2021-07-23 14:30:00",2779,1924,2471,906,432.843
"2021-07-23 14:45:00",2780,2162,2258,2097,486.5194
"2021-07-23 15:00:00",2781,2058,2095,1989,462.9926
"2021-07-23 15:15:00",2782,1987,2014,1960,447.0707
"2021-07-23 15:30:00",2783,1910,1952,1877,429.8309
"2021-07-23 15:45:00",2784,1867,1884,1847,419.972
"2021-07-23 16:00:00",2785,1170,1891,558,263.2399
"2021-07-23 16:15:00",2786,1387,1832,581.6,312.1699
"2021-07-23 16:30:00",2787,1454,1815,740.1,327.2317
"2021-07-23 16:45:00",2788,1458,1572,689,328.1619
"2021-07-23 17:00:00",2789,989,1483,561.3,222.5475
"2021-07-23 17:15:00",2790,1291,1345,891,290.3997
"2021-07-23 17:30:00",2791,1026,1239,228.6,230.9115
"2021-07-23 17:45:00",2792,1072,1137,983,241.0952
"2021-07-23 18:00:00",2793,913,979,732.2,205.4253
"2021-07-23 18:15:00",2794,786.9,857,717.3,177.0637
"2021-07-23 18:30:00",2795,535.6,685.8,305.9,120.5173
"2021-07-23 18:45:00",2796,590.9,630.7,547.1,132.959
"2021-07-23 19:00:00",2797,489.7,545.6,443.1,110.1781
"2021-07-23 19:15:00",2798,389.4,443.1,335.9,87.62302
"2021-07-23 19:30:00",2799,273,334.3,208.1,61.43103
"2021-07-23 19:45:00",2800,211.8,234.9,190.8,47.64998
"2021-07-23 20:00:00",2801,148.1,190,94.6,33.33177
"2021-07-23 20:15:00",2802,48.29,92.3,31.54,10.86614
"2021-07-23 20:30:00",2803,22.75,29.97,14.99,5.118522
"2021-07-23 20:45:00",2804,9.03,14.2,3.944,2.031108
"2021-07-23 21:00:00",2805,1.665,3.944,0.789,0.3747362
"2021-07-23 21:15:00",2806,0.07,0.789,0,0.0157804
"2021-07-23 21:30:00",2807,0,0,0,0
"2021-07-23 21:45:00",2808,0,0,0,0
"2021-07-23 22:00:00",2809,0,0,0,0
"2021-07-23 22:15:00",2810,0,0,0,0
"2021-07-23 22:30:00",2811,0,0,0,0
"2021-07-23 22:45:00",2812,0,0,0,0
"2021-07-23 23:00:00",2813,0,0,0,0
"2021-07-23 23:15:00",2814,0,0,0,0
"2021-07-23 23:30:00",2815,0,0,0,0
"2021-07-23 23:45:00",2816,0,0,0,0
"2021-07-24 00:00:00",2817,0,0,0,0
"2021-07-24 00:15:00",2818,0,0,0,0
"2021-07-24 00:30:00",2819,0.035,0.79,0,0.007896427
"2021-07-24 00:45:00",2820,0,0,0,0
"2021-07-24 01:00:00",2821,0,0,0,0
"2021-07-24 01:15:00",2822,0,0,0,0
"2021-07-24 01:30:00",2823,0,0,0,0
"2021-07-24 01:45:00",2824,0,0,0,0
"2021-07-24 02:00:00",2825,0,0,0,0
"2021-07-24 02:15:00",2826,0,0,0,0
"2021-07-24 02:30:00",2827,0,0,0,0
"2021-07-24 02:45:00",2828,0.018,0.79,0,0.003948514
"2021-07-24 03:00:00",2829,0.018,0.79,0,0.003948513
"2021-07-24 03:15:00",2830,0,0,0,0
"2021-07-24 03:30:00",2831,0,0,0,0
"2021-07-24 03:45:00",2832,0,0,0,0
"2021-07-24 04:00:00",2833,0.035,0.79,0,0.007898882
"2021-07-24 04:15:00",2834,0.018,0.79,0,0.003950053
"2021-07-24 04:30:00",2835,0.018,0.79,0,0.003950053
"2021-07-24 04:45:00",2836,0.018,0.79,0,0.003950088
"2021-07-24 05:00:00",2837,0.07,0.79,0,0.0158
"2021-07-24 05:15:00",2838,0.053,0.79,0,0.01185001
"2021-07-24 05:30:00",2839,0.439,0.79,0,0.09875009
"2021-07-24 05:45:00",2840,1.615,3.95,0.79,0.363428
"2021-07-24 06:00:00",2841,9.71,17.38,3.95,2.184603
"2021-07-24 06:15:00",2842,31.39,48.2,17.38,7.063471
"2021-07-24 06:30:00",2843,70.27,93.2,48.99,15.80982
"2021-07-24 06:45:00",2844,118.1,142.2,93.2,26.56292
"2021-07-24 07:00:00",2845,192,226,143.8,43.19391
"2021-07-24 07:15:00",2846,264.3,306.5,227.5,59.47277
"2021-07-24 07:30:00",2847,347.7,394.9,308.1,78.22839
"2021-07-24 07:45:00",2848,372,434.4,312.7,83.69272
"2021-07-24 08:00:00",2849,517.7,628.5,328.5,116.489
"2021-07-24 08:15:00",2850,677.2,723,626.9,152.368
"2021-07-24 08:30:00",2851,803,865,727.8,180.5916
"2021-07-24 08:45:00",2852,921,975,867,207.2356
"2021-07-24 09:00:00",2853,1027,1075,975,231.0137
"2021-07-24 09:15:00",2854,1102,1155,1062,247.957
"2021-07-24 09:30:00",2855,1213,1258,1155,273.0089
"2021-07-24 09:45:00",2856,1342,1398,1262,301.9065
"2021-07-24 10:00:00",2857,1446,1497,1399,325.3864
"2021-07-24 10:15:00",2858,1555,1621,1497,349.8389
"2021-07-24 10:30:00",2859,1666,1702,1624,374.8801
"2021-07-24 10:45:00",2860,1755,1790,1710,394.9644
"2021-07-24 11:00:00",2861,1822,1861,1781,409.9945
"2021-07-24 11:15:00",2862,1892,1908,1867,425.6865
"2021-07-24 11:30:00",2863,1954,1986,1911,439.7355
"2021-07-24 11:45:00",2864,2017,2064,1985,453.814
"2021-07-24 12:00:00",2865,2087,2104,2058,469.5214
"2021-07-24 12:15:00",2866,2118,2144,2094,476.4489
"2021-07-24 12:30:00",2867,2150,2181,2122,483.7427
"2021-07-24 12:45:00",2868,2183,2219,2154,491.1653
"2021-07-24 13:00:00",2869,2216,2251,2181,498.6029
"2021-07-24 13:15:00",2870,2186,2270,1172,491.9165
"2021-07-24 13:30:00",2871,2197,2306,1120,494.2482
"2021-07-24 13:45:00",2872,2214,2335,1178,498.2618
"2021-07-24 14:00:00",2873,2125,2263,1141,478.0499
"2021-07-24 14:15:00",2874,1858,2248,781.7,418.0802
"2021-07-24 14:30:00",2875,2190,2225,2156,492.7813
"2021-07-24 14:45:00",2876,2129,2164,2109,479.1374
"2021-07-24 15:00:00",2877,2079,2110,2039,467.744
"2021-07-24 15:15:00",2878,1989,2078,1254,447.4803
"2021-07-24 15:30:00",2879,1955,2035,1329,439.8085
"2021-07-24 15:45:00",2880,1898,2003,1816,427.0733
"2021-07-24 16:00:00",2881,1767,1819,1724,397.5282
"2021-07-24 16:15:00",2882,1675,1716,1644,376.9143
"2021-07-24 16:30:00",2883,1596,1641,1551,359.152
"2021-07-24 16:45:00",2884,1489,1543,1429,334.9999
"2021-07-24 17:00:00",2885,1307,1421,1240,293.9723
"2021-07-24 17:15:00",2886,860,1234,521.6,193.4175
"2021-07-24 17:30:00",2887,412.2,512.2,341.2,92.74024
"2021-07-24 17:45:00",2888,360.3,434.3,335.7,81.06737
"2021-07-24 18:00:00",2889,525.4,710.2,425.6,118.2173
"2021-07-24 18:15:00",2890,473.3,559.7,450.1,106.5033
"2021-07-24 18:30:00",2891,382.1,577.1,290.2,85.9701
"2021-07-24 18:45:00",2892,222.1,287,182.9,49.98174
"2021-07-24 19:00:00",2893,145.6,182.9,123,32.75025
"2021-07-24 19:15:00",2894,124.7,127.8,118.3,28.04633
"2021-07-24 19:30:00",2895,91.9,116.7,64.68,20.68238
"2021-07-24 19:45:00",2896,43.02,64.68,23.67,9.678884
"2021-07-24 20:00:00",2897,15.6,23.67,11.05,3.510806
"2021-07-24 20:15:00",2898,9.75,11.05,8.68,2.193533
"2021-07-24 20:30:00",2899,6.593,8.68,5.523,1.483456
"2021-07-24 20:45:00",2900,3.735,5.524,2.368,0.8404501
"2021-07-24 21:00:00",2901,0.965,2.368,0.789,0.2170345
"2021-07-24 21:15:00",2902,0.158,0.789,0,0.03551594
"2021-07-24 21:30:00",2903,0,0,0,0
"2021-07-24 21:45:00",2904,0.035,0.789,0,0.007892339
"2021-07-24 22:00:00",2905,0.105,0.789,0,0.02367696
"2021-07-24 22:15:00",2906,0,0,0,0
"2021-07-24 22:30:00",2907,0,0,0,0
"2021-07-24 22:45:00",2908,0,0,0,0
"2021-07-24 23:00:00",2909,0,0,0,0
"2021-07-24 23:15:00",2910,0,0,0,0
"2021-07-24 23:30:00",2911,0,0,0,0
"2021-07-24 23:45:00",2912,0,0,0,0
"2021-07-25 00:00:00",2913,0,0,0,0
"2021-07-25 00:15:00",2914,0.053,0.789,0,0.01184063
"2021-07-25 00:30:00",2915,0,0,0,0
"2021-07-25 00:45:00",2916,0.018,0.789,0,0.003947267
"2021-07-25 01:00:00",2917,0,0,0,0
"2021-07-25 01:15:00",2918,0.018,0.789,0,0.003946819
"2021-07-25 01:30:00",2919,0.123,0.789,0,0.02762759
