"TOA5","Sanddune-Pen-1","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","ATMOS14_Table"
"TIMESTAMP","RECORD","vaporPress_Avg","temperature_Avg","relativeHumidity_Avg","atmosphericPress_Avg","vaporPress_Max","temperature_Max","relativeHumidity_Max","atmosphericPress_Max","vaporPress_Min","temperature_Min","relativeHumidity_Min","atmosphericPress_Min","vaporPress_Std","temperature_Std","relativeHumidity_Std","atmosphericPress_Std"
"2021-06-27 14:00:00",281,1.194,15.58,0.675,80.1,1.237,15.9,0.706,80.1,1.14,15.4,0.648,80.1,0.023,0.146,0.012,0.004
"2021-06-27 14:15:00",282,1.212,16.27,0.656,80.1,1.301,16.7,0.687,80.1,1.159,15.8,0.628,80.1,0.026,0.218,0.013,0.003
"2021-06-27 14:30:00",283,1.188,16.48,0.634,80.1,1.227,16.9,0.651,80.1,1.155,16.2,0.617,80.1,0.016,0.175,0.009,0.008
"2021-06-27 14:45:00",284,1.211,17.17,0.618,80.1,1.271,17.5,0.642,80.1,1.144,16.7,0.583,80.1,0.029,0.198,0.013,0.004
"2021-06-27 15:00:00",285,1.195,17.49,0.599,80.1,1.251,17.7,0.627,80.1,1.143,17.2,0.575,80.1,0.024,0.117,0.012,0.005
"2021-06-27 15:15:00",286,1.174,17.22,0.598,80.1,1.233,17.7,0.624,80.1,1.122,16.8,0.572,80.1,0.027,0.265,0.013,0.008
"2021-06-27 15:30:00",287,1.162,17.46,0.583,80.1,1.217,17.7,0.616,80.1,1.106,17.3,0.558,80.1,0.025,0.129,0.012,0.007
"2021-06-27 15:45:00",288,1.183,17.44,0.594,80.1,1.235,17.8,0.621,80.1,1.132,17,0.566,80.1,0.023,0.186,0.013,0.005
"2021-06-27 16:00:00",289,1.17,17.83,0.574,80.1,1.249,18.6,0.628,80.1,1.105,17.4,0.545,80.1,0.036,0.328,0.023,0.007
"2021-06-27 16:15:00",290,1.133,18.21,0.542,80.1,1.175,18.6,0.564,80.1,1.077,17.7,0.522,80.1,0.025,0.261,0.011,0.004
"2021-06-27 16:30:00",291,1.175,16.48,0.632,80.1,1.298,17.8,0.814,80.2,1.11,13.8,0.554,80.1,0.06,1.233,0.084,0.025
"2021-06-27 16:45:00",292,1.213,12.59,0.832,80.2,1.296,13.7,0.845,80.2,1.176,12.2,0.819,80.1,0.027,0.41,0.008,0.012
"2021-06-27 17:00:00",293,1.247,13.56,0.803,80.1,1.285,14.6,0.847,80.1,1.198,12.5,0.728,80.1,0.022,0.637,0.033,0.006
"2021-06-27 17:15:00",294,1.197,15.09,0.699,80.1,1.265,15.6,0.743,80.1,1.116,14.8,0.65,80.1,0.037,0.218,0.025,0.007
"2021-06-27 17:30:00",295,1.229,15.95,0.679,80.1,1.288,16.3,0.703,80.1,1.195,15.5,0.656,80.1,0.018,0.236,0.012,0.005
"2021-06-27 17:45:00",296,1.234,16.36,0.664,80.1,1.273,16.6,0.68,80.1,1.207,16.1,0.646,80.1,0.017,0.129,0.008,0.004
"2021-06-27 18:00:00",297,1.245,16.65,0.657,80.1,1.288,16.9,0.681,80.1,1.188,16.4,0.626,80.1,0.025,0.134,0.014,0.004
"2021-06-27 18:15:00",298,1.233,17,0.637,80.1,1.303,17.2,0.676,80.1,1.181,16.8,0.61,80.1,0.026,0.084,0.014,0.005
"2021-06-27 18:30:00",299,1.247,17.13,0.639,80.1,1.298,17.3,0.662,80.1,1.189,16.9,0.615,80.1,0.022,0.081,0.01,0.005
"2021-06-27 18:45:00",300,1.215,16.67,0.641,80.1,1.247,17.1,0.657,80.1,1.17,16.2,0.612,80.1,0.021,0.213,0.009,0.005
"2021-06-27 19:00:00",301,1.184,15.7,0.665,80.1,1.239,16.2,0.703,80.1,1.134,15.4,0.643,80.1,0.023,0.249,0.013,0.004
"2021-06-27 19:15:00",302,1.189,15.83,0.662,80.1,1.248,16.1,0.682,80.1,1.146,15.5,0.645,80.1,0.026,0.208,0.009,0.005
"2021-06-27 19:30:00",303,1.203,15.1,0.702,80.2,1.242,15.8,0.761,80.2,1.179,13.7,0.659,80.1,0.015,0.716,0.033,0.036
"2021-06-27 19:45:00",304,1.214,13.1,0.807,80.2,1.239,13.7,0.831,80.2,1.184,12.9,0.757,80.2,0.012,0.227,0.018,0.003
"2021-06-27 20:00:00",305,1.199,12.84,0.81,80.2,1.245,13,0.834,80.2,1.169,12.7,0.792,80.2,0.019,0.08,0.011,0.008
"2021-06-27 20:15:00",306,1.204,12.57,0.828,80.2,1.22,12.8,0.843,80.2,1.184,12.4,0.802,80.2,0.008,0.119,0.01,0.004
"2021-06-27 20:30:00",307,1.207,12.2,0.85,80.2,1.227,12.5,0.862,80.2,1.196,11.9,0.833,80.2,0.007,0.144,0.009,0.008
"2021-06-27 20:45:00",308,1.218,11.86,0.877,80.2,1.232,12,0.891,80.2,1.202,11.7,0.863,80.2,0.007,0.08,0.007,0.008
"2021-06-27 21:00:00",309,1.21,11.69,0.881,80.2,1.23,11.8,0.893,80.2,1.185,11.6,0.864,80.2,0.014,0.055,0.01,0.015
"2021-06-27 21:15:00",310,1.201,11.7,0.875,80.3,1.213,11.8,0.883,80.3,1.19,11.5,0.866,80.2,0.005,0.067,0.004,0.016
"2021-06-27 21:30:00",311,1.197,11.52,0.881,80.3,1.213,11.7,0.899,80.3,1.18,11.3,0.87,80.3,0.007,0.114,0.009,0.011
"2021-06-27 21:45:00",312,1.218,11.42,0.903,80.2,1.23,11.6,0.91,80.3,1.208,11.3,0.9,80.2,0.005,0.057,0.003,0.004
"2021-06-27 22:00:00",313,1.241,11.4,0.922,80.2,1.257,11.5,0.93,80.3,1.22,11.3,0.909,80.2,0.008,0.07,0.006,0.005
"2021-06-27 22:15:00",314,1.24,11.34,0.925,80.2,1.25,11.5,0.934,80.3,1.215,11.2,0.897,80.2,0.008,0.092,0.01,0.005
"2021-06-27 22:30:00",315,1.21,11.45,0.895,80.2,1.222,11.6,0.902,80.2,1.197,11.3,0.89,80.2,0.005,0.081,0.003,0.005
"2021-06-27 22:45:00",316,1.212,11.08,0.919,80.2,1.22,11.4,0.929,80.2,1.203,10.9,0.902,80.2,0.004,0.123,0.008,0.005
"2021-06-27 23:00:00",317,1.199,10.68,0.934,80.2,1.215,10.9,0.939,80.2,1.186,10.4,0.929,80.2,0.009,0.148,0.003,0.005
"2021-06-27 23:15:00",318,1.195,10.55,0.938,80.2,1.209,10.7,0.944,80.2,1.183,10.3,0.93,80.2,0.006,0.083,0.004,0.007
"2021-06-27 23:30:00",319,1.168,10.53,0.919,80.2,1.189,10.6,0.93,80.2,1.151,10.4,0.908,80.2,0.009,0.059,0.006,0.004
"2021-06-27 23:45:00",320,1.122,10.24,0.899,80.2,1.159,10.6,0.907,80.2,1.081,9.6,0.888,80.2,0.024,0.273,0.005,0.006
"2021-06-28 00:00:00",321,1.071,9.1,0.928,80.2,1.08,9.6,0.942,80.2,1.061,8.7,0.904,80.2,0.004,0.201,0.011,0.005
"2021-06-28 00:15:00",322,1.062,8.59,0.951,80.2,1.077,8.9,0.957,80.2,1.04,8.2,0.942,80.2,0.009,0.165,0.004,0.003
"2021-06-28 00:30:00",323,1.068,8.47,0.965,80.2,1.102,8.9,0.969,80.2,1.044,8.2,0.957,80.2,0.015,0.159,0.003,0.005
"2021-06-28 00:45:00",324,1.102,8.99,0.961,80.2,1.113,9.2,0.968,80.2,1.089,8.7,0.954,80.2,0.006,0.144,0.004,0
"2021-06-28 01:00:00",325,1.085,9.03,0.943,80.2,1.119,9.4,0.954,80.2,1.021,8.2,0.933,80.2,0.03,0.334,0.006,0.004
"2021-06-28 01:15:00",326,1.011,7.829,0.954,80.2,1.023,8.2,0.965,80.2,1.002,7.5,0.939,80.2,0.005,0.183,0.008,0.004
"2021-06-28 01:30:00",327,0.992,7.338,0.968,80.2,1.011,7.6,0.97,80.2,0.976,7.1,0.965,80.2,0.009,0.148,0.002,0
"2021-06-28 01:45:00",328,0.976,7.067,0.971,80.2,0.984,7.2,0.972,80.2,0.966,6.9,0.968,80.2,0.005,0.082,0.001,0.005
"2021-06-28 02:00:00",329,0.995,7.431,0.964,80.2,1.021,7.7,0.973,80.2,0.964,7.1,0.955,80.2,0.016,0.186,0.007,0
"2021-06-28 02:15:00",330,0.957,6.9,0.963,80.2,0.967,7.1,0.969,80.2,0.951,6.7,0.956,80.2,0.004,0.094,0.004,0.006
"2021-06-28 02:30:00",331,0.954,6.713,0.971,80.2,0.964,6.9,0.976,80.2,0.943,6.6,0.968,80.2,0.005,0.072,0.003,0.005
"2021-06-28 02:45:00",332,0.962,6.833,0.971,80.2,0.98,7.1,0.972,80.2,0.95,6.7,0.97,80.2,0.008,0.133,0.001,0.005
"2021-06-28 03:00:00",333,0.975,7.16,0.963,80.2,0.983,7.3,0.97,80.2,0.968,7.1,0.959,80.2,0.004,0.053,0.003,0.004
"2021-06-28 03:15:00",334,0.96,7.007,0.959,80.2,0.983,7.3,0.962,80.2,0.939,6.7,0.957,80.2,0.009,0.122,0.001,0.002
"2021-06-28 03:30:00",335,0.93,6.476,0.963,80.2,0.949,6.8,0.967,80.2,0.91,6.1,0.958,80.2,0.01,0.192,0.002,0.003
"2021-06-28 03:45:00",336,0.924,6.209,0.974,80.2,0.94,6.4,0.981,80.2,0.905,6,0.966,80.2,0.009,0.091,0.005,0.005
"2021-06-28 04:00:00",337,0.94,6.347,0.982,80.2,0.959,6.6,0.985,80.2,0.924,6.1,0.98,80.2,0.008,0.096,0.002,0.005
"2021-06-28 04:15:00",338,0.954,6.536,0.984,80.2,0.963,6.7,0.985,80.2,0.943,6.4,0.983,80.2,0.004,0.07,0.001,0
"2021-06-28 04:30:00",339,0.967,6.691,0.986,80.2,0.982,6.9,0.988,80.2,0.954,6.5,0.983,80.2,0.007,0.084,0.001,0.005
"2021-06-28 04:45:00",340,0.977,6.838,0.986,80.2,0.987,7,0.989,80.2,0.967,6.7,0.982,80.2,0.005,0.061,0.002,0.004
"2021-06-28 05:00:00",341,0.961,6.651,0.983,80.2,0.982,6.9,0.987,80.2,0.948,6.5,0.979,80.2,0.008,0.098,0.002,0.005
"2021-06-28 05:15:00",342,0.979,6.878,0.986,80.2,0.994,7.1,0.988,80.2,0.968,6.7,0.983,80.2,0.006,0.099,0.002,0.005
"2021-06-28 05:30:00",343,0.982,6.962,0.983,80.2,0.992,7.2,0.985,80.2,0.968,6.7,0.979,80.2,0.007,0.114,0.002,0.007
"2021-06-28 05:45:00",344,0.978,7.02,0.975,80.2,0.999,7.3,0.979,80.2,0.959,6.7,0.973,80.2,0.01,0.141,0.002,0.004
"2021-06-28 06:00:00",345,0.975,6.916,0.979,80.2,0.994,7.2,0.982,80.2,0.958,6.7,0.976,80.2,0.01,0.14,0.002,0.004
"2021-06-28 06:15:00",346,0.99,7.238,0.973,80.2,0.999,7.4,0.978,80.2,0.982,7.1,0.971,80.2,0.004,0.068,0.002,0.004
"2021-06-28 06:30:00",347,1.008,7.464,0.975,80.2,1.035,7.9,0.977,80.2,0.987,7.2,0.972,80.2,0.012,0.184,0.001,0.005
"2021-06-28 06:45:00",348,1.043,8.04,0.97,80.2,1.067,8.4,0.972,80.3,1.024,7.8,0.969,80.2,0.012,0.165,0.001,0.006
"2021-06-28 07:00:00",349,1.07,8.48,0.966,80.2,1.087,8.7,0.97,80.3,1.057,8.3,0.963,80.2,0.007,0.116,0.001,0.005
"2021-06-28 07:15:00",350,1.078,8.61,0.965,80.2,1.084,8.7,0.967,80.2,1.069,8.5,0.962,80.2,0.004,0.058,0.001,0.005
"2021-06-28 07:30:00",351,1.091,8.85,0.961,80.2,1.105,9.1,0.963,80.3,1.072,8.6,0.956,80.2,0.009,0.144,0.002,0.008
"2021-06-28 07:45:00",352,1.143,9.57,0.959,80.3,1.182,10.1,0.963,80.3,1.101,9,0.949,80.3,0.025,0.333,0.003,0.005
"2021-06-28 08:00:00",353,1.172,10.35,0.933,80.3,1.184,10.6,0.948,80.3,1.16,10,0.921,80.3,0.005,0.168,0.009,0.005
"2021-06-28 08:15:00",354,1.173,10.58,0.92,80.3,1.187,10.7,0.928,80.3,1.159,10.4,0.912,80.3,0.007,0.07,0.004,0.004
"2021-06-28 08:30:00",355,1.193,10.7,0.928,80.3,1.202,10.8,0.931,80.3,1.182,10.6,0.923,80.3,0.005,0.06,0.002,0.007
"2021-06-28 08:45:00",356,1.197,10.83,0.923,80.3,1.206,10.9,0.93,80.3,1.187,10.7,0.918,80.3,0.004,0.065,0.003,0.01
"2021-06-28 09:00:00",357,1.228,11.11,0.929,80.3,1.298,11.9,0.935,80.3,1.19,10.8,0.922,80.3,0.03,0.316,0.004,0.004
"2021-06-28 09:15:00",358,1.319,13,0.881,80.3,1.344,13.6,0.93,80.3,1.293,12,0.829,80.3,0.011,0.462,0.026,0.005
"2021-06-28 09:30:00",359,1.298,13.38,0.846,80.3,1.312,13.7,0.86,80.3,1.274,13.2,0.82,80.3,0.01,0.138,0.01,0.002
"2021-06-28 09:45:00",360,1.256,13.18,0.829,80.3,1.296,13.4,0.845,80.3,1.226,13,0.818,80.3,0.015,0.085,0.007,0.005
"2021-06-28 10:00:00",361,1.278,13.99,0.801,80.3,1.332,15.2,0.843,80.3,1.247,13.2,0.735,80.3,0.022,0.616,0.029,0.007
"2021-06-28 10:15:00",362,1.235,14.94,0.727,80.3,1.272,15.3,0.751,80.3,1.195,14.6,0.711,80.3,0.021,0.209,0.009,0.005
"2021-06-28 10:30:00",363,1.267,16.12,0.692,80.3,1.338,16.8,0.715,80.3,1.219,15.3,0.658,80.3,0.028,0.441,0.016,0.005
"2021-06-28 10:45:00",364,1.282,16.72,0.674,80.3,1.319,17.3,0.695,80.3,1.252,16.5,0.641,80.3,0.016,0.211,0.011,0.005
"2021-06-28 11:00:00",365,1.269,17.23,0.646,80.3,1.318,17.4,0.668,80.3,1.206,17,0.616,80.3,0.027,0.113,0.014,0.004
"2021-06-28 11:15:00",366,1.193,17.09,0.612,80.3,1.261,17.7,0.633,80.3,1.134,16.4,0.585,80.3,0.029,0.349,0.012,0.006
"2021-06-28 11:30:00",367,1.107,16.28,0.598,80.3,1.148,16.5,0.622,80.3,1.056,16,0.566,80.3,0.025,0.13,0.013,0.005
"2021-06-28 11:45:00",368,1.147,15.96,0.634,80.3,1.231,16.3,0.665,80.3,1.064,15.7,0.598,80.3,0.039,0.158,0.02,0.002
"2021-06-28 12:00:00",369,1.205,17.08,0.619,80.3,1.255,17.6,0.645,80.3,1.15,16.3,0.587,80.3,0.022,0.357,0.016,0.005
"2021-06-28 12:15:00",370,1.136,17.7,0.561,80.3,1.239,18,0.607,80.3,1.063,17.3,0.523,80.3,0.037,0.192,0.02,0.002
"2021-06-28 12:30:00",371,1.118,17.71,0.552,80.3,1.239,17.9,0.611,80.3,1.012,17.5,0.501,80.3,0.057,0.096,0.027,0.005
"2021-06-28 12:45:00",372,1.133,17.84,0.554,80.3,1.2,18.2,0.588,80.3,1.078,17.6,0.522,80.3,0.026,0.134,0.014,0.005
"2021-06-28 13:00:00",373,1.111,18.51,0.522,80.3,1.168,19,0.555,80.3,1.037,18.1,0.481,80.3,0.029,0.269,0.017,0.001
"2021-06-28 13:15:00",374,1.075,18.45,0.507,80.3,1.125,18.6,0.527,80.3,1.026,18.3,0.481,80.3,0.022,0.083,0.011,0.005
"2021-06-28 13:30:00",375,1.079,18.85,0.496,80.2,1.156,19.2,0.544,80.3,1.011,18.4,0.458,80.2,0.036,0.228,0.02,0.004
"2021-06-28 13:45:00",376,1.08,18.99,0.492,80.2,1.163,19.3,0.536,80.3,1.036,18.6,0.469,80.2,0.027,0.182,0.014,0.005
"2021-06-28 14:00:00",377,1.043,19.29,0.466,80.2,1.12,19.5,0.504,80.2,0.944,19,0.42,80.2,0.045,0.118,0.022,0.003
"2021-06-28 14:15:00",378,1.024,19.56,0.45,80.2,1.088,19.9,0.474,80.2,0.936,19.3,0.416,80.2,0.034,0.136,0.014,0.003
"2021-06-28 14:30:00",379,0.985,19.78,0.428,80.2,1.059,20,0.457,80.2,0.89,19.6,0.387,80.2,0.034,0.105,0.015,0.006
"2021-06-28 14:45:00",380,0.921,19.53,0.406,80.2,0.975,20,0.44,80.2,0.867,19,0.376,80.2,0.026,0.275,0.013,0.006
"2021-06-28 15:00:00",381,0.934,19.87,0.403,80.2,1.033,20.1,0.443,80.2,0.871,19.7,0.373,80.2,0.032,0.109,0.015,0.004
"2021-06-28 15:15:00",382,1.002,19.89,0.432,80.2,1.101,20.2,0.475,80.2,0.94,19.6,0.41,80.2,0.031,0.144,0.012,0.004
"2021-06-28 15:30:00",383,0.982,19.88,0.424,80.2,1.041,20.1,0.449,80.2,0.931,19.7,0.4,80.2,0.028,0.125,0.013,0.004
"2021-06-28 15:45:00",384,0.98,19.86,0.423,80.2,1.084,20.4,0.457,80.2,0.937,19.3,0.405,80.2,0.029,0.312,0.012,0.007
"2021-06-28 16:00:00",385,0.908,20.12,0.386,80.2,0.974,20.7,0.413,80.2,0.795,19.7,0.327,80.2,0.037,0.283,0.019,0.004
"2021-06-28 16:15:00",386,0.826,20.51,0.342,80.2,0.914,20.8,0.377,80.2,0.743,20.1,0.308,80.2,0.048,0.185,0.019,0
"2021-06-28 16:30:00",387,0.867,20.38,0.362,80.2,0.983,20.7,0.403,80.2,0.806,20.1,0.338,80.2,0.039,0.13,0.015,0.006
"2021-06-28 16:45:00",388,0.935,20.3,0.393,80.2,1.012,20.8,0.413,80.2,0.881,19.6,0.375,80.2,0.03,0.337,0.01,0.005
"2021-06-28 17:00:00",389,0.926,20.18,0.392,80.2,0.98,20.5,0.42,80.2,0.875,19.9,0.366,80.2,0.025,0.178,0.012,0.006
"2021-06-28 17:15:00",390,0.924,20.29,0.388,80.2,0.978,20.7,0.411,80.2,0.871,19.8,0.366,80.2,0.027,0.256,0.01,0.005
"2021-06-28 17:30:00",391,0.916,19.97,0.393,80.2,0.957,20.4,0.412,80.2,0.874,19.5,0.375,80.2,0.021,0.246,0.009,0.007
"2021-06-28 17:45:00",392,0.928,19.85,0.401,80.2,0.967,20.1,0.421,80.2,0.886,19.4,0.377,80.2,0.021,0.177,0.01,0.005
"2021-06-28 18:00:00",393,0.917,19.62,0.402,80.2,1.018,20.2,0.457,80.2,0.86,19.2,0.366,80.2,0.035,0.353,0.022,0.008
"2021-06-28 18:15:00",394,0.868,19.98,0.372,80.2,0.916,20.1,0.39,80.2,0.821,19.8,0.354,80.2,0.022,0.079,0.009,0.001
"2021-06-28 18:30:00",395,0.88,19.69,0.384,80.2,0.945,20.2,0.413,80.2,0.828,19.4,0.353,80.2,0.025,0.216,0.013,0.005
"2021-06-28 18:45:00",396,0.848,19.95,0.364,80.2,0.913,20.1,0.39,80.2,0.815,19.9,0.349,80.2,0.02,0.058,0.008,0.005
"2021-06-28 19:00:00",397,0.854,19.77,0.371,80.2,0.895,20,0.391,80.2,0.82,19.4,0.355,80.2,0.02,0.155,0.009,0.005
"2021-06-28 19:15:00",398,0.866,18.7,0.403,80.2,0.929,19.7,0.453,80.2,0.813,17.9,0.357,80.2,0.041,0.517,0.03,0.005
"2021-06-28 19:30:00",399,0.862,18.62,0.402,80.2,0.917,19.1,0.449,80.2,0.826,17.9,0.38,80.2,0.018,0.45,0.018,0.003
"2021-06-28 19:45:00",400,0.874,18.92,0.4,80.2,0.911,19.1,0.413,80.2,0.84,18.6,0.387,80.2,0.015,0.143,0.006,0.004
"2021-06-28 20:00:00",401,0.887,18.28,0.423,80.2,0.911,18.6,0.437,80.2,0.861,18,0.403,80.2,0.013,0.173,0.009,0.005
"2021-06-28 20:15:00",402,0.901,17.86,0.441,80.2,0.93,18.1,0.464,80.2,0.875,17.5,0.427,80.2,0.012,0.153,0.009,0.005
"2021-06-28 20:30:00",403,0.92,16.86,0.479,80.2,0.947,17.6,0.498,80.2,0.89,16.4,0.45,80.2,0.014,0.293,0.013,0.006
"2021-06-28 20:45:00",404,0.937,16.05,0.514,80.2,0.951,16.6,0.529,80.2,0.918,15.7,0.49,80.2,0.006,0.26,0.01,0.004
"2021-06-28 21:00:00",405,0.921,15.67,0.518,80.2,0.953,15.9,0.536,80.2,0.885,15.5,0.498,80.2,0.02,0.094,0.012,0.001
"2021-06-28 21:15:00",406,0.91,15.4,0.52,80.2,0.936,15.8,0.544,80.2,0.895,15.1,0.503,80.2,0.011,0.19,0.011,0.005
"2021-06-28 21:30:00",407,0.941,14.91,0.556,80.2,0.966,15.2,0.565,80.2,0.926,14.7,0.544,80.2,0.008,0.118,0.005,0.005
"2021-06-28 21:45:00",408,0.935,14.71,0.559,80.2,0.96,15.1,0.572,80.2,0.904,14.5,0.53,80.2,0.013,0.12,0.01,0.001
"2021-06-28 22:00:00",409,0.908,15.53,0.515,80.2,0.938,15.7,0.531,80.3,0.89,15.2,0.502,80.2,0.011,0.111,0.007,0.005
"2021-06-28 22:15:00",410,0.916,15.17,0.531,80.3,0.93,15.4,0.547,80.3,0.9,14.9,0.52,80.3,0.008,0.109,0.006,0.004
"2021-06-28 22:30:00",411,0.91,15.03,0.533,80.3,0.936,15.5,0.557,80.3,0.887,14.6,0.505,80.3,0.014,0.324,0.018,0
"2021-06-28 22:45:00",412,0.887,15.32,0.51,80.3,0.896,15.5,0.518,80.3,0.875,15,0.505,80.3,0.005,0.121,0.003,0.004
"2021-06-28 23:00:00",413,0.907,14.54,0.549,80.3,0.94,15.1,0.607,80.3,0.876,13.5,0.514,80.3,0.021,0.516,0.029,0.004
"2021-06-28 23:15:00",414,0.918,13.3,0.602,80.2,0.947,13.8,0.628,80.3,0.896,12.9,0.576,80.2,0.014,0.273,0.016,0.005
"2021-06-28 23:30:00",415,0.931,13.12,0.618,80.2,0.963,13.8,0.661,80.2,0.899,12.6,0.574,80.2,0.012,0.391,0.02,0
"2021-06-28 23:45:00",416,0.93,12.87,0.627,80.2,0.958,13.1,0.654,80.2,0.905,12.5,0.604,80.2,0.012,0.165,0.011,0
"2021-06-29 00:00:00",417,0.936,12.18,0.66,80.2,0.955,13,0.69,80.2,0.914,11.4,0.619,80.2,0.01,0.536,0.022,0.004
"2021-06-29 00:15:00",418,0.943,11.4,0.701,80.2,0.963,12.3,0.738,80.2,0.921,10.7,0.657,80.2,0.011,0.505,0.021,0.005
"2021-06-29 00:30:00",419,0.969,10.57,0.76,80.2,0.997,11.5,0.777,80.2,0.942,9.9,0.724,80.2,0.018,0.49,0.013,0.005
"2021-06-29 00:45:00",420,0.959,10.33,0.764,80.2,0.999,10.7,0.778,80.2,0.942,10.1,0.753,80.2,0.013,0.126,0.007,0.001
"2021-06-29 01:00:00",421,0.962,11.25,0.722,80.2,0.993,12.3,0.778,80.2,0.925,10.5,0.65,80.2,0.019,0.542,0.038,0.001
"2021-06-29 01:15:00",422,0.904,13.01,0.604,80.2,0.93,13.3,0.648,80.2,0.886,12.3,0.585,80.2,0.012,0.263,0.018,0.008
"2021-06-29 01:30:00",423,0.897,13.32,0.586,80.2,0.909,13.5,0.593,80.2,0.884,13.2,0.579,80.2,0.005,0.059,0.004,0.005
"2021-06-29 01:45:00",424,0.916,13.4,0.596,80.2,0.928,13.5,0.603,80.2,0.903,13.3,0.59,80.2,0.006,0.073,0.003,0.002
"2021-06-29 02:00:00",425,0.929,13.17,0.614,80.2,0.941,13.4,0.624,80.2,0.921,13,0.603,80.2,0.004,0.129,0.007,0.005
"2021-06-29 02:15:00",426,0.933,13.11,0.619,80.2,0.939,13.3,0.623,80.2,0.926,13,0.613,80.2,0.003,0.084,0.002,0.005
"2021-06-29 02:30:00",427,0.933,13.05,0.621,80.2,0.942,13.2,0.628,80.2,0.925,12.9,0.617,80.2,0.004,0.081,0.003,0.005
"2021-06-29 02:45:00",428,0.932,12.86,0.629,80.2,0.939,13.1,0.632,80.2,0.925,12.7,0.62,80.2,0.004,0.096,0.003,0.004
"2021-06-29 03:00:00",429,0.931,12.7,0.634,80.2,0.937,12.8,0.638,80.2,0.922,12.5,0.627,80.2,0.003,0.065,0.003,0.005
"2021-06-29 03:15:00",430,0.926,12.07,0.658,80.2,0.938,12.8,0.707,80.2,0.913,10.9,0.631,80.2,0.006,0.708,0.028,0.003
"2021-06-29 03:30:00",431,0.931,11.43,0.69,80.2,0.952,11.8,0.708,80.2,0.916,11,0.677,80.2,0.008,0.249,0.009,0.001
"2021-06-29 03:45:00",432,0.936,10.8,0.723,80.2,0.957,11.6,0.741,80.2,0.917,10.4,0.694,80.2,0.009,0.33,0.013,0.003
"2021-06-29 04:00:00",433,0.932,10.89,0.716,80.2,0.953,11.2,0.731,80.2,0.917,10.6,0.697,80.2,0.01,0.182,0.01,0
"2021-06-29 04:15:00",434,0.925,10.72,0.719,80.2,0.945,11.1,0.741,80.2,0.913,10.2,0.698,80.2,0.007,0.26,0.012,0
"2021-06-29 04:30:00",435,0.923,10.3,0.737,80.2,0.938,10.6,0.753,80.2,0.907,10.1,0.717,80.2,0.007,0.141,0.01,0.004
"2021-06-29 04:45:00",436,0.922,10.16,0.744,80.2,0.937,10.8,0.784,80.2,0.911,9.4,0.706,80.2,0.006,0.495,0.024,0.003
"2021-06-29 05:00:00",437,0.918,9.55,0.771,80.2,0.933,9.9,0.794,80.2,0.904,9.1,0.753,80.2,0.008,0.23,0.009,0.004
"2021-06-29 05:15:00",438,0.92,8.77,0.815,80.2,0.932,9.1,0.84,80.2,0.911,8.2,0.791,80.2,0.006,0.239,0.014,0.005
"2021-06-29 05:30:00",439,0.892,7.553,0.858,80.2,0.921,8.2,0.88,80.2,0.876,7.1,0.841,80.2,0.014,0.366,0.012,0.006
"2021-06-29 05:45:00",440,0.892,7.296,0.873,80.2,0.918,7.7,0.899,80.2,0.868,6.9,0.857,80.2,0.016,0.217,0.011,0.004
"2021-06-29 06:00:00",441,0.891,7.022,0.888,80.2,0.921,7.4,0.898,80.2,0.868,6.7,0.88,80.2,0.018,0.239,0.005,0.004
"2021-06-29 06:15:00",442,0.872,6.66,0.892,80.2,0.893,7.2,0.897,80.2,0.859,6.4,0.88,80.2,0.009,0.184,0.003,0.003
"2021-06-29 06:30:00",443,0.912,8.03,0.849,80.2,0.935,8.9,0.881,80.2,0.889,7.2,0.81,80.2,0.01,0.497,0.021,0.005
"2021-06-29 06:45:00",444,0.916,8.3,0.838,80.2,0.952,9,0.851,80.2,0.895,7.9,0.822,80.2,0.013,0.353,0.01,0.005
"2021-06-29 07:00:00",445,0.967,9.27,0.827,80.2,0.986,9.7,0.838,80.2,0.923,8.6,0.813,80.2,0.016,0.239,0.005,0.004
"2021-06-29 07:15:00",446,0.993,10.47,0.785,80.2,1.039,11.9,0.817,80.2,0.957,9.7,0.741,80.2,0.027,0.776,0.021,0.001
"2021-06-29 07:30:00",447,1.04,12.23,0.73,80.2,1.061,12.6,0.748,80.2,1.027,11.9,0.715,80.2,0.006,0.229,0.009,0
"2021-06-29 07:45:00",448,1.038,12.92,0.698,80.2,1.055,13.2,0.72,80.2,1.026,12.5,0.681,80.2,0.007,0.19,0.01,0.001
"2021-06-29 08:00:00",449,1.046,13.34,0.683,80.2,1.067,13.5,0.691,80.2,1.024,13.2,0.677,80.2,0.008,0.083,0.003,0.002
"2021-06-29 08:15:00",450,1.05,13.76,0.668,80.2,1.065,14.2,0.689,80.2,1.03,13.5,0.651,80.2,0.009,0.187,0.009,0.005
"2021-06-29 08:30:00",451,1.052,14.63,0.632,80.2,1.077,15,0.654,80.2,1.025,14.2,0.605,80.2,0.013,0.254,0.013,0.004
"2021-06-29 08:45:00",452,1.048,15.22,0.607,80.2,1.071,15.6,0.621,80.2,1.03,14.9,0.593,80.2,0.011,0.146,0.009,0.005
