"TOA5","Sanddune-Pen-2","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","BattMin_PTemp"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp"
"2021-06-18 07:00:00",574,13.08,13.26
"2021-06-18 08:00:00",575,13.82,19.92
"2021-06-18 09:00:00",576,13.74,31.16
"2021-06-18 10:00:00",577,13.7,36.98
"2021-06-18 11:00:00",578,13.68,39.94
"2021-06-18 12:00:00",579,13.65,39.98
"2021-06-18 13:00:00",580,13.59,40.03
"2021-06-18 14:00:00",581,13.47,44.13
"2021-06-18 15:00:00",582,13.46,41.29
"2021-06-18 16:00:00",583,13.43,38.6
"2021-06-18 17:00:00",584,13.47,36.61
"2021-06-18 18:00:00",585,13.5,33.89
"2021-06-18 19:00:00",586,13.56,30.46
"2021-06-18 20:00:00",587,13.65,26.68
"2021-06-18 21:00:00",588,13.3,23.55
"2021-06-18 22:00:00",589,13.1,21.78
"2021-06-18 23:00:00",590,12.99,19.21
"2021-06-19 00:00:00",591,12.93,19.68
"2021-06-19 01:00:00",592,12.88,18.3
"2021-06-19 02:00:00",593,12.85,15.31
"2021-06-19 03:00:00",594,12.84,13.16
"2021-06-19 04:00:00",595,12.82,13.23
"2021-06-19 05:00:00",596,12.81,12.7
"2021-06-19 06:00:00",597,12.8,13.21
"2021-06-19 07:00:00",598,13.11,15.87
"2021-06-19 08:00:00",599,13.99,18.3
"2021-06-19 09:00:00",600,13.97,19.34
"2021-06-19 10:00:00",601,13.96,20.26
"2021-06-19 11:00:00",602,13.79,23.27
"2021-06-19 12:00:00",603,13.63,33.06
"2021-06-19 13:00:00",604,13.61,32.44
"2021-06-19 14:00:00",605,13.56,37.06
"2021-06-19 15:00:00",606,13.56,34.31
"2021-06-19 16:00:00",607,13.56,34.96
"2021-06-19 17:00:00",608,13.56,33.66
"2021-06-19 18:00:00",609,13.58,34.96
"2021-06-19 19:00:00",610,13.56,35.2
"2021-06-19 20:00:00",611,13.56,32.22
"2021-06-19 21:00:00",612,13.29,23.84
"2021-06-19 22:00:00",613,13.11,21.59
"2021-06-19 23:00:00",614,13,18.46
"2021-06-20 00:00:00",615,12.93,17.34
"2021-06-20 01:00:00",616,12.89,16.07
"2021-06-20 02:00:00",617,12.85,15.21
"2021-06-20 03:00:00",618,12.83,14.25
"2021-06-20 04:00:00",619,12.81,12.74
"2021-06-20 05:00:00",620,12.79,11.18
"2021-06-20 06:00:00",621,12.79,10.4
"2021-06-20 07:00:00",622,12.98,12.81
"2021-06-20 08:00:00",623,13.69,18.23
"2021-06-20 09:00:00",624,13.67,23.21
"2021-06-20 10:00:00",625,13.67,27.88
"2021-06-20 11:00:00",626,13.68,31.09
"2021-06-20 12:00:00",627,13.68,32.4
"2021-06-20 13:00:00",628,13.65,33.29
"2021-06-20 14:00:00",629,13.58,32.3
"2021-06-20 15:00:00",630,13.58,30.91
"2021-06-20 16:00:00",631,13.6,31.09
"2021-06-20 17:00:00",632,13.61,28.99
"2021-06-20 18:00:00",633,13.66,24.42
"2021-06-20 19:00:00",634,13.74,19.73
"2021-06-20 20:00:00",635,13.48,13.35
"2021-06-20 21:00:00",636,13.27,10.99
"2021-06-20 22:00:00",637,13.13,9.52
"2021-06-20 23:00:00",638,13.03,8.52
"2021-06-21 00:00:00",639,12.96,8.28
"2021-06-21 01:00:00",640,12.9,8.55
"2021-06-21 02:00:00",641,12.85,8.68
"2021-06-21 03:00:00",642,12.82,7.663
"2021-06-21 04:00:00",643,12.79,5.831
"2021-06-21 05:00:00",644,12.77,5.268
"2021-06-21 06:00:00",645,12.76,3.784
"2021-06-21 07:00:00",646,12.93,7.487
"2021-06-21 08:00:00",647,13.9,21.21
"2021-06-21 09:00:00",648,13.8,25.31
"2021-06-21 10:00:00",649,13.81,31.83
"2021-06-21 11:00:00",650,13.8,34.61
"2021-06-21 12:00:00",651,13.75,36
"2021-06-21 13:00:00",652,13.71,34.31
"2021-06-21 14:00:00",653,13.63,33.06
"2021-06-21 15:00:00",654,13.6,32.99
"2021-06-21 16:00:00",655,13.58,33.03
"2021-06-21 17:00:00",656,13.59,33.81
"2021-06-21 18:00:00",657,13.59,33.89
"2021-06-21 19:00:00",658,13.58,34.54
"2021-06-21 20:00:00",659,13.54,33.96
"2021-06-21 21:00:00",660,13.3,22.67
"2021-06-21 22:00:00",661,13.11,14.42
"2021-06-21 23:00:00",662,13.01,11.56
"2021-06-22 00:00:00",663,12.93,10.13
"2021-06-22 01:00:00",664,12.88,8.9
"2021-06-22 02:00:00",665,12.84,8.63
"2021-06-22 03:00:00",666,12.81,8.77
"2021-06-22 04:00:00",667,12.79,8.35
"2021-06-22 05:00:00",668,12.77,6.308
"2021-06-22 06:00:00",669,12.76,6.242
"2021-06-22 07:00:00",670,12.96,10.83
"2021-06-22 08:00:00",671,13.78,21.53
"2021-06-22 09:00:00",672,13.73,28.04
"2021-06-22 10:00:00",673,13.69,32.26
"2021-06-22 11:00:00",674,13.68,33.62
"2021-06-22 12:00:00",675,13.68,37.61
"2021-06-22 13:00:00",676,13.64,37.99
"2021-06-22 14:00:00",677,13.54,38.73
"2021-06-22 15:00:00",678,13.52,38.77
"2021-06-22 16:00:00",679,13.5,38.42
"2021-06-22 17:00:00",680,13.47,37.27
"2021-06-22 18:00:00",681,13.5,39.13
"2021-06-22 19:00:00",682,13.5,32.92
"2021-06-22 20:00:00",683,13.6,29.75
"2021-06-22 21:00:00",684,13.3,24.78
"2021-06-22 22:00:00",685,13.1,18.48
"2021-06-22 23:00:00",686,12.99,16.02
"2021-06-23 00:00:00",687,12.92,15.41
"2021-06-23 01:00:00",688,12.87,14.16
"2021-06-23 02:00:00",689,12.83,12.93
"2021-06-23 03:00:00",690,12.81,12.74
"2021-06-23 04:00:00",691,12.79,12.79
"2021-06-23 05:00:00",692,12.78,13.35
"2021-06-23 06:00:00",693,12.77,10.61
"2021-06-23 07:00:00",694,12.94,14.37
"2021-06-23 08:00:00",695,13.79,24.25
"2021-06-23 09:00:00",696,13.69,28.62
"2021-06-23 10:00:00",697,13.65,32.62
"2021-06-23 11:00:00",698,13.65,36.32
"2021-06-23 12:00:00",699,13.61,37.65
"2021-06-23 13:00:00",700,13.58,37.65
"2021-06-23 14:00:00",701,13.54,38.03
"2021-06-23 14:00:00",0,13.36,31.09
"2021-06-23 15:00:00",1,13.37,29.89
"2021-06-23 14:00:00",0,13.36,31.09
"2021-06-23 15:00:00",1,13.37,29.89
"2021-06-23 16:00:00",2,13.4,31.02
"2021-06-23 17:00:00",3,13.4,28.14
"2021-06-23 18:00:00",4,13.45,26.07
"2021-06-23 19:00:00",5,13.58,24.25
"2021-06-23 20:00:00",6,13.61,22.61
"2021-06-23 21:00:00",7,13.59,20.05
"2021-06-23 22:00:00",8,13.4,16.79
"2021-06-23 23:00:00",9,13.29,14.04
"2021-06-24 00:00:00",10,13.2,13.38
"2021-06-24 01:00:00",11,13.14,14.64
"2021-06-24 02:00:00",12,13.1,14.73
"2021-06-24 03:00:00",13,13.07,13.02
"2021-06-24 04:00:00",14,13.04,10.52
"2021-06-24 05:00:00",15,13.02,9.62
"2021-06-24 06:00:00",16,13.02,10.04
"2021-06-24 07:00:00",17,13.27,12.14
"2021-06-24 08:00:00",18,13.93,17.11
"2021-06-24 09:00:00",19,13.79,19.18
"2021-06-24 10:00:00",20,13.73,20.02
"2021-06-24 11:00:00",21,13.67,22
"2021-06-24 12:00:00",22,13.56,26.16
"2021-06-24 13:00:00",23,13.45,28.89
"2021-06-24 14:00:00",24,13.35,31.26
"2021-06-24 15:00:00",25,13.34,27.44
"2021-06-24 16:00:00",26,13.38,27.28
"2021-06-24 17:00:00",27,13.43,17.14
"2021-06-24 18:00:00",28,13.86,13.21
"2021-06-24 19:00:00",29,13.87,12.46
"2021-06-24 20:00:00",30,13.92,12.33
"2021-06-24 21:00:00",31,13.74,12.51
"2021-06-24 22:00:00",32,13.55,12.58
"2021-06-24 23:00:00",33,13.43,12.33
"2021-06-25 00:00:00",34,13.32,12.19
"2021-06-25 01:00:00",35,13.23,12.39
"2021-06-25 02:00:00",36,13.16,11.93
"2021-06-25 03:00:00",37,13.11,11.52
"2021-06-25 04:00:00",38,13.07,11.27
"2021-06-25 05:00:00",39,13.04,10.83
"2021-06-25 06:00:00",40,13.03,10.25
"2021-06-25 07:00:00",41,13.05,10.02
"2021-06-25 08:00:00",42,13.68,10.2
"2021-06-25 09:00:00",43,14.46,10.45
"2021-06-25 10:00:00",44,14.1,10.97
"2021-06-25 11:00:00",45,13.94,11.96
"2021-06-25 12:00:00",46,13.94,12.3
"2021-06-25 13:00:00",47,13.94,12.09
"2021-06-25 14:00:00",48,13.95,12.14
"2021-06-25 15:00:00",49,13.86,14.37
"2021-06-25 16:00:00",50,13.73,17.26
"2021-06-25 17:00:00",51,13.76,16.96
"2021-06-25 18:00:00",52,13.76,15.7
"2021-06-25 19:00:00",53,13.85,14.44
"2021-06-25 20:00:00",54,13.86,15.36
"2021-06-25 21:00:00",55,13.78,12.53
"2021-06-25 22:00:00",56,13.6,10.18
"2021-06-25 23:00:00",57,13.47,9.32
"2021-06-26 00:00:00",58,13.36,8.61
"2021-06-26 01:00:00",59,13.26,8.5
"2021-06-26 02:00:00",60,13.18,9.12
"2021-06-26 03:00:00",61,13.12,9.62
"2021-06-26 04:00:00",62,13.08,9.5
"2021-06-26 05:00:00",63,13.05,10.54
"2021-06-26 06:00:00",64,13.03,10.79
"2021-06-26 07:00:00",65,13.09,11.11
"2021-06-26 08:00:00",66,13.85,10.83
"2021-06-26 09:00:00",67,14.46,10.04
"2021-06-26 10:00:00",68,14.03,14.56
"2021-06-26 11:00:00",69,13.8,18.12
"2021-06-26 12:00:00",70,13.8,16.17
"2021-06-26 13:00:00",71,13.85,14.23
"2021-06-26 14:00:00",72,13.76,16.81
"2021-06-26 15:00:00",73,13.73,16.69
"2021-06-26 16:00:00",74,13.76,15.9
"2021-06-26 17:00:00",75,13.82,13.23
"2021-06-26 18:00:00",76,13.89,10.83
"2021-06-26 19:00:00",77,13.94,11.66
"2021-06-26 20:00:00",78,13.96,10.63
"2021-06-26 21:00:00",79,13.82,9.75
"2021-06-26 22:00:00",80,13.64,8.79
"2021-06-26 23:00:00",81,13.52,7.18
"2021-06-27 00:00:00",82,13.4,6.635
"2021-06-27 01:00:00",83,13.3,6.416
"2021-06-27 02:00:00",84,13.21,5.96
"2021-06-27 03:00:00",85,13.14,5.831
"2021-06-27 04:00:00",86,13.08,6.918
"2021-06-27 05:00:00",87,13.05,7.225
"2021-06-27 06:00:00",88,13.04,7.399
"2021-06-27 07:00:00",89,13.07,8.3
"2021-06-27 08:00:00",90,13.78,9.24
"2021-06-27 09:00:00",91,14.04,10.43
"2021-06-27 10:00:00",92,14.01,10.93
"2021-06-27 11:00:00",93,14.03,10.22
"2021-06-27 12:00:00",94,13.95,11.96
"2021-06-27 13:00:00",95,13.87,14.42
"2021-06-27 14:00:00",96,13.78,16.66
"2021-06-27 15:00:00",97,13.7,18.56
"2021-06-27 16:00:00",98,13.68,18.82
"2021-06-27 17:00:00",99,13.7,14.49
"2021-06-27 18:00:00",100,13.74,16.66
"2021-06-27 19:00:00",101,13.68,17.46
"2021-06-27 20:00:00",102,13.76,13.99
"2021-06-27 21:00:00",103,13.75,11.36
"2021-06-27 22:00:00",104,13.58,10.56
"2021-06-27 23:00:00",105,13.45,9.88
"2021-06-28 00:00:00",106,13.34,8.39
"2021-06-28 01:00:00",107,13.25,7.137
"2021-06-28 02:00:00",108,13.17,6.068
"2021-06-28 03:00:00",109,13.1,5.548
"2021-06-28 04:00:00",110,13.06,5.506
"2021-06-28 05:00:00",111,13.02,5.591
"2021-06-28 06:00:00",112,13.02,5.788
"2021-06-28 07:00:00",113,13.2,7.049
"2021-06-28 08:00:00",114,14.47,9.08
"2021-06-28 09:00:00",115,14.06,10.18
"2021-06-28 10:00:00",116,13.92,13.85
"2021-06-28 11:00:00",117,13.81,19.44
"2021-06-28 12:00:00",118,13.77,18.82
"2021-06-28 13:00:00",119,13.68,20.1
"2021-06-28 14:00:00",120,13.64,20.37
"2021-06-28 15:00:00",121,13.6,21.07
"2021-06-28 16:00:00",122,13.56,21.64
"2021-06-28 17:00:00",123,13.52,22.06
"2021-06-28 18:00:00",124,13.52,21.15
"2021-06-28 19:00:00",125,13.58,20.93
"2021-06-28 20:00:00",126,13.58,18.92
"2021-06-28 21:00:00",127,13.7,15.26
"2021-06-28 22:00:00",128,13.51,13
"2021-06-28 23:00:00",129,13.39,13.12
"2021-06-29 00:00:00",130,13.28,10.74
"2021-06-29 01:00:00",131,13.19,9.15
"2021-06-29 02:00:00",132,13.12,10.4
"2021-06-29 03:00:00",133,13.08,10.56
"2021-06-29 04:00:00",134,13.05,9.12
"2021-06-29 05:00:00",135,13.02,7.97
"2021-06-29 06:00:00",136,13.01,6.504
"2021-06-29 07:00:00",137,13.19,10.11
"2021-06-29 08:00:00",138,13.96,14.71
"2021-06-29 09:00:00",139,13.89,17.49
"2021-06-29 10:00:00",140,13.83,19.57
"2021-06-29 11:00:00",141,13.76,21.72
"2021-06-29 12:00:00",142,13.69,22.28
"2021-06-29 13:00:00",143,13.61,22.92
"2021-06-29 14:00:00",144,13.56,23.47
"2021-06-29 15:00:00",145,13.49,24.39
"2021-06-29 16:00:00",146,13.44,25.13
"2021-06-29 17:00:00",147,13.44,25.31
"2021-06-29 18:00:00",148,13.41,25.28
"2021-06-29 19:00:00",149,13.44,24.75
"2021-06-29 20:00:00",150,13.46,22.9
"2021-06-29 21:00:00",151,13.61,18.97
"2021-06-29 22:00:00",152,13.43,17.04
"2021-06-29 23:00:00",153,13.31,16.34
"2021-06-30 00:00:00",154,13.21,15.39
"2021-06-30 01:00:00",155,13.14,14.54
"2021-06-30 02:00:00",156,13.1,13.16
"2021-06-30 03:00:00",157,13.06,11.59
"2021-06-30 04:00:00",158,13.03,10.63
"2021-06-30 05:00:00",159,13.01,9.55
"2021-06-30 06:00:00",160,13,8.46
"2021-06-30 07:00:00",161,13.19,11.59
"2021-06-30 08:00:00",162,13.91,17.34
"2021-06-30 09:00:00",163,13.82,19.73
"2021-06-30 10:00:00",164,13.78,21.07
"2021-06-30 11:00:00",165,13.7,23.1
"2021-06-30 12:00:00",166,13.61,24.89
"2021-06-30 13:00:00",167,13.51,26.96
"2021-06-30 14:00:00",168,13.44,27.06
"2021-06-30 15:00:00",169,13.37,27.69
"2021-06-30 16:00:00",170,13.33,28.3
"2021-06-30 17:00:00",171,13.32,25.61
"2021-06-30 18:00:00",172,13.52,19.7
"2021-06-30 19:00:00",173,13.73,18.89
"2021-06-30 20:00:00",174,13.76,18.12
"2021-06-30 21:00:00",175,13.66,17.26
"2021-06-30 22:00:00",176,13.48,17.66
"2021-06-30 23:00:00",177,13.35,15.36
"2021-07-01 00:00:00",178,13.25,14.56
"2021-07-01 01:00:00",179,13.17,14.44
"2021-07-01 02:00:00",180,13.11,13.4
"2021-07-01 03:00:00",181,13.07,12.72
"2021-07-01 04:00:00",182,13.04,13.28
"2021-07-01 05:00:00",183,13.02,13.85
"2021-07-01 06:00:00",184,13.01,12.67
"2021-07-01 07:00:00",185,13.26,13.73
"2021-07-01 08:00:00",186,14.32,14.37
"2021-07-01 09:00:00",187,13.97,16.36
"2021-07-01 10:00:00",188,13.78,20.02
"2021-07-01 11:00:00",189,13.68,23.52
"2021-07-01 12:00:00",190,13.6,25.37
"2021-07-01 13:00:00",191,13.52,26.5
"2021-07-01 14:00:00",192,13.46,26.87
"2021-07-01 15:00:00",193,13.45,25.73
"2021-07-01 16:00:00",194,13.44,27.15
"2021-07-01 17:00:00",195,13.43,24.87
"2021-07-01 18:00:00",196,13.56,24.51
"2021-07-01 19:00:00",197,13.56,22.42
"2021-07-01 20:00:00",198,13.68,20.31
"2021-07-01 21:00:00",199,13.68,18.92
"2021-07-01 22:00:00",200,13.49,17.34
"2021-07-01 23:00:00",201,13.36,15.58
"2021-07-02 00:00:00",202,13.25,13.38
"2021-07-02 01:00:00",203,13.18,12.14
"2021-07-02 02:00:00",204,13.11,11.15
"2021-07-02 03:00:00",205,13.07,12.91
"2021-07-02 04:00:00",206,13.04,12.26
"2021-07-02 05:00:00",207,13.02,11.4
"2021-07-02 06:00:00",208,13.01,9.97
"2021-07-02 07:00:00",209,13.2,13.42
"2021-07-02 08:00:00",210,13.92,19.23
"2021-07-02 09:00:00",211,13.79,21.21
"2021-07-02 10:00:00",212,13.73,23.07
"2021-07-02 11:00:00",213,13.68,24.98
"2021-07-02 12:00:00",214,13.59,26.78
"2021-07-02 13:00:00",215,13.52,27.85
"2021-07-02 14:00:00",216,13.45,28.4
"2021-07-02 15:00:00",217,13.38,29.52
"2021-07-02 16:00:00",218,13.36,29.65
"2021-07-02 17:00:00",219,13.37,28.33
"2021-07-02 18:00:00",220,13.4,28.4
"2021-07-02 19:00:00",221,13.43,26.74
"2021-07-02 20:00:00",222,13.52,24.1
"2021-07-02 21:00:00",223,13.56,23.24
"2021-07-02 22:00:00",224,13.39,22.81
"2021-07-02 23:00:00",225,13.27,21.21
"2021-07-03 00:00:00",226,13.18,19.18
"2021-07-03 01:00:00",227,13.12,18.82
"2021-07-03 02:00:00",228,13.08,16.19
"2021-07-03 03:00:00",229,13.05,14.25
"2021-07-03 04:00:00",230,13.02,12.3
"2021-07-03 05:00:00",231,13,11.4
"2021-07-03 06:00:00",232,13,10.54
"2021-07-03 07:00:00",233,13.15,14.13
"2021-07-03 08:00:00",234,13.91,18.74
"2021-07-03 09:00:00",235,13.78,21.29
"2021-07-03 10:00:00",236,13.7,23.93
"2021-07-03 11:00:00",237,13.62,26.28
"2021-07-03 12:00:00",238,13.56,27.91
"2021-07-03 13:00:00",239,13.46,29.62
"2021-07-03 14:00:00",240,13.4,30.02
"2021-07-03 15:00:00",241,13.34,30.4
"2021-07-03 16:00:00",242,13.35,29.78
"2021-07-03 17:00:00",243,13.29,30.74
"2021-07-03 18:00:00",244,13.27,30.33
"2021-07-03 19:00:00",245,13.28,29.78
"2021-07-03 20:00:00",246,13.31,27.03
"2021-07-03 21:00:00",247,13.48,21.67
"2021-07-03 22:00:00",248,13.31,19.42
"2021-07-03 23:00:00",249,13.2,19.81
"2021-07-04 00:00:00",250,13.13,19
"2021-07-04 01:00:00",251,13.08,18.56
"2021-07-04 02:00:00",252,13.05,17.01
"2021-07-04 03:00:00",253,13.02,16.71
"2021-07-04 04:00:00",254,13.01,17.41
"2021-07-04 05:00:00",255,13,16.64
"2021-07-04 06:00:00",256,13,15.36
"2021-07-04 07:00:00",257,13.27,16.64
"2021-07-04 08:00:00",258,13.88,21.81
"2021-07-04 09:00:00",259,13.69,26.74
"2021-07-04 10:00:00",260,13.61,28.72
"2021-07-04 11:00:00",261,13.54,29.28
"2021-07-04 12:00:00",262,13.45,31.05
"2021-07-04 13:00:00",263,13.35,32.48
"2021-07-04 14:00:00",264,13.34,29.08
"2021-07-04 15:00:00",265,13.38,29.68
"2021-07-04 16:00:00",266,13.27,32.73
"2021-07-04 17:00:00",267,13.21,31.16
"2021-07-04 18:00:00",268,13.19,31.55
"2021-07-04 19:00:00",269,13.21,27.09
"2021-07-04 20:00:00",270,13.49,24.22
"2021-07-04 21:00:00",271,13.51,22.22
"2021-07-04 22:00:00",272,13.33,21.62
"2021-07-04 23:00:00",273,13.22,20.93
"2021-07-05 00:00:00",274,13.15,20.15
"2021-07-05 01:00:00",275,13.09,19.78
"2021-07-05 02:00:00",276,13.05,18.69
"2021-07-05 03:00:00",277,13.03,15.68
"2021-07-05 04:00:00",278,13.01,16.54
"2021-07-05 05:00:00",279,13,16.17
"2021-07-05 06:00:00",280,13,14.92
"2021-07-05 07:00:00",281,13.12,15.58
"2021-07-05 08:00:00",282,13.88,19.65
"2021-07-05 09:00:00",283,13.7,23.5
"2021-07-05 10:00:00",284,13.62,24.57
"2021-07-05 11:00:00",285,13.59,24.54
"2021-07-05 12:00:00",286,13.56,25.43
"2021-07-05 13:00:00",287,13.56,24.1
"2021-07-05 14:00:00",288,13.49,26.84
"2021-07-05 15:00:00",289,13.4,28.4
"2021-07-05 16:00:00",290,13.38,24.81
"2021-07-05 17:00:00",291,13.39,26.96
"2021-07-05 18:00:00",292,13.37,19.73
"2021-07-05 19:00:00",293,13.61,20.85
"2021-07-05 20:00:00",294,13.61,17.09
"2021-07-05 21:00:00",295,13.59,13.64
"2021-07-05 22:00:00",296,13.43,12.74
"2021-07-05 23:00:00",297,13.32,12.09
"2021-07-06 00:00:00",298,13.22,11.79
"2021-07-06 01:00:00",299,13.14,11.52
"2021-07-06 02:00:00",300,13.09,11.7
"2021-07-06 03:00:00",301,13.06,12.05
"2021-07-06 04:00:00",302,13.02,11.27
"2021-07-06 05:00:00",303,13,11.4
"2021-07-06 06:00:00",304,12.99,10.81
"2021-07-06 07:00:00",305,13.12,12.23
"2021-07-06 08:00:00",306,13.97,15.73
"2021-07-06 09:00:00",307,13.86,18.58
"2021-07-06 10:00:00",308,13.8,20.5
"2021-07-06 11:00:00",309,13.73,21.84
"2021-07-06 12:00:00",310,13.64,22.87
"2021-07-06 13:00:00",311,13.58,23.64
"2021-07-06 14:00:00",312,13.49,24.57
"2021-07-06 15:00:00",313,13.44,25.16
"2021-07-06 16:00:00",314,13.4,25.83
"2021-07-06 17:00:00",315,13.37,26.31
"2021-07-06 18:00:00",316,13.36,26.53
"2021-07-06 19:00:00",317,13.37,25.89
"2021-07-06 20:00:00",318,13.4,24.04
"2021-07-06 21:00:00",319,13.54,20.24
"2021-07-06 22:00:00",320,13.37,16.32
"2021-07-06 23:00:00",321,13.25,14.25
"2021-07-07 00:00:00",322,13.17,17.19
"2021-07-07 01:00:00",323,13.11,17.56
"2021-07-07 02:00:00",324,13.07,16.81
"2021-07-07 03:00:00",325,13.04,15.39
"2021-07-07 04:00:00",326,13.01,14.23
"2021-07-07 05:00:00",327,12.99,12.14
"2021-07-07 06:00:00",328,12.98,10.99
"2021-07-07 07:00:00",329,13.08,12.6
"2021-07-07 08:00:00",330,13.96,17.92
"2021-07-07 09:00:00",331,13.78,21.75
"2021-07-07 10:00:00",332,13.7,24.39
"2021-07-07 11:00:00",333,13.63,26.19
"2021-07-07 12:00:00",334,13.56,27.66
"2021-07-07 13:00:00",335,13.48,29.05
"2021-07-07 14:00:00",336,13.39,30.5
"2021-07-07 15:00:00",337,13.3,31.86
"2021-07-07 16:00:00",338,13.23,32.92
"2021-07-07 17:00:00",339,13.2,31.16
"2021-07-07 18:00:00",340,13.27,30.95
"2021-07-07 19:00:00",341,13.31,28.59
"2021-07-07 20:00:00",342,13.4,25.7
"2021-07-07 21:00:00",343,13.5,22.25
"2021-07-07 22:00:00",344,13.33,20.85
"2021-07-07 23:00:00",345,13.22,20.61
"2021-07-08 00:00:00",346,13.14,18.97
"2021-07-08 01:00:00",347,13.08,17.77
"2021-07-08 02:00:00",348,13.05,16.96
"2021-07-08 03:00:00",349,13.02,15.68
"2021-07-08 04:00:00",350,13,14.37
"2021-07-08 05:00:00",351,12.99,13.54
"2021-07-08 06:00:00",352,12.98,11.68
"2021-07-08 07:00:00",353,13.14,12.65
"2021-07-08 08:00:00",354,14.02,18.87
"2021-07-08 09:00:00",355,13.75,23.5
"2021-07-08 10:00:00",356,13.65,25.7
"2021-07-08 11:00:00",357,13.6,25.67
"2021-07-08 12:00:00",358,13.56,27.37
"2021-07-08 13:00:00",359,13.45,30.29
"2021-07-08 14:00:00",360,13.39,31.65
"2021-07-08 15:00:00",361,13.34,32.48
"2021-07-08 16:00:00",362,13.31,32.19
"2021-07-08 17:00:00",363,13.28,32.99
"2021-07-08 18:00:00",364,13.27,32.55
"2021-07-08 19:00:00",365,13.25,31.72
"2021-07-08 20:00:00",366,13.31,28.79
"2021-07-08 21:00:00",367,13.45,24.36
"2021-07-08 22:00:00",368,13.29,24.28
"2021-07-08 23:00:00",369,13.18,22.42
"2021-07-09 00:00:00",370,13.12,22.31
"2021-07-09 01:00:00",371,13.08,20.91
"2021-07-09 02:00:00",372,13.04,17.87
"2021-07-09 03:00:00",373,13.02,16.27
"2021-07-09 04:00:00",374,13,15.12
"2021-07-09 05:00:00",375,12.99,14.09
"2021-07-09 06:00:00",376,12.99,13.21
"2021-07-09 07:00:00",377,13.11,13.47
"2021-07-09 08:00:00",378,13.94,18.2
"2021-07-09 09:00:00",379,13.73,23.81
"2021-07-09 10:00:00",380,13.65,26.5
"2021-07-09 11:00:00",381,13.58,27.94
"2021-07-09 12:00:00",382,13.47,29.72
"2021-07-09 13:00:00",383,13.44,31.16
"2021-07-09 14:00:00",384,13.42,31.23
"2021-07-09 15:00:00",385,13.36,32.22
"2021-07-09 16:00:00",386,13.31,33.17
"2021-07-09 17:00:00",387,13.28,33.1
"2021-07-09 18:00:00",388,13.28,32.4
"2021-07-09 19:00:00",389,13.28,31.02
"2021-07-09 20:00:00",390,13.34,28.62
"2021-07-09 21:00:00",391,13.46,23.72
"2021-07-09 22:00:00",392,13.29,18.95
"2021-07-09 23:00:00",393,13.19,15.65
"2021-07-10 00:00:00",394,13.12,13.38
"2021-07-10 01:00:00",395,13.08,12.33
"2021-07-10 02:00:00",396,13.04,11.43
"2021-07-10 03:00:00",397,13.01,9.37
"2021-07-10 04:00:00",398,12.98,7.927
"2021-07-10 05:00:00",399,12.97,6.963
"2021-07-10 06:00:00",400,12.96,6.177
"2021-07-10 07:00:00",401,13.07,8.48
"2021-07-10 08:00:00",402,13.96,14.25
"2021-07-10 09:00:00",403,13.84,18.82
"2021-07-10 10:00:00",404,13.77,21.56
"2021-07-10 11:00:00",405,13.68,23.07
"2021-07-10 12:00:00",406,13.61,24.36
"2021-07-10 13:00:00",407,13.56,24.6
"2021-07-10 14:00:00",408,13.47,25.7
"2021-07-10 15:00:00",409,13.4,26.37
"2021-07-10 16:00:00",410,13.34,27.5
"2021-07-10 17:00:00",411,13.26,28.23
"2021-07-10 18:00:00",412,13.25,27.28
"2021-07-10 19:00:00",413,13.31,25.79
"2021-07-10 20:00:00",414,13.4,23.18
"2021-07-10 21:00:00",415,13.51,18.4
"2021-07-10 22:00:00",416,13.34,14.61
"2021-07-10 23:00:00",417,13.23,12.65
"2021-07-11 00:00:00",418,13.15,11.86
"2021-07-11 01:00:00",419,13.09,15.63
"2021-07-11 02:00:00",420,13.06,16.46
"2021-07-11 03:00:00",421,13.02,15.9
"2021-07-11 04:00:00",422,13,12.98
"2021-07-11 05:00:00",423,12.98,11.22
"2021-07-11 06:00:00",424,12.97,9.46
"2021-07-11 07:00:00",425,13.07,9.57
"2021-07-11 08:00:00",426,14.06,14.49
"2021-07-11 09:00:00",427,13.81,20.48
"2021-07-11 10:00:00",428,13.7,26.04
"2021-07-11 11:00:00",429,13.57,29.18
"2021-07-11 12:00:00",430,13.47,29.38
"2021-07-11 13:00:00",431,13.4,29.65
"2021-07-11 14:00:00",432,13.32,30.36
"2021-07-11 15:00:00",433,13.25,30.46
"2021-07-11 16:00:00",434,13.19,31.09
"2021-07-11 17:00:00",435,13.16,30.43
"2021-07-11 18:00:00",436,13.22,27.94
"2021-07-11 19:00:00",437,13.37,25.04
"2021-07-11 20:00:00",438,13.52,21.45
"2021-07-11 21:00:00",439,13.54,17.84
"2021-07-11 22:00:00",440,13.36,15.12
"2021-07-11 23:00:00",441,13.25,13.19
"2021-07-12 00:00:00",442,13.17,12.42
"2021-07-12 01:00:00",443,13.11,12.81
"2021-07-12 02:00:00",444,13.05,13.4
"2021-07-12 03:00:00",445,13.01,13.16
"2021-07-12 04:00:00",446,12.99,12.09
"2021-07-12 05:00:00",447,12.97,12.05
"2021-07-12 06:00:00",448,12.97,15.04
"2021-07-12 07:00:00",449,13.08,15.12
