"TOA5","Sanddune-Pen-2","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","PAR"
"TIMESTAMP","RECORD","PAR_Den_Avg","PAR_Den_Max","PAR_Den_Min","PAR_Tot_Tot"
"2021-07-18 03:30:00",2360,0,0,0,0
"2021-07-18 03:45:00",2361,0,0,0,0
"2021-07-18 04:00:00",2362,0,0,0,0
"2021-07-18 04:15:00",2363,0,0,0,0
"2021-07-18 04:30:00",2364,0,0,0,0
"2021-07-18 04:45:00",2365,0,0,0,0
"2021-07-18 05:00:00",2366,0,0,0,0
"2021-07-18 05:15:00",2367,0,0,0,0
"2021-07-18 05:30:00",2368,0.254,0.817,0,0.05717908
"2021-07-18 05:45:00",2369,3.739,7.352,0.817,0.8413476
"2021-07-18 06:00:00",2370,16.79,28.59,8.17,3.777946
"2021-07-18 06:15:00",2371,44.67,62.09,28.59,10.05184
"2021-07-18 06:30:00",2372,97.6,136.4,62.9,21.95565
"2021-07-18 06:45:00",2373,183.1,229.6,138.1,41.18789
"2021-07-18 07:00:00",2374,281,329.2,232,63.22904
"2021-07-18 07:15:00",2375,386.3,443.6,330.9,86.9219
"2021-07-18 07:30:00",2376,501.4,557.8,446.8,112.819
"2021-07-18 07:45:00",2377,625,688.5,559.5,140.6251
"2021-07-18 08:00:00",2378,759.8,826,691.7,170.9462
"2021-07-18 08:15:00",2379,889,948,829,200.0141
"2021-07-18 08:30:00",2380,1010,1071,951,227.2847
"2021-07-18 08:45:00",2381,1141,1206,1075,256.7171
"2021-07-18 09:00:00",2382,1270,1338,1207,285.787
"2021-07-18 09:15:00",2383,1356,1387,1325,305.1873
"2021-07-18 09:30:00",2384,1461,1534,1350,328.7399
"2021-07-18 09:45:00",2385,1575,1649,1532,354.3521
"2021-07-18 10:00:00",2386,1670,1750,1564,375.7875
"2021-07-18 10:15:00",2387,1798,1839,1739,404.5947
"2021-07-18 10:30:00",2388,1886,1927,1843,424.2824
"2021-07-18 10:45:00",2389,1977,2022,1932,444.7325
"2021-07-18 11:00:00",2390,2061,2099,2024,463.7419
"2021-07-18 11:15:00",2391,2131,2159,2100,479.5628
"2021-07-18 11:30:00",2392,2192,2226,2161,493.2272
"2021-07-18 11:45:00",2393,2251,2276,2226,506.5095
"2021-07-18 12:00:00",2394,2298,2320,2278,517.0159
"2021-07-18 12:15:00",2395,2344,2355,2317,527.3259
"2021-07-18 12:30:00",2396,2365,2380,2351,532.2141
"2021-07-18 12:45:00",2397,2396,2424,2380,539.1782
"2021-07-18 13:00:00",2398,2408,2431,2393,541.7054
"2021-07-18 13:15:00",2399,2461,2536,2366,553.7504
"2021-07-18 13:30:00",2400,2487,2520,2423,559.5519
"2021-07-18 13:45:00",2401,2506,2714,1702,563.8005
"2021-07-18 14:00:00",2402,2125,2810,1077,478.0424
"2021-07-18 14:15:00",2403,1254,2970,923,282.2126
"2021-07-18 14:30:00",2404,1014,1609,914,228.1157
"2021-07-18 14:45:00",2405,1191,1922,941,268.0546
"2021-07-18 15:00:00",2406,1568,2624,1044,352.6939
"2021-07-18 15:15:00",2407,1559,2636,901,350.8022
"2021-07-18 15:30:00",2408,999,1720,852,224.7844
"2021-07-18 15:45:00",2409,1421,2443,1003,319.784
"2021-07-18 16:00:00",2410,1120,2015,934,251.977
"2021-07-18 16:15:00",2411,1602,2095,779.1,360.426
"2021-07-18 16:30:00",2412,1783,1924,1643,401.1688
"2021-07-18 16:45:00",2413,1604,1640,1563,361.0018
"2021-07-18 17:00:00",2414,1490,1610,778.2,335.3549
"2021-07-18 17:15:00",2415,1300,1670,662.3,292.4254
"2021-07-18 17:30:00",2416,775.6,1177,658.2,174.512
"2021-07-18 17:45:00",2417,621.5,685.2,584,139.8328
"2021-07-18 18:00:00",2418,861,1246,585.7,193.7319
"2021-07-18 18:15:00",2419,457.1,757,370.4,102.8538
"2021-07-18 18:30:00",2420,788.7,971,391.6,177.4529
"2021-07-18 18:45:00",2421,721.6,928,359.8,162.3631
"2021-07-18 19:00:00",2422,321.3,469.9,277.4,72.29105
"2021-07-18 19:15:00",2423,245,391.6,195.8,55.1222
"2021-07-18 19:30:00",2424,167.5,193.4,153.4,37.67765
"2021-07-18 19:45:00",2425,135.6,153.4,119.1,30.50014
"2021-07-18 20:00:00",2426,125.4,156.7,96.3,28.20482
"2021-07-18 20:15:00",2427,69.38,101.2,42.43,15.61017
"2021-07-18 20:30:00",2428,25.28,40.8,13.06,5.687731
"2021-07-18 20:45:00",2429,6.311,12.24,2.448,1.420004
"2021-07-18 21:00:00",2430,1.161,2.448,0,0.2611606
"2021-07-18 21:15:00",2431,0,0,0,0
"2021-07-18 21:30:00",2432,0,0,0,0
"2021-07-18 21:45:00",2433,0,0,0,0
"2021-07-18 22:00:00",2434,0,0,0,0
"2021-07-18 22:15:00",2435,0,0,0,0
"2021-07-18 22:30:00",2436,0,0,0,0
"2021-07-18 22:45:00",2437,0,0,0,0
"2021-07-18 23:00:00",2438,0,0,0,0
"2021-07-18 23:15:00",2439,0,0,0,0
"2021-07-18 23:30:00",2440,0,0,0,0
"2021-07-18 23:45:00",2441,0,0,0,0
"2021-07-19 00:00:00",2442,0,0,0,0
"2021-07-19 00:15:00",2443,0,0,0,0
"2021-07-19 00:30:00",2444,0,0,0,0
"2021-07-19 00:45:00",2445,0,0,0,0
"2021-07-19 01:00:00",2446,0,0,0,0
"2021-07-19 01:15:00",2447,0,0,0,0
"2021-07-19 01:30:00",2448,0,0,0,0
"2021-07-19 01:45:00",2449,0,0,0,0
"2021-07-19 02:00:00",2450,0,0,0,0
"2021-07-19 02:15:00",2451,0,0,0,0
"2021-07-19 02:30:00",2452,0,0,0,0
"2021-07-19 02:45:00",2453,0,0,0,0
"2021-07-19 03:00:00",2454,0,0,0,0
"2021-07-19 03:15:00",2455,0,0,0,0
"2021-07-19 03:30:00",2456,0,0,0,0
"2021-07-19 03:45:00",2457,0,0,0,0
"2021-07-19 04:00:00",2458,0,0,0,0
"2021-07-19 04:15:00",2459,0,0,0,0
"2021-07-19 04:30:00",2460,0,0,0,0
"2021-07-19 04:45:00",2461,0,0,0,0
"2021-07-19 05:00:00",2462,0,0,0,0
"2021-07-19 05:15:00",2463,0,0,0,0
"2021-07-19 05:30:00",2464,0.254,0.817,0,0.05716832
"2021-07-19 05:45:00",2465,3.176,6.534,0.817,0.7146161
"2021-07-19 06:00:00",2466,14.61,25.32,6.534,3.287301
"2021-07-19 06:15:00",2467,41.53,59.63,25.32,9.343862
"2021-07-19 06:30:00",2468,87.7,116.8,60.44,19.72644
"2021-07-19 06:45:00",2469,158,199.3,118.4,35.54507
"2021-07-19 07:00:00",2470,245.7,293.2,201.8,55.27375
"2021-07-19 07:15:00",2471,347.3,396.9,296.5,78.13169
"2021-07-19 07:30:00",2472,455.2,513.7,398.5,102.4215
"2021-07-19 07:45:00",2473,576.2,634.5,515.3,129.6353
"2021-07-19 08:00:00",2474,698.8,760.2,636.2,157.2188
"2021-07-19 08:15:00",2475,824,888,761.9,185.4792
"2021-07-19 08:30:00",2476,957,1025,894,215.2543
"2021-07-19 08:45:00",2477,1086,1139,1026,244.2669
"2021-07-19 09:00:00",2478,1190,1241,1135,267.7124
"2021-07-19 09:15:00",2479,1305,1368,1245,293.5509
"2021-07-19 09:30:00",2480,1424,1480,1373,320.3163
"2021-07-19 09:45:00",2481,1526,1561,1479,343.3757
"2021-07-19 10:00:00",2482,1614,1664,1562,363.1197
"2021-07-19 10:15:00",2483,1703,1748,1665,383.0792
"2021-07-19 10:30:00",2484,1787,1828,1747,402.0168
"2021-07-19 10:45:00",2485,1883,1937,1823,423.6331
"2021-07-19 11:00:00",2486,1972,2007,1936,443.7921
"2021-07-19 11:15:00",2487,2021,2056,2000,454.7834
"2021-07-19 11:30:00",2488,2089,2124,2059,470.0898
"2021-07-19 11:45:00",2489,2164,2196,2125,486.878
"2021-07-19 12:00:00",2490,2232,2268,2194,502.2712
"2021-07-19 12:15:00",2491,2292,2327,2256,515.6131
"2021-07-19 12:30:00",2492,2313,2330,2300,520.3901
"2021-07-19 12:45:00",2493,2328,2352,2311,523.8527
"2021-07-19 13:00:00",2494,2325,2337,2315,523.0436
"2021-07-19 13:15:00",2495,2311,2324,2296,519.8998
"2021-07-19 13:30:00",2496,2291,2313,2263,515.4655
"2021-07-19 13:45:00",2497,2292,2317,2258,515.7986
"2021-07-19 14:00:00",2498,2280,2298,2241,512.9766
"2021-07-19 14:15:00",2499,2255,2281,2235,507.2792
"2021-07-19 14:30:00",2500,2209,2237,2165,497.1033
"2021-07-19 14:45:00",2501,2165,2230,2078,487.1131
"2021-07-19 15:00:00",2502,2131,2169,2091,479.5457
"2021-07-19 15:15:00",2503,1882,2104,789.6,423.4017
"2021-07-19 15:30:00",2504,1780,2085,737.4,400.4128
"2021-07-19 15:45:00",2505,1970,2005,1916,443.2063
"2021-07-19 16:00:00",2506,1871,1926,1822,421.0631
"2021-07-19 16:15:00",2507,1786,1837,1742,401.8489
"2021-07-19 16:30:00",2508,1035,1777,673.7,232.8548
"2021-07-19 16:45:00",2509,1419,1636,861,319.2693
"2021-07-19 17:00:00",2510,1190,1437,615,267.7237
"2021-07-19 17:15:00",2511,1319,1425,615.8,296.7729
"2021-07-19 17:30:00",2512,1262,1375,1176,283.861
"2021-07-19 17:45:00",2513,1130,1184,1002,254.2303
"2021-07-19 18:00:00",2514,960,1008,894,216.0868
"2021-07-19 18:15:00",2515,811,922,629.7,182.5443
"2021-07-19 18:30:00",2516,795.6,883,644.4,178.9987
"2021-07-19 18:45:00",2517,732.3,797.7,650.9,164.7573
"2021-07-19 19:00:00",2518,572,646.8,505.7,128.6931
"2021-07-19 19:15:00",2519,448.2,502.5,388.3,100.838
"2021-07-19 19:30:00",2520,330.2,385,277.4,74.30342
"2021-07-19 19:45:00",2521,191,275.7,143.6,42.97635
"2021-07-19 20:00:00",2522,105.9,142,71.79,23.83392
"2021-07-19 20:15:00",2523,64.2,74.24,48.14,14.4451
"2021-07-19 20:30:00",2524,35.39,48.14,23.66,7.963315
"2021-07-19 20:45:00",2525,11.39,23.66,4.896,2.562161
"2021-07-19 21:00:00",2526,2.212,4.896,0.816,0.4977537
"2021-07-19 21:15:00",2527,0.036,0.816,0,0.008159974
"2021-07-19 21:30:00",2528,0,0,0,0
"2021-07-19 21:45:00",2529,0,0,0,0
"2021-07-19 22:00:00",2530,0.018,0.816,0,0.004080693
"2021-07-19 22:15:00",2531,0.091,0.816,0,0.02040328
"2021-07-19 22:30:00",2532,0,0,0,0
"2021-07-19 22:45:00",2533,0,0,0,0
"2021-07-19 23:00:00",2534,0.018,0.816,0,0.004080657
"2021-07-19 23:15:00",2535,0,0,0,0
"2021-07-19 23:30:00",2536,0,0,0,0
"2021-07-19 23:45:00",2537,0,0,0,0
"2021-07-20 00:00:00",2538,0,0,0,0
"2021-07-20 00:15:00",2539,0,0,0,0
"2021-07-20 00:30:00",2540,0,0,0,0
"2021-07-20 00:45:00",2541,0,0,0,0
"2021-07-20 01:00:00",2542,0,0,0,0
"2021-07-20 01:15:00",2543,0,0,0,0
"2021-07-20 01:30:00",2544,0,0,0,0
"2021-07-20 01:45:00",2545,0,0,0,0
"2021-07-20 02:00:00",2546,0,0,0,0
"2021-07-20 02:15:00",2547,0,0,0,0
"2021-07-20 02:30:00",2548,0,0,0,0
"2021-07-20 02:45:00",2549,0,0,0,0
"2021-07-20 03:00:00",2550,0,0,0,0
"2021-07-20 03:15:00",2551,0,0,0,0
"2021-07-20 03:30:00",2552,0,0,0,0
"2021-07-20 03:45:00",2553,0,0,0,0
"2021-07-20 04:00:00",2554,0,0,0,0
"2021-07-20 04:15:00",2555,0,0,0,0
"2021-07-20 04:30:00",2556,0,0,0,0
"2021-07-20 04:45:00",2557,0,0,0,0
"2021-07-20 05:00:00",2558,0,0,0,0
"2021-07-20 05:15:00",2559,0,0,0,0
"2021-07-20 05:30:00",2560,0.036,0.817,0,0.008166245
"2021-07-20 05:45:00",2561,2.45,4.9,0.817,0.5512325
"2021-07-20 06:00:00",2562,12.68,23.68,4.9,2.854113
"2021-07-20 06:15:00",2563,40.65,57.98,24.5,9.146348
"2021-07-20 06:30:00",2564,84.8,115.1,59.62,19.07308
"2021-07-20 06:45:00",2565,153.6,200.1,116.8,34.56086
"2021-07-20 07:00:00",2566,248.3,296.4,201.7,55.85804
"2021-07-20 07:15:00",2567,342.1,389.5,298.1,76.96487
"2021-07-20 07:30:00",2568,458.6,534.9,391.2,103.1757
"2021-07-20 07:45:00",2569,602.6,662.3,538.2,135.5868
"2021-07-20 08:00:00",2570,727.2,793.7,665.6,163.6192
"2021-07-20 08:15:00",2571,856,915,796.2,192.5909
"2021-07-20 08:30:00",2572,988,1059,919,222.399
"2021-07-20 08:45:00",2573,1125,1199,1059,253.0142
"2021-07-20 09:00:00",2574,1293,1384,1203,290.8226
"2021-07-20 09:15:00",2575,1410,1481,1372,317.2084
"2021-07-20 09:30:00",2576,1587,1734,1480,357.0057
"2021-07-20 09:45:00",2577,1394,1941,693.7,313.628
"2021-07-20 10:00:00",2578,815,1929,632.5,183.3476
"2021-07-20 10:15:00",2579,1333,2160,934,299.834
"2021-07-20 10:30:00",2580,993,2152,790.8,223.4789
"2021-07-20 10:45:00",2581,787.4,812,765.5,177.1655
"2021-07-20 11:00:00",2582,645.8,997,392.5,145.2989
"2021-07-20 11:15:00",2583,342.5,386.8,326.4,77.06696
"2021-07-20 11:30:00",2584,448.8,531.2,355.8,100.9853
"2021-07-20 11:45:00",2585,440.4,531.2,372.1,99.09645
"2021-07-20 12:00:00",2586,542.7,694.5,387.6,122.1155
"2021-07-20 12:15:00",2587,726.1,796.5,695.3,163.3708
"2021-07-20 12:30:00",2588,1247,1915,805,280.5909
"2021-07-20 12:45:00",2589,1475,2004,1312,331.9625
"2021-07-20 13:00:00",2590,1597,1987,1420,359.2624
"2021-07-20 13:15:00",2591,1408,1693,1286,316.6879
"2021-07-20 13:30:00",2592,1459,2555,1229,328.2903
"2021-07-20 13:45:00",2593,2374,3125,1519,534.1368
"2021-07-20 14:00:00",2594,1655,2817,1021,372.4818
"2021-07-20 14:15:00",2595,1591,2828,994,357.9422
"2021-07-20 14:30:00",2596,2206,3027,1033,496.4345
"2021-07-20 14:45:00",2597,1951,2745,870,439.004
"2021-07-20 15:00:00",2598,970,1669,698.3,218.2889
"2021-07-20 15:15:00",2599,907,1739,745.6,204.0169
"2021-07-20 15:30:00",2600,933,1648,798.7,209.9006
"2021-07-20 15:45:00",2601,2159,2692,1136,485.7111
"2021-07-20 16:00:00",2602,1831,2571,742.5,411.9416
"2021-07-20 16:15:00",2603,1619,2434,746.6,364.2582
"2021-07-20 16:30:00",2604,1625,2395,729.4,365.6262
"2021-07-20 16:45:00",2605,855,1603,605.3,192.3714
"2021-07-20 17:00:00",2606,496.1,600.4,432.4,111.6178
"2021-07-20 17:15:00",2607,565.5,646.1,455.2,127.2395
"2021-07-20 17:30:00",2608,812,1482,628.2,182.7007
"2021-07-20 17:45:00",2609,715.9,1531,629.9,161.0762
"2021-07-20 18:00:00",2610,729.7,1493,416.1,164.1789
"2021-07-20 18:15:00",2611,409,809,238.2,92.03025
"2021-07-20 18:30:00",2612,199.4,235.8,177.1,44.86224
"2021-07-20 18:45:00",2613,104.1,174.6,60.38,23.42873
"2021-07-20 19:00:00",2614,41.18,60.38,33.45,9.265158
"2021-07-20 19:15:00",2615,19.95,35.09,12.24,4.487949
"2021-07-20 19:30:00",2616,28.2,37.54,15.5,6.344658
"2021-07-20 19:45:00",2617,43.51,51.41,31.01,9.789109
"2021-07-20 20:00:00",2618,20.42,29.38,17.14,4.595139
"2021-07-20 20:15:00",2619,17.74,20.41,13.88,3.991584
"2021-07-20 20:30:00",2620,20.25,22.04,17.96,4.555634
"2021-07-20 20:45:00",2621,9.33,18.78,3.266,2.098416
"2021-07-20 21:00:00",2622,0.962,3.266,0,0.2163789
"2021-07-20 21:15:00",2623,0,0,0,0
"2021-07-20 21:30:00",2624,0,0,0,0
"2021-07-20 21:45:00",2625,0,0,0,0
"2021-07-20 22:00:00",2626,0,0,0,0
"2021-07-20 22:15:00",2627,0,0,0,0
"2021-07-20 22:30:00",2628,0,0,0,0
"2021-07-20 22:45:00",2629,0,0,0,0
"2021-07-20 23:00:00",2630,0,0,0,0
"2021-07-20 23:15:00",2631,0,0,0,0
"2021-07-20 23:30:00",2632,0,0,0,0
"2021-07-20 23:45:00",2633,0,0,0,0
"2021-07-21 00:00:00",2634,0,0,0,0
"2021-07-21 00:15:00",2635,0,0,0,0
"2021-07-21 00:30:00",2636,0,0,0,0
"2021-07-21 00:45:00",2637,0,0,0,0
"2021-07-21 01:00:00",2638,0,0,0,0
"2021-07-21 01:15:00",2639,0,0,0,0
"2021-07-21 01:30:00",2640,0,0,0,0
"2021-07-21 01:45:00",2641,0,0,0,0
"2021-07-21 02:00:00",2642,0,0,0,0
"2021-07-21 02:15:00",2643,0,0,0,0
"2021-07-21 02:30:00",2644,0,0,0,0
"2021-07-21 02:45:00",2645,0,0,0,0
"2021-07-21 03:00:00",2646,0,0,0,0
"2021-07-21 03:15:00",2647,0,0,0,0
"2021-07-21 03:30:00",2648,0,0,0,0
"2021-07-21 03:45:00",2649,0,0,0,0
"2021-07-21 04:00:00",2650,0,0,0,0
"2021-07-21 04:15:00",2651,0,0,0,0
"2021-07-21 04:30:00",2652,0,0,0,0
"2021-07-21 04:45:00",2653,0,0,0,0
"2021-07-21 05:00:00",2654,0,0,0,0
"2021-07-21 05:15:00",2655,0,0,0,0
"2021-07-21 05:30:00",2656,0,0,0,0
"2021-07-21 05:45:00",2657,0.926,1.633,0,0.2082419
"2021-07-21 06:00:00",2658,4.609,7.35,1.633,1.037129
"2021-07-21 06:15:00",2659,14.5,24.5,7.35,3.262452
"2021-07-21 06:30:00",2660,45.46,62.06,25.32,10.22833
"2021-07-21 06:45:00",2661,46.8,57.98,43.28,10.53052
"2021-07-21 07:00:00",2662,48.05,56.35,43.28,10.81218
"2021-07-21 07:15:00",2663,95.3,129.8,57.16,21.45314
"2021-07-21 07:30:00",2664,175.4,277.7,131.5,39.45603
"2021-07-21 07:45:00",2665,315.8,337.3,283.4,71.05682
"2021-07-21 08:00:00",2666,323,349.5,310.3,72.66631
"2021-07-21 08:15:00",2667,386.5,460.6,343,86.96017
"2021-07-21 08:30:00",2668,572.9,789.6,464.7,128.9038
"2021-07-21 08:45:00",2669,593.6,851,556.9,133.5703
"2021-07-21 09:00:00",2670,700.7,1112,568.3,157.6531
"2021-07-21 09:15:00",2671,581.3,824,491.6,130.8024
"2021-07-21 09:30:00",2672,517.8,589.5,489.9,116.5033
"2021-07-21 09:45:00",2673,662,700.6,592.8,148.9605
"2021-07-21 10:00:00",2674,835,2123,622.2,187.8015
"2021-07-21 10:15:00",2675,2113,2227,1665,475.3871
"2021-07-21 10:30:00",2676,2117,2188,1989,476.4195
"2021-07-21 10:45:00",2677,2138,2175,2117,480.9711
"2021-07-21 11:00:00",2678,2156,2179,2129,485.2037
"2021-07-21 11:15:00",2679,2156,2171,2141,485.0588
"2021-07-21 11:30:00",2680,2193,2218,2168,493.3893
"2021-07-21 11:45:00",2681,2250,2279,2219,506.3156
"2021-07-21 12:00:00",2682,2299,2315,2278,517.325
"2021-07-21 12:15:00",2683,2336,2366,2304,525.5726
"2021-07-21 12:30:00",2684,2365,2383,2348,532.1266
"2021-07-21 12:45:00",2685,2357,2556,902,530.2203
"2021-07-21 13:00:00",2686,2412,2613,1066,542.7579
"2021-07-21 13:15:00",2687,2436,2560,1502,548.2054
"2021-07-21 13:30:00",2688,2432,2466,2375,547.1268
"2021-07-21 13:45:00",2689,2425,2448,2395,545.6843
"2021-07-21 14:00:00",2690,2411,2530,2372,542.5146
"2021-07-21 14:15:00",2691,2075,2696,652.7,466.8331
"2021-07-21 14:30:00",2692,2387,2751,875,537.1429
"2021-07-21 14:45:00",2693,2053,2615,746.5,462.0345
"2021-07-21 15:00:00",2694,2054,2466,776.6,462.0773
"2021-07-21 15:15:00",2695,2032,2477,699.9,457.0878
"2021-07-21 15:30:00",2696,1799,2351,560.5,404.7336
"2021-07-21 15:45:00",2697,1626,2240,516.4,365.7701
"2021-07-21 16:00:00",2698,2043,2170,1418,459.7088
"2021-07-21 16:15:00",2699,1759,1977,481.3,395.8455
"2021-07-21 16:30:00",2700,1753,1876,730.1,394.325
"2021-07-21 16:45:00",2701,1589,1746,653.4,357.4453
"2021-07-21 17:00:00",2702,1260,1675,414.4,283.5273
"2021-07-21 17:15:00",2703,1276,1574,387.4,287.21
"2021-07-21 17:30:00",2704,868,1550,340.1,195.3038
"2021-07-21 17:45:00",2705,371.5,543.3,322.2,83.58796
"2021-07-21 18:00:00",2706,445.2,547.4,392.4,100.1716
"2021-07-21 18:15:00",2707,437.4,708.2,393.2,98.42451
"2021-07-21 18:30:00",2708,505.2,860,308.4,113.6812
"2021-07-21 18:45:00",2709,315.3,360.6,287.2,70.93892
"2021-07-21 19:00:00",2710,403,549.1,337.8,90.67198
"2021-07-21 19:15:00",2711,463.1,492.8,411.2,104.2022
"2021-07-21 19:30:00",2712,441.6,499.4,293.8,99.36741
"2021-07-21 19:45:00",2713,314.8,380.3,262.8,70.83673
"2021-07-21 20:00:00",2714,185.8,259.5,130.6,41.79615
"2021-07-21 20:15:00",2715,86.5,127.3,57.12,19.4659
"2021-07-21 20:30:00",2716,36.23,56.3,21.22,8.151809
"2021-07-21 20:45:00",2717,11.37,20.4,4.896,2.558275
"2021-07-21 21:00:00",2718,2.067,4.897,0,0.4651837
"2021-07-21 21:15:00",2719,0,0,0,0
"2021-07-21 21:30:00",2720,0,0,0,0
"2021-07-21 21:45:00",2721,0,0,0,0
"2021-07-21 22:00:00",2722,0,0,0,0
"2021-07-21 22:15:00",2723,0,0,0,0
"2021-07-21 22:30:00",2724,0,0,0,0
"2021-07-21 22:45:00",2725,0,0,0,0
"2021-07-21 23:00:00",2726,0,0,0,0
"2021-07-21 23:15:00",2727,0,0,0,0
"2021-07-21 23:30:00",2728,0,0,0,0
"2021-07-21 23:45:00",2729,0,0,0,0
"2021-07-22 00:00:00",2730,0,0,0,0
"2021-07-22 00:15:00",2731,0,0,0,0
"2021-07-22 00:30:00",2732,0,0,0,0
"2021-07-22 00:45:00",2733,0,0,0,0
"2021-07-22 01:00:00",2734,0,0,0,0
"2021-07-22 01:15:00",2735,0,0,0,0
"2021-07-22 01:30:00",2736,0,0,0,0
"2021-07-22 01:45:00",2737,0,0,0,0
"2021-07-22 02:00:00",2738,0,0,0,0
"2021-07-22 02:15:00",2739,0,0,0,0
"2021-07-22 02:30:00",2740,0,0,0,0
"2021-07-22 02:45:00",2741,0,0,0,0
"2021-07-22 03:00:00",2742,0,0,0,0
"2021-07-22 03:15:00",2743,0,0,0,0
"2021-07-22 03:30:00",2744,0,0,0,0
"2021-07-22 03:45:00",2745,0,0,0,0
"2021-07-22 04:00:00",2746,0,0,0,0
"2021-07-22 04:15:00",2747,0,0,0,0
"2021-07-22 04:30:00",2748,0,0,0,0
"2021-07-22 04:45:00",2749,0,0,0,0
"2021-07-22 05:00:00",2750,0,0,0,0
"2021-07-22 05:15:00",2751,0,0,0,0
"2021-07-22 05:30:00",2752,0,0,0,0
"2021-07-22 05:45:00",2753,2.268,4.9,0,0.5103748
"2021-07-22 06:00:00",2754,11.52,19.6,4.9,2.592736
"2021-07-22 06:15:00",2755,30.58,43.28,20.42,6.879969
"2021-07-22 06:30:00",2756,63.88,84.1,44.1,14.3722
"2021-07-22 06:45:00",2757,112.9,182.1,87.4,25.41234
"2021-07-22 07:00:00",2758,225.2,291.5,116.8,50.66697
"2021-07-22 07:15:00",2759,315.9,441.8,162.5,71.07909
"2021-07-22 07:30:00",2760,508.7,606.8,337.3,114.4596
"2021-07-22 07:45:00",2761,489.5,642.7,268.7,110.1485
"2021-07-22 08:00:00",2762,457.6,801,272.8,102.9691
"2021-07-22 08:15:00",2763,917,999,703.1,206.3792
"2021-07-22 08:30:00",2764,1035,1116,874,232.9454
"2021-07-22 08:45:00",2765,1197,1284,1119,269.3156
"2021-07-22 09:00:00",2766,1281,1392,693,288.185
"2021-07-22 09:15:00",2767,1460,1535,1294,328.5909
"2021-07-22 09:30:00",2768,1586,1804,622.7,356.9474
"2021-07-22 09:45:00",2769,1182,2010,608,265.9725
"2021-07-22 10:00:00",2770,686.3,965,603.9,154.4281
"2021-07-22 10:15:00",2771,2180,2594,730.4,490.5665
"2021-07-22 10:30:00",2772,1078,2614,623.5,242.6578
"2021-07-22 10:45:00",2773,656.9,791.5,594.1,147.8101
"2021-07-22 11:00:00",2774,959,2610,661,215.6868
"2021-07-22 11:15:00",2775,632,682.2,594.9,142.1931
"2021-07-22 11:30:00",2776,914,1266,692,205.6203
"2021-07-22 11:45:00",2777,2103,3164,1090,473.1421
"2021-07-22 12:00:00",2778,1919,3220,1184,431.867
"2021-07-22 12:15:00",2779,2349,3277,1186,528.5063
"2021-07-22 12:30:00",2780,1473,3397,1121,331.529
"2021-07-22 12:45:00",2781,837,1110,722.9,188.2656
"2021-07-22 13:00:00",2782,694.2,724.5,660.9,156.1899
"2021-07-22 13:15:00",2783,845,1033,680.5,190.1532
"2021-07-22 13:30:00",2784,1111,1841,1008,250.0754
"2021-07-22 13:45:00",2785,2568,2995,1327,577.8312
"2021-07-22 14:00:00",2786,2011,3023,1103,452.4529
"2021-07-22 14:15:00",2787,1007,1132,904,226.5517
"2021-07-22 14:30:00",2788,1619,3241,897,364.2148
"2021-07-22 14:45:00",2789,2086,3094,1011,469.3426
"2021-07-22 15:00:00",2790,2291,2996,860,515.4484
"2021-07-22 15:15:00",2791,2295,2730,1134,516.4147
"2021-07-22 15:30:00",2792,2233,2691,979,502.375
"2021-07-22 15:45:00",2793,900,2461,673.9,202.557
"2021-07-22 16:00:00",2794,1320,2470,727.7,297.0244
"2021-07-22 16:15:00",2795,1691,2501,557.2,380.5205
"2021-07-22 16:30:00",2796,1525,2261,813,343.1912
"2021-07-22 16:45:00",2797,1676,2101,658.3,377.0191
"2021-07-22 17:00:00",2798,1610,1645,1574,362.2725
"2021-07-22 17:15:00",2799,1253,1584,522,281.9833
"2021-07-22 17:30:00",2800,1295,1463,487.8,291.3842
"2021-07-22 17:45:00",2801,1399,1444,1277,314.7947
"2021-07-22 18:00:00",2802,1150,1291,456.8,258.6611
"2021-07-22 18:15:00",2803,763.2,1057,378.5,171.7168
"2021-07-22 18:30:00",2804,813,918,548.2,182.9974
"2021-07-22 18:45:00",2805,815,897,674.7,183.468
"2021-07-22 19:00:00",2806,605.1,668.1,543.3,136.1369
"2021-07-22 19:15:00",2807,482.3,556.4,345.1,108.5259
"2021-07-22 19:30:00",2808,387.3,420.9,347.5,87.13134
"2021-07-22 19:45:00",2809,283.1,347.5,173,63.68867
"2021-07-22 20:00:00",2810,158.6,226.8,102.8,35.6954
"2021-07-22 20:15:00",2811,61.14,106.1,29.37,13.75609
"2021-07-22 20:30:00",2812,17.26,29.37,6.528,3.883865
"2021-07-22 20:45:00",2813,2.919,6.528,0.816,0.6568663
"2021-07-22 21:00:00",2814,0.399,0.816,0,0.08975945
"2021-07-22 21:15:00",2815,0,0,0,0
"2021-07-22 21:30:00",2816,0,0,0,0
"2021-07-22 21:45:00",2817,0,0,0,0
"2021-07-22 22:00:00",2818,0,0,0,0
"2021-07-22 22:15:00",2819,0,0,0,0
"2021-07-22 22:30:00",2820,0,0,0,0
"2021-07-22 22:45:00",2821,0,0,0,0
"2021-07-22 23:00:00",2822,0,0,0,0
"2021-07-22 23:15:00",2823,0,0,0,0
"2021-07-22 23:30:00",2824,0,0,0,0
"2021-07-22 23:45:00",2825,0,0,0,0
