"TOA5","Sanddune-Pen-1","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","BattMin_PTemp"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp"
"TS","RN","",""
"","","Min","Smp"
"2021-08-09 13:00:00",1101,13.62,32.33
"2021-08-09 14:00:00",1102,13.59,33.06
"2021-08-09 15:00:00",1103,13.58,32.08
"2021-08-09 16:00:00",1104,13.63,31.3
"2021-08-09 17:00:00",1105,13.65,30.64
"2021-08-09 18:00:00",1106,13.67,31.23
"2021-08-09 19:00:00",1107,13.68,29.25
"2021-08-09 20:00:00",1108,13.53,25.67
"2021-08-09 21:00:00",1109,13.26,17.82
"2021-08-09 22:00:00",1110,13.1,14.18
"2021-08-09 23:00:00",1111,12.99,13.16
"2021-08-10 00:00:00",1112,12.9,13.35
"2021-08-10 01:00:00",1113,12.82,13.05
"2021-08-10 02:00:00",1114,12.76,11.56
"2021-08-10 03:00:00",1115,12.72,9.75
"2021-08-10 04:00:00",1116,12.68,6.875
"2021-08-10 05:00:00",1117,12.65,6.199
"2021-08-10 06:00:00",1118,12.63,3.978
"2021-08-10 07:00:00",1119,12.63,3.526
"2021-08-10 08:00:00",1120,13.89,14.42
"2021-08-10 09:00:00",1121,13.75,20.42
"2021-08-10 10:00:00",1122,13.74,25.58
"2021-08-10 11:00:00",1123,13.75,28.2
"2021-08-10 12:00:00",1124,13.74,30.22
"2021-08-10 13:00:00",1125,13.67,31.86
"2021-08-10 14:00:00",1126,13.61,33.17
"2021-08-10 15:00:00",1127,13.6,33.36
"2021-08-10 16:00:00",1128,13.6,33.21
"2021-08-10 17:00:00",1129,13.6,32.99
"2021-08-10 18:00:00",1130,13.62,32.62
"2021-08-10 19:00:00",1131,13.64,31.9
"2021-08-10 20:00:00",1132,13.44,25.34
"2021-08-10 21:00:00",1133,13.21,16.96
"2021-08-10 22:00:00",1134,13.07,14.9
"2021-08-10 23:00:00",1135,12.96,15.14
"2021-08-11 00:00:00",1136,12.87,14.44
"2021-08-11 01:00:00",1137,12.8,12.3
"2021-08-11 02:00:00",1138,12.75,11.7
"2021-08-11 03:00:00",1139,12.71,9.59
"2021-08-11 04:00:00",1140,12.67,7.333
"2021-08-11 05:00:00",1141,12.64,5.68
"2021-08-11 06:00:00",1142,12.62,5.031
"2021-08-11 07:00:00",1143,12.63,6.113
"2021-08-11 08:00:00",1144,13.87,14.44
"2021-08-11 09:00:00",1145,13.78,23.35
"2021-08-11 10:00:00",1146,13.77,27.78
"2021-08-11 11:00:00",1147,13.73,28.82
"2021-08-11 12:00:00",1148,13.74,31.44
"2021-08-11 13:00:00",1149,13.67,34.61
"2021-08-11 14:00:00",1150,13.62,35.12
"2021-08-11 15:00:00",1151,13.58,36.16
"2021-08-11 16:00:00",1152,13.54,36.32
"2021-08-11 17:00:00",1153,13.53,35.92
"2021-08-11 18:00:00",1154,13.55,32.33
"2021-08-11 19:00:00",1155,13.65,31.09
"2021-08-11 20:00:00",1156,13.46,27.94
"2021-08-11 21:00:00",1157,13.21,18.69
"2021-08-11 22:00:00",1158,13.07,18.38
"2021-08-11 23:00:00",1159,12.95,18.61
"2021-08-12 00:00:00",1160,12.87,16.94
"2021-08-12 01:00:00",1161,12.8,17.01
"2021-08-12 02:00:00",1162,12.75,15.65
"2021-08-12 03:00:00",1163,12.71,12.98
"2021-08-12 04:00:00",1164,12.67,13.28
"2021-08-12 05:00:00",1165,12.65,10.9
"2021-08-12 06:00:00",1166,12.64,10.47
"2021-08-12 07:00:00",1167,12.64,12.26
"2021-08-12 08:00:00",1168,13.26,21.07
"2021-08-12 09:00:00",1169,13.76,26.93
"2021-08-12 10:00:00",1170,13.75,30.36
"2021-08-12 11:00:00",1171,13.75,33.25
"2021-08-12 12:00:00",1172,13.75,34.93
"2021-08-12 13:00:00",1173,13.67,36.73
"2021-08-12 14:00:00",1174,13.57,38.82
"2021-08-12 15:00:00",1175,13.48,40.35
"2021-08-12 16:00:00",1176,13.42,39.89
"2021-08-12 17:00:00",1177,13.42,37.35
"2021-08-12 18:00:00",1178,13.47,34.88
"2021-08-12 19:00:00",1179,13.53,32.92
"2021-08-12 20:00:00",1180,13.42,27.98
"2021-08-12 21:00:00",1181,13.16,21.1
"2021-08-12 22:00:00",1182,13.01,19.21
"2021-08-12 23:00:00",1183,12.91,19.78
"2021-08-13 00:00:00",1184,12.83,19.55
"2021-08-13 01:00:00",1185,12.78,18.79
"2021-08-13 02:00:00",1186,12.74,17.11
"2021-08-13 03:00:00",1187,12.7,16.12
"2021-08-13 04:00:00",1188,12.68,14.85
"2021-08-13 05:00:00",1189,12.66,13.42
"2021-08-13 06:00:00",1190,12.65,11.93
"2021-08-13 07:00:00",1191,12.65,11.29
"2021-08-13 08:00:00",1192,13.82,16.59
"2021-08-13 09:00:00",1193,13.74,22.75
"2021-08-13 10:00:00",1194,13.74,28.07
"2021-08-13 11:00:00",1195,13.74,31.58
"2021-08-13 12:00:00",1196,13.73,34.34
"2021-08-13 13:00:00",1197,13.66,35.63
"2021-08-13 14:00:00",1198,13.57,37.44
"2021-08-13 15:00:00",1199,13.49,38.64
"2021-08-13 16:00:00",1200,13.44,38.47
"2021-08-13 17:00:00",1201,13.43,38.12
"2021-08-13 18:00:00",1202,13.44,36.53
"2021-08-13 19:00:00",1203,13.48,33.81
"2021-08-13 20:00:00",1204,13.4,28.23
"2021-08-13 21:00:00",1205,13.15,21.15
"2021-08-13 22:00:00",1206,13,17.77
"2021-08-13 23:00:00",1207,12.9,16.19
"2021-08-14 00:00:00",1208,12.82,15.04
"2021-08-14 01:00:00",1209,12.78,13.54
"2021-08-14 02:00:00",1210,12.74,12.6
"2021-08-14 03:00:00",1211,12.69,10.88
"2021-08-14 04:00:00",1212,12.67,10.47
"2021-08-14 05:00:00",1213,12.65,10.29
"2021-08-14 06:00:00",1214,12.64,9.41
"2021-08-14 07:00:00",1215,12.64,9.71
"2021-08-14 08:00:00",1216,13.92,19.13
"2021-08-14 09:00:00",1217,13.84,31.69
"2021-08-14 10:00:00",1218,13.81,36.94
"2021-08-14 11:00:00",1219,13.79,42.16
"2021-08-14 12:00:00",1220,13.72,43.4
"2021-08-14 13:00:00",1221,13.61,43.2
"2021-08-14 14:00:00",1222,13.51,44.02
"2021-08-14 15:00:00",1223,13.46,41.86
"2021-08-14 16:00:00",1224,13.45,37.78
"2021-08-14 17:00:00",1225,13.53,35.92
"2021-08-14 18:00:00",1226,13.53,35.12
"2021-08-14 19:00:00",1227,13.59,28.3
"2021-08-14 20:00:00",1228,13.36,24.98
"2021-08-14 21:00:00",1229,13.13,23.35
"2021-08-14 22:00:00",1230,13,21.34
"2021-08-14 23:00:00",1231,12.9,20.34
"2021-08-15 00:00:00",1232,12.82,20.74
"2021-08-15 01:00:00",1233,12.78,20.02
"2021-08-15 02:00:00",1234,12.74,19.47
"2021-08-15 03:00:00",1235,12.7,18.56
"2021-08-15 04:00:00",1236,12.68,16.51
"2021-08-15 05:00:00",1237,12.66,14.25
"2021-08-15 06:00:00",1238,12.66,12.46
"2021-08-15 07:00:00",1239,12.66,11.47
"2021-08-15 08:00:00",1240,13.05,20.13
"2021-08-15 09:00:00",1241,13.81,31.26
"2021-08-15 10:00:00",1242,13.8,41.24
"2021-08-15 11:00:00",1243,13.76,40.58
"2021-08-15 12:00:00",1244,13.7,41.57
"2021-08-15 13:00:00",1245,13.6,42.3
"2021-08-15 14:00:00",1246,13.51,42.7
"2021-08-15 15:00:00",1247,13.5,37.06
"2021-08-15 16:00:00",1248,13.43,38.86
"2021-08-15 17:00:00",1249,13.43,35.96
"2021-08-15 18:00:00",1250,13.5,28.07
"2021-08-15 19:00:00",1251,13.69,23.64
"2021-08-15 20:00:00",1252,13.46,22.45
"2021-08-15 21:00:00",1253,13.19,18.79
"2021-08-15 22:00:00",1254,13.05,16.81
"2021-08-15 23:00:00",1255,12.94,14.75
"2021-08-16 00:00:00",1256,12.85,12.6
"2021-08-16 01:00:00",1257,12.79,11.89
"2021-08-16 02:00:00",1258,12.75,10.77
"2021-08-16 03:00:00",1259,12.71,9.24
"2021-08-16 04:00:00",1260,12.68,8.06
"2021-08-16 05:00:00",1261,12.66,7.927
"2021-08-16 06:00:00",1262,12.64,7.18
"2021-08-16 07:00:00",1263,12.64,7.356
"2021-08-16 08:00:00",1264,13.68,15.77
"2021-08-16 09:00:00",1265,13.87,27.78
"2021-08-16 10:00:00",1266,13.88,39.04
"2021-08-16 11:00:00",1267,13.82,41.77
"2021-08-16 12:00:00",1268,13.74,44.65
"2021-08-16 13:00:00",1269,13.63,45.03
"2021-08-16 14:00:00",1270,13.51,44.34
"2021-08-16 15:00:00",1271,13.4,44.18
"2021-08-16 16:00:00",1272,13.37,42.06
"2021-08-16 17:00:00",1273,13.37,40.63
"2021-08-16 18:00:00",1274,13.38,38.64
"2021-08-16 19:00:00",1275,13.43,35.8
"2021-08-16 20:00:00",1276,13.36,29.55
"2021-08-16 21:00:00",1277,13.1,19.63
"2021-08-16 22:00:00",1278,12.97,15.09
"2021-08-16 23:00:00",1279,12.87,12.28
"2021-08-17 00:00:00",1280,12.8,11.73
"2021-08-17 01:00:00",1281,12.76,11.77
"2021-08-17 02:00:00",1282,12.72,11.68
"2021-08-17 03:00:00",1283,12.69,12.33
"2021-08-17 04:00:00",1284,12.66,12.51
"2021-08-17 05:00:00",1285,12.65,11.11
"2021-08-17 06:00:00",1286,12.64,11.18
"2021-08-17 07:00:00",1287,12.64,12.23
"2021-08-17 08:00:00",1288,13.88,18.87
"2021-08-17 09:00:00",1289,13.77,27.31
"2021-08-17 10:00:00",1290,13.72,30.26
"2021-08-17 11:00:00",1291,13.71,32.51
"2021-08-17 12:00:00",1292,13.66,35.2
"2021-08-17 13:00:00",1293,13.61,37.99
"2021-08-17 14:00:00",1294,13.53,39.53
"2021-08-17 15:00:00",1295,13.48,39.44
"2021-08-17 16:00:00",1296,13.48,32.55
"2021-08-17 17:00:00",1297,13.59,26.74
"2021-08-17 18:00:00",1298,13.65,23.1
"2021-08-17 19:00:00",1299,13.77,24.42
"2021-08-17 20:00:00",1300,13.56,22.5
"2021-08-17 21:00:00",1301,13.25,16.64
"2021-08-17 22:00:00",1302,13.1,15.21
"2021-08-17 23:00:00",1303,12.98,15.21
"2021-08-18 00:00:00",1304,12.89,19.42
"2021-08-18 01:00:00",1305,12.82,19.02
"2021-08-18 02:00:00",1306,12.77,16.98
"2021-08-18 03:00:00",1307,12.73,15.12
"2021-08-18 04:00:00",1308,12.7,14.01
"2021-08-18 05:00:00",1309,12.67,14.11
"2021-08-18 06:00:00",1310,12.66,14.3
"2021-08-18 07:00:00",1311,12.66,14.25
"2021-08-18 08:00:00",1312,12.89,16.02
"2021-08-18 09:00:00",1313,13.93,20.8
"2021-08-18 10:00:00",1314,13.77,24.98
"2021-08-18 11:00:00",1315,13.72,24.36
"2021-08-18 12:00:00",1316,13.73,25.22
"2021-08-18 13:00:00",1317,13.69,26.93
"2021-08-18 14:00:00",1318,13.56,34.88
"2021-08-18 15:00:00",1319,13.51,36.24
"2021-08-18 16:00:00",1320,13.47,36.24
"2021-08-18 17:00:00",1321,13.46,35.44
"2021-08-18 18:00:00",1322,13.51,22.17
"2021-08-18 19:00:00",1323,13.37,17.11
"2021-08-18 20:00:00",1324,13.23,13.45
"2021-08-18 21:00:00",1325,13.09,13.14
"2021-08-18 22:00:00",1326,12.97,12.98
"2021-08-18 23:00:00",1327,12.88,12.37
"2021-08-19 00:00:00",1328,12.81,12.56
"2021-08-19 01:00:00",1329,12.75,11.29
"2021-08-19 02:00:00",1330,12.72,10.93
"2021-08-19 03:00:00",1331,12.68,11.04
"2021-08-19 04:00:00",1332,12.66,10.52
"2021-08-19 05:00:00",1333,12.64,10.25
"2021-08-19 06:00:00",1334,12.63,10.09
"2021-08-19 07:00:00",1335,12.62,9.75
"2021-08-19 08:00:00",1336,12.81,10.9
"2021-08-19 09:00:00",1337,14.04,13.05
"2021-08-19 10:00:00",1338,13.92,14.3
"2021-08-19 11:00:00",1339,13.91,15.12
"2021-08-19 12:00:00",1340,13.76,17.82
"2021-08-19 13:00:00",1341,13.73,21.34
"2021-08-19 14:00:00",1342,13.67,23.75
"2021-08-19 15:00:00",1343,13.67,21.86
"2021-08-19 16:00:00",1344,13.79,20.02
"2021-08-19 17:00:00",1345,13.79,15.09
"2021-08-19 18:00:00",1346,13.94,14.52
"2021-08-19 19:00:00",1347,13.9,13.12
"2021-08-19 20:00:00",1348,13.68,12.42
"2021-08-19 21:00:00",1349,13.41,10.74
"2021-08-19 22:00:00",1350,13.26,8.94
"2021-08-19 23:00:00",1351,13.15,7.839
"2021-08-20 00:00:00",1352,13.04,7.641
"2021-08-20 01:00:00",1353,12.94,7.421
"2021-08-20 02:00:00",1354,12.86,6.918
"2021-08-20 03:00:00",1355,12.78,6.265
"2021-08-20 04:00:00",1356,12.72,5.16
"2021-08-20 05:00:00",1357,12.68,4.945
"2021-08-20 06:00:00",1358,12.65,5.225
"2021-08-20 07:00:00",1359,12.64,5.765
"2021-08-20 08:00:00",1360,12.83,7.575
"2021-08-20 09:00:00",1361,13.85,10.93
"2021-08-20 10:00:00",1362,13.8,13.52
"2021-08-20 11:00:00",1363,13.92,11.33
"2021-08-20 12:00:00",1364,13.86,13.99
"2021-08-20 13:00:00",1365,13.77,18.02
"2021-08-20 14:00:00",1366,13.68,23.78
"2021-08-20 15:00:00",1367,13.68,22.7
"2021-08-20 16:00:00",1368,13.77,20.93
"2021-08-20 17:00:00",1369,13.79,22.53
"2021-08-20 18:00:00",1370,13.83,22.98
"2021-08-20 19:00:00",1371,13.89,21.67
"2021-08-20 20:00:00",1372,13.62,17.16
"2021-08-20 21:00:00",1373,13.37,10.27
"2021-08-20 22:00:00",1374,13.23,8.41
"2021-08-20 23:00:00",1375,13.11,6.635
"2021-08-21 00:00:00",1376,13.01,5.354
"2021-08-21 01:00:00",1377,12.91,4.708
"2021-08-21 02:00:00",1378,12.82,4.342
"2021-08-21 03:00:00",1379,12.75,3.292
"2021-08-21 04:00:00",1380,12.7,2.63
"2021-08-21 05:00:00",1381,12.66,3.292
"2021-08-21 06:00:00",1382,12.62,2.672
"2021-08-21 07:00:00",1383,12.62,3.678
"2021-08-21 08:00:00",1384,13.19,9.59
"2021-08-21 09:00:00",1385,13.94,21.7
"2021-08-21 10:00:00",1386,13.81,24.75
"2021-08-21 11:00:00",1387,13.78,26.59
"2021-08-21 12:00:00",1388,13.76,27.88
"2021-08-21 13:00:00",1389,13.68,28.66
"2021-08-21 14:00:00",1390,13.68,25.25
"2021-08-21 15:00:00",1391,13.78,23.96
"2021-08-21 16:00:00",1392,13.74,27.59
"2021-08-21 17:00:00",1393,13.74,27.25
"2021-08-21 18:00:00",1394,13.77,27.21
"2021-08-21 19:00:00",1395,13.81,25.13
"2021-08-21 20:00:00",1396,13.53,20.61
"2021-08-21 21:00:00",1397,13.29,17.74
"2021-08-21 22:00:00",1398,13.15,16.49
"2021-08-21 23:00:00",1399,13.04,15.77
"2021-08-22 00:00:00",1400,12.94,17.39
"2021-08-22 01:00:00",1401,12.85,13.3
"2021-08-22 02:00:00",1402,12.78,10.93
"2021-08-22 03:00:00",1403,12.73,8.79
"2021-08-22 04:00:00",1404,12.68,8.23
"2021-08-22 05:00:00",1405,12.65,8.08
"2021-08-22 06:00:00",1406,12.62,8.5
"2021-08-22 07:00:00",1407,12.62,7.993
"2021-08-22 08:00:00",1408,12.78,10.34
"2021-08-22 09:00:00",1409,13.81,14.25
"2021-08-22 10:00:00",1410,13.72,18.3
"2021-08-22 11:00:00",1411,13.69,20.99
"2021-08-22 12:00:00",1412,13.69,23.29
"2021-08-22 13:00:00",1413,13.65,24.75
"2021-08-22 14:00:00",1414,13.62,26.19
"2021-08-22 15:00:00",1415,13.61,27.18
"2021-08-22 16:00:00",1416,13.63,27.06
"2021-08-22 17:00:00",1417,13.71,27.06
"2021-08-22 18:00:00",1418,13.75,26.37
"2021-08-22 19:00:00",1419,13.79,24.28
"2021-08-22 20:00:00",1420,13.52,19.44
"2021-08-22 21:00:00",1421,13.28,14.47
"2021-08-22 22:00:00",1422,13.14,12.51
"2021-08-22 23:00:00",1423,13.03,10.34
"2021-08-23 00:00:00",1424,12.93,7.927
"2021-08-23 01:00:00",1425,12.84,7.774
"2021-08-23 02:00:00",1426,12.77,6.134
"2021-08-23 03:00:00",1427,12.72,6.025
"2021-08-23 04:00:00",1428,12.68,6.809
"2021-08-23 05:00:00",1429,12.64,6.94
"2021-08-23 06:00:00",1430,12.61,6.156
"2021-08-23 07:00:00",1431,12.62,6.091
"2021-08-23 08:00:00",1432,12.95,16.94
"2021-08-23 09:00:00",1433,13.89,26.72
"2021-08-23 10:00:00",1434,13.9,35.4
"2021-08-23 11:00:00",1435,13.9,38.47
"2021-08-23 12:00:00",1436,13.78,35.8
"2021-08-23 13:00:00",1437,13.65,34.08
"2021-08-23 14:00:00",1438,13.6,34.61
"2021-08-23 15:00:00",1439,13.6,33.43
"2021-08-23 16:00:00",1440,13.6,28.89
"2021-08-23 17:00:00",1441,13.75,27.82
"2021-08-23 18:00:00",1442,13.64,31.02
"2021-08-23 19:00:00",1443,13.68,27.63
"2021-08-23 20:00:00",1444,13.46,23.78
"2021-08-23 21:00:00",1445,13.23,18.77
"2021-08-23 22:00:00",1446,13.08,15.68
"2021-08-23 23:00:00",1447,12.98,15.12
"2021-08-24 00:00:00",1448,12.88,13.49
"2021-08-24 01:00:00",1449,12.81,11.63
"2021-08-24 02:00:00",1450,12.75,9.5
"2021-08-24 03:00:00",1451,12.71,7.751
"2021-08-24 04:00:00",1452,12.67,6.439
"2021-08-24 05:00:00",1453,12.64,8.23
"2021-08-24 06:00:00",1454,12.62,9.52
"2021-08-24 07:00:00",1455,12.62,9.17
"2021-08-24 08:00:00",1456,12.83,13.21
"2021-08-24 09:00:00",1457,13.85,27.09
"2021-08-24 10:00:00",1458,13.77,31.09
"2021-08-24 11:00:00",1459,13.76,32.08
"2021-08-24 12:00:00",1460,13.74,32.66
"2021-08-24 13:00:00",1461,13.67,34.15
"2021-08-24 14:00:00",1462,13.59,35.04
"2021-08-24 15:00:00",1463,13.56,35.24
"2021-08-24 16:00:00",1464,13.53,35.28
"2021-08-24 17:00:00",1465,13.53,34.5
"2021-08-24 18:00:00",1466,13.53,33.21
"2021-08-24 19:00:00",1467,13.59,33.55
"2021-08-24 20:00:00",1468,13.37,25.4
"2021-08-24 21:00:00",1469,13.15,17.87
"2021-08-24 22:00:00",1470,13.02,16.79
"2021-08-24 23:00:00",1471,12.92,14.75
"2021-08-25 00:00:00",1472,12.83,12.88
"2021-08-25 01:00:00",1473,12.77,11.4
"2021-08-25 02:00:00",1474,12.73,11.31
"2021-08-25 03:00:00",1475,12.69,8.55
"2021-08-25 04:00:00",1476,12.65,7.137
"2021-08-25 05:00:00",1477,12.64,7.686
"2021-08-25 06:00:00",1478,12.62,7.071
"2021-08-25 07:00:00",1479,12.62,6.482
"2021-08-25 08:00:00",1480,13.08,16.39
"2021-08-25 09:00:00",1481,13.93,29.95
"2021-08-25 10:00:00",1482,13.83,32.92
"2021-08-25 11:00:00",1483,13.82,35.12
"2021-08-25 12:00:00",1484,13.76,35.59
"2021-08-25 13:00:00",1485,13.69,37.06
"2021-08-25 14:00:00",1486,13.59,36.61
"2021-08-25 15:00:00",1487,13.55,35.75
"2021-08-25 16:00:00",1488,13.54,34.46
"2021-08-25 17:00:00",1489,13.55,33.06
"2021-08-25 18:00:00",1490,13.59,31.86
"2021-08-25 19:00:00",1491,13.63,29.89
"2021-08-25 20:00:00",1492,13.39,24.51
"2021-08-25 21:00:00",1493,13.16,18.79
"2021-08-25 22:00:00",1494,13.03,15.17
"2021-08-25 23:00:00",1495,12.93,14.21
"2021-08-26 00:00:00",1496,12.84,15.02
"2021-08-26 01:00:00",1497,12.78,15.02
"2021-08-26 02:00:00",1498,12.74,16.69
"2021-08-26 03:00:00",1499,12.7,16.54
"2021-08-26 04:00:00",1500,12.67,16.14
"2021-08-26 05:00:00",1501,12.65,16.36
"2021-08-26 06:00:00",1502,12.64,14.59
"2021-08-26 07:00:00",1503,12.64,11.73
"2021-08-26 08:00:00",1504,12.84,17.89
"2021-08-26 09:00:00",1505,13.77,22.42
"2021-08-26 10:00:00",1506,13.75,29.22
"2021-08-26 11:00:00",1507,13.71,31.9
"2021-08-26 12:00:00",1508,13.68,33.29
"2021-08-26 13:00:00",1509,13.65,32.73
"2021-08-26 14:00:00",1510,13.68,28.76
"2021-08-26 15:00:00",1511,13.74,19.57
"2021-08-26 16:00:00",1512,13.85,25.22
"2021-08-26 17:00:00",1513,13.86,23.18
"2021-08-26 18:00:00",1514,13.86,21.78
"2021-08-26 19:00:00",1515,13.85,20.05
"2021-08-26 20:00:00",1516,13.52,17.04
"2021-08-26 21:00:00",1517,13.29,14.97
"2021-08-26 22:00:00",1518,13.15,13.14
"2021-08-26 23:00:00",1519,13.04,12.7
"2021-08-27 00:00:00",1520,12.94,12.14
"2021-08-27 01:00:00",1521,12.85,11.61
"2021-08-27 02:00:00",1522,12.78,9.86
"2021-08-27 03:00:00",1523,12.73,8.81
"2021-08-27 04:00:00",1524,12.69,8.44
"2021-08-27 05:00:00",1525,12.66,7.444
"2021-08-27 06:00:00",1526,12.64,5.808
"2021-08-27 07:00:00",1527,12.63,5.68
"2021-08-27 08:00:00",1528,12.9,13.42
"2021-08-27 09:00:00",1529,13.83,22.84
"2021-08-27 10:00:00",1530,13.79,25.58
"2021-08-27 11:00:00",1531,13.81,31.16
"2021-08-27 12:00:00",1532,13.77,31.62
"2021-08-27 13:00:00",1533,13.67,31.83
"2021-08-27 14:00:00",1534,13.61,31.83
"2021-08-27 15:00:00",1535,13.61,31.83
"2021-08-27 16:00:00",1536,13.61,31.19
"2021-08-27 17:00:00",1537,13.65,30.26
"2021-08-27 18:00:00",1538,13.68,28.95
"2021-08-27 19:00:00",1539,13.73,26.41
"2021-08-27 20:00:00",1540,13.45,20.48
"2021-08-27 21:00:00",1541,13.22,15.7
"2021-08-27 22:00:00",1542,13.09,13.85
"2021-08-27 23:00:00",1543,12.98,13.64
"2021-08-28 00:00:00",1544,12.89,14.25
"2021-08-28 01:00:00",1545,12.81,13.14
"2021-08-28 02:00:00",1546,12.76,11.61
"2021-08-28 03:00:00",1547,12.71,10.43
"2021-08-28 04:00:00",1548,12.67,9.55
"2021-08-28 05:00:00",1549,12.64,8.39
"2021-08-28 06:00:00",1550,12.62,7.663
"2021-08-28 07:00:00",1551,12.62,7.071
"2021-08-28 08:00:00",1552,12.96,11.56
"2021-08-28 09:00:00",1553,13.94,23.81
"2021-08-28 10:00:00",1554,13.84,29.85
"2021-08-28 11:00:00",1555,13.8,32.73
"2021-08-28 12:00:00",1556,13.75,32.81
"2021-08-28 13:00:00",1557,13.7,34.46
"2021-08-28 14:00:00",1558,13.63,36.77
"2021-08-28 15:00:00",1559,13.56,35.59
"2021-08-28 16:00:00",1560,13.49,38.38
"2021-08-28 17:00:00",1561,13.49,29.48
"2021-08-28 18:00:00",1562,13.62,27.21
"2021-08-28 19:00:00",1563,13.69,23.75
"2021-08-28 20:00:00",1564,13.42,17.77
"2021-08-28 21:00:00",1565,13.2,13.38
"2021-08-28 22:00:00",1566,13.07,11.54
"2021-08-28 23:00:00",1567,12.96,10.31
"2021-08-29 00:00:00",1568,12.87,8.68
"2021-08-29 01:00:00",1569,12.79,6.744
"2021-08-29 02:00:00",1570,12.74,5.528
"2021-08-29 03:00:00",1571,12.7,3.85
"2021-08-29 04:00:00",1572,12.66,3.165
"2021-08-29 05:00:00",1573,12.63,3.506
"2021-08-29 06:00:00",1574,12.61,3.057
"2021-08-29 07:00:00",1575,12.61,2.203
"2021-08-29 08:00:00",1576,12.87,9.62
"2021-08-29 09:00:00",1577,13.95,25.43
"2021-08-29 10:00:00",1578,14,36.4
"2021-08-29 11:00:00",1579,13.94,38.55
"2021-08-29 12:00:00",1580,13.79,33.29
"2021-08-29 13:00:00",1581,13.7,32.95
"2021-08-29 14:00:00",1582,13.62,34.15
"2021-08-29 15:00:00",1583,13.57,35.44
"2021-08-29 16:00:00",1584,13.54,34.69
"2021-08-29 17:00:00",1585,13.53,33.7
"2021-08-29 18:00:00",1586,13.56,33.81
"2021-08-29 19:00:00",1587,13.58,29.65
"2021-08-29 20:00:00",1588,13.37,21.64
"2021-08-29 21:00:00",1589,13.17,15.36
"2021-08-29 22:00:00",1590,13.04,12.42
"2021-08-29 23:00:00",1591,12.93,9.03
"2021-08-30 00:00:00",1592,12.84,8.19
"2021-08-30 01:00:00",1593,12.78,7.618
"2021-08-30 02:00:00",1594,12.73,8.37
"2021-08-30 03:00:00",1595,12.69,8.08
"2021-08-30 04:00:00",1596,12.65,7.356
"2021-08-30 05:00:00",1597,12.63,6.373
"2021-08-30 06:00:00",1598,12.61,5.14
"2021-08-30 07:00:00",1599,12.61,7.028
"2021-08-30 08:00:00",1600,12.79,13.99
"2021-08-30 09:00:00",1601,13.81,21.07
"2021-08-30 10:00:00",1602,13.79,28.27
"2021-08-30 11:00:00",1603,13.78,32.15
"2021-08-30 12:00:00",1604,13.77,35.04
"2021-08-30 13:00:00",1605,13.68,33.77
"2021-08-30 14:00:00",1606,13.6,39.57
"2021-08-30 15:00:00",1607,13.55,37.23
"2021-08-30 16:00:00",1608,13.54,34.96
"2021-08-30 17:00:00",1609,13.55,33.62
"2021-08-30 18:00:00",1610,13.58,31.23
"2021-08-30 19:00:00",1611,13.66,26.47
"2021-08-30 20:00:00",1612,13.36,19.78
"2021-08-30 21:00:00",1613,13.16,15.17
"2021-08-30 22:00:00",1614,13.03,13.42
"2021-08-30 23:00:00",1615,12.93,13.9
"2021-08-31 00:00:00",1616,12.84,13.47
"2021-08-31 01:00:00",1617,12.77,11.68
"2021-08-31 02:00:00",1618,12.73,11.24
"2021-08-31 03:00:00",1619,12.69,10.45
"2021-08-31 04:00:00",1620,12.66,8.02
"2021-08-31 05:00:00",1621,12.64,6.94
"2021-08-31 06:00:00",1622,12.62,5.831
"2021-08-31 07:00:00",1623,12.62,6.308
"2021-08-31 08:00:00",1624,12.91,11.04
"2021-08-31 09:00:00",1625,13.87,19.57
"2021-08-31 10:00:00",1626,13.82,26.19
"2021-08-31 11:00:00",1627,13.81,33.17
"2021-08-31 12:00:00",1628,13.74,35.28
"2021-08-31 13:00:00",1629,13.66,36.16
"2021-08-31 14:00:00",1630,13.58,37.95
"2021-08-31 15:00:00",1631,13.56,36.57
"2021-08-31 16:00:00",1632,13.53,36.32
"2021-08-31 17:00:00",1633,13.52,34.88
"2021-08-31 18:00:00",1634,13.55,32.55
"2021-08-31 19:00:00",1635,13.62,27.98
"2021-08-31 20:00:00",1636,13.31,20.13
"2021-08-31 21:00:00",1637,13.13,17.44
"2021-08-31 22:00:00",1638,13,15.92
"2021-08-31 23:00:00",1639,12.9,16.17
"2021-09-01 00:00:00",1640,12.83,17.92
"2021-09-01 01:00:00",1641,12.77,19.39
"2021-09-01 02:00:00",1642,12.73,18.61
"2021-09-01 03:00:00",1643,12.69,18.05
"2021-09-01 04:00:00",1644,12.67,16.44
"2021-09-01 05:00:00",1645,12.65,14.68
"2021-09-01 06:00:00",1646,12.64,12.77
"2021-09-01 07:00:00",1647,12.64,13.02
"2021-09-01 08:00:00",1648,12.68,14.42
"2021-09-01 09:00:00",1649,14.05,16.51
"2021-09-01 10:00:00",1650,14.04,16.46
"2021-09-01 11:00:00",1651,14.04,16.04
"2021-09-01 12:00:00",1652,14.03,13.35
"2021-09-01 13:00:00",1653,13.97,14.9
"2021-09-01 14:00:00",1654,13.74,24.33
"2021-09-01 15:00:00",1655,13.73,21.64
