"ID","Series","Repeat","Ambient Humidity","Ambient Temperature","Leaf Angle","Leaf Temp Differential","Light Intensity (PAR)","Phi2_250","PhiNO_250","PhiNPQ_250","time","Plant ID","Time of Day","User","Device ID","Latitude","Longitude","Issues"
2728361,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,14.82031,35.42,5.666,-5.23,0.005,0.551,0.134,0.315,"05/25/2022 12:41 PM",4,12.698333333333334,"CRG","41:00:12:f0",,,""
2728360,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.70117,24.94,1.806,-1.0899999999999999,0.16,0.586,0.15,0.265,"05/26/2022 11:44 AM",17,11.74111111111111,"CRG","41:00:12:f0",,,""
2728359,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.32812,28.47,1.744,0.33999999999999986,0.052,0.522,0.125,0.354,"05/26/2022 11:54 AM",24,11.901666666666667,"CRG","41:00:12:f0",,,""
2728358,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.06055,31.85,7.622,-4.560000000000002,0.142,0.486,0.143,0.371,"05/26/2022 12:00 PM",8,12.009444444444444,"CRG","41:00:12:f0",,,""
2728357,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.85254,28.36,4.074,-0.25,0.005,0.691,0.19,0.119,"05/25/2022 11:19 AM",41,11.331111111111111,"CRG","06:03:03:43",41.31261333,-105.58506008,""
2728356,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.52051,28.74,2.24,0.23000000000000043,0.008,0.744,0.194,0.062,"05/25/2022 11:30 AM",20,11.500833333333333,"CRG","06:03:03:43",41.31265379,-105.58499928,""
2728355,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,15.98535,37.14,0.747,-7.030000000000001,0.023,0.676,0.175,0.149,"05/25/2022 12:33 PM",27,12.555277777777778,"CRG","06:03:03:43",41.31264394,-105.58502323,""
2728354,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,37.07129,28.89,12.642,-4.460000000000001,0,0.567,0.203,0.23,"05/26/2022 10:41 AM",1,10.69,"CRG","06:03:03:43",41.3126421,-105.58505472,""
2728353,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,30.41406,31.21,0.438,-2.0600000000000023,0.033,0.673,0.184,0.143,"05/26/2022 10:57 AM",27,10.958055555555555,"CRG","06:03:03:43",41.31260655,-105.58510217,""
2728352,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.86426,32.86,7.177,-3.349999999999998,0,0.581,0.202,0.217,"05/26/2022 11:11 AM",31,11.19,"CRG","06:03:03:43",41.31263835,-105.58497842,""
2728351,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.92676,31.25,1.325,-5.82,0,0.668,0.181,0.151,"05/26/2022 11:18 AM",2,11.306944444444445,"CRG","06:03:03:43",41.31257719,-105.58504818,""
2728350,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.65918,30.85,18.51,3.280000000000001,0,0.413,0.131,0.456,"05/26/2022 11:51 AM",13,11.854444444444445,"CRG","06:03:03:43",41.3126233,-105.58501828,""
2728349,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,35.01562,27.31,5.744,-1.5399999999999991,3.931,0.679,0.2,0.12,"05/30/2022 10:46 AM",3,10.776111111111112,"CRG","06:03:03:43",41.31266663,-105.58496215,""
2728348,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.83984,28.55,5.145,-3.0199999999999996,0.062,0.64,0.188,0.172,"05/30/2022 10:54 AM",14,10.911111111111111,"CRG","06:03:03:43",41.31268018,-105.58492847,""
2728347,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.13184,29.43,15.554,-0.8000000000000007,0,0.263,0.072,0.665,"05/30/2022 11:02 AM",11,11.0475,"CRG","06:03:03:43",41.3126763,-105.5855737,""
2728346,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,32.11328,21.1,5.643,-0.19000000000000128,0.094,0.587,0.137,0.276,"05/31/2022 10:21 AM",34,10.366388888888888,"CRG","41:00:13:18",41.3127642,-105.5848366,""
2728345,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.68945,23.83,7.152,-0.4399999999999977,0.012,0.596,0.129,0.275,"05/31/2022 10:30 AM",9,10.501111111111111,"CRG","41:00:13:18",41.3126951,-105.5852048,""
2728344,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.50977,26.07,18.016,-0.5,0,0.05,0.014,0.935,"05/31/2022 10:36 AM",13,10.616111111111111,"CRG","41:00:13:18",41.3127056,-105.5855055,""
2728343,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.99707,29.93,8.09,0.21999999999999886,0.037,0.569,0.202,0.229,"05/30/2022 11:09 AM",21,11.16,"CRG","06:03:03:43",41.31260565,-105.58498894,""
2728342,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.41992,30.68,6.761,-0.629999999999999,0.039,0.627,0.211,0.162,"05/30/2022 11:32 AM",4,11.540833333333333,"CRG","06:03:03:43",41.31263996,-105.5850544,""
2728341,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.78809,28.96,2.29,-2.1099999999999994,0.076,0.642,0.187,0.171,"05/31/2022 10:58 AM",27,10.976944444444445,"CRG","06:03:03:43",41.31264103,-105.58506369,""
2728340,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.64551,27.35,6.354,0.5799999999999983,0,0.5,0.115,0.385,"05/31/2022 10:47 AM",7,10.783888888888889,"CRG","41:00:13:18",41.3126035,-105.5851432,""
2728339,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.30273,28.63,12.179,0.8800000000000026,0.057,0.103,0.028,0.869,"05/31/2022 11:00 AM",29,11.011388888888888,"CRG","41:00:13:18",41.3125909,-105.5850254,""
2728338,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.78906,29.19,6.081,1.3200000000000003,0,0.423,0.09,0.487,"05/31/2022 11:07 AM",30,11.120833333333334,"CRG","41:00:13:18",41.3126695,-105.5850664,""
2728337,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.34082,30.19,8.939,1.5799999999999983,0.298,0.114,0.023,0.863,"05/31/2022 11:15 AM",23,11.254722222222222,"CRG","41:00:13:18",41.312733,-105.5849966,""
2728336,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.94238,31.48,1.392,-4.550000000000001,0.027,0.262,0.062,0.677,"05/31/2022 11:23 AM",22,11.39472222222222,"CRG","41:00:13:18",41.3125971,-105.5849852,""
2728335,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.59082,31.93,7.835,0.21999999999999886,0.37,0.221,0.058,0.721,"05/31/2022 11:30 AM",21,11.50611111111111,"CRG","41:00:13:18",41.3126422,-105.5849913,""
2728334,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.875,32.13,84.623,-1.980000000000004,0.056,0.546,0.111,0.343,"05/31/2022 11:38 AM",2,11.648888888888889,"CRG","41:00:13:18",41.3127493,-105.5850476,""
2728331,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.72852,32.28,88.053,-3.1300000000000026,0,0.62,0.179,0.201,"05/31/2022 12:07 PM",24,12.127777777777778,"CRG","06:03:03:43",41.31263258,-105.58498666,""
2728326,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.08789,31.9,2.526,-2.7099999999999973,0.106,0.529,0.133,0.338,"05/31/2022 11:55 AM",10,11.918055555555554,"CRG","41:00:12:f0",,,""
2728325,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.82031,32.43,5.425,-5.359999999999999,0,0.563,0.205,0.233,"05/31/2022 11:59 AM",25,11.986388888888888,"CRG","06:03:03:43",41.31260767,-105.58496837,""
2728282,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.15137,31.91,2.468,-1.2600000000000016,0.008,0.653,0.195,0.152,"05/31/2022 11:49 AM",36,11.820833333333333,"CRG","06:03:03:43",41.31264712,-105.58503914,""
2728241,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.7793,31.78,6.565,-4.290000000000003,0,0.403,0.124,0.474,"05/31/2022 11:41 AM",18,11.693888888888889,"CRG","41:00:12:f0",,,""
2728238,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.85645,31.58,9.6,-2.0299999999999976,0,0.675,0.184,0.141,"05/31/2022 11:37 AM",41,11.62861111111111,"CRG","06:03:03:43",41.31269257,-105.58506983,""
2728237,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.10938,31.41,10.36,-0.3999999999999986,0,0.445,0.128,0.426,"05/31/2022 11:35 AM",31,11.585833333333333,"CRG","41:00:12:f0",,,""
2728236,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.7334,31.45,16.963,-0.6600000000000001,0,0.168,0.053,0.779,"05/31/2022 11:29 AM",11,11.490833333333333,"CRG","06:03:03:43",41.31263671,-105.5850133,""
2728235,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.6582,30.82,20.042,-1.1700000000000017,0,0.04,0.016,0.945,"05/31/2022 11:28 AM",33,11.482222222222223,"CRG","41:00:12:f0",,,""
2728231,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.08496,30.61,6.292,-2.6799999999999997,0,0.674,0.187,0.138,"05/31/2022 11:22 AM",20,11.382777777777779,"CRG","06:03:03:43",41.3126704,-105.5850603,""
2728229,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.71387,30.52,5.384,-8.05,0,0.514,0.15,0.336,"05/31/2022 11:22 AM",8,11.366666666666667,"CRG","41:00:12:f0",,,""
2728223,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.55078,30.74,3.337,-2.0299999999999976,0.068,0.642,0.182,0.175,"05/31/2022 11:14 AM",4,11.236944444444443,"CRG","06:03:03:43",41.31263689,-105.58508822,""
2728221,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.6582,29.71,7.633,-2.280000000000001,0.009,0.534,0.148,0.318,"05/31/2022 11:13 AM",14,11.225833333333334,"CRG","41:00:12:f0",,,""
2728215,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.14062,29.56,12.327,-0.8499999999999979,0,0.623,0.188,0.188,"05/31/2022 11:05 AM",12,11.087777777777779,"CRG","06:03:03:43",41.31265348,-105.58504716,""
2728213,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.26367,29.24,23.951,-1.2099999999999973,0,0.45,0.124,0.426,"05/31/2022 11:06 AM",6,11.108055555555556,"CRG","41:00:12:f0",,,""
2728204,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.81836,28.27,3.637,0.4800000000000004,0,0.267,0.078,0.655,"05/31/2022 10:59 AM",19,10.996388888888887,"CRG","41:00:12:f0",,,""
2728193,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.96094,27.71,12.487,-0.10000000000000142,0,0.094,0.023,0.883,"05/31/2022 10:45 AM",5,10.760833333333334,"CRG","41:00:12:f0",,,""
2728189,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.22754,28.38,6.529,0.4700000000000024,0,0.094,0.03,0.876,"05/31/2022 10:47 AM",15,10.796666666666667,"CRG","06:03:03:43",41.31267641,-105.58492444,""
2728187,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.05371,26.4,2.005,0.21000000000000085,0,0.643,0.19,0.167,"05/31/2022 10:37 AM",17,10.631666666666668,"CRG","06:03:03:43",41.3126263,-105.58500898,""
2728186,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.72266,26.78,19.227,-0.39000000000000057,0,0.019,0.011,0.97,"05/31/2022 10:35 AM",16,10.597222222222223,"CRG","41:00:12:f0",,,""
2728173,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,32.8125,24.36,10.385,0.870000000000001,0,0.618,0.233,0.149,"05/31/2022 10:29 AM",28,10.485833333333332,"CRG","06:03:03:43",41.31262018,-105.58505813,""
2728169,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,30.38672,24.97,15.15,-0.6999999999999993,0,0.512,0.155,0.333,"05/31/2022 10:26 AM",1,10.444722222222222,"CRG","41:00:12:f0",,,""
2728165,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.45703,21.79,8.936,0.120000000000001,0,0.696,0.237,0.067,"05/31/2022 10:21 AM",3,10.356944444444444,"CRG","06:03:03:43",41.31259688,-105.58503569,""
2728161,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,27.66602,23.15,84.877,-2.5,0,0.545,0.138,0.317,"05/31/2022 10:18 AM",26,10.300833333333333,"CRG","41:00:12:f0",,,""
2725427,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.83398,29.09,9.708,-3.7600000000000016,0.012,0.497,0.13,0.373,"05/30/2022 12:11 PM",12,12.198611111111111,"CRG","41:00:12:f0",,,""
2725418,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,19.0918,31.49,2.364,-4.559999999999999,0.256,0.524,0.103,0.374,"05/30/2022 12:03 PM",27,12.05,"CRG","41:00:13:18",41.3126484,-105.5849539,""
2725416,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.03809,29.8,12.737,-4.850000000000001,0,0.59,0.199,0.211,"05/30/2022 12:02 PM",8,12.035,"CRG","06:03:03:43",41.31257769,-105.58512727,""
2725414,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,17.58984,28.97,17.462,-3.879999999999999,0,0.469,0.148,0.383,"05/30/2022 12:01 PM",22,12.025277777777779,"CRG","41:00:12:f0",,,""
2725398,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.54688,29.91,2.862,-1.7399999999999984,0.038,0.518,0.11,0.372,"05/30/2022 11:39 AM",20,11.653333333333334,"CRG","41:00:13:18",41.3127058,-105.5852194,""
2725387,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.28613,30.39,8.008,-5.240000000000002,1.407,0.666,0.192,0.142,"05/30/2022 11:40 AM",41,11.673888888888888,"CRG","06:03:03:43",41.31262433,-105.58509122,""
2725385,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.07422,30.66,8.221,-1.370000000000001,0.014,0.279,0.079,0.641,"05/30/2022 11:38 AM",19,11.635277777777777,"CRG","41:00:12:f0",,,""
2725358,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.9668,30.04,10.275,-2.0500000000000007,0,0.255,0.054,0.691,"05/30/2022 11:30 AM",29,11.508888888888889,"CRG","41:00:13:18",41.3126313,-105.5849781,""
2725355,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.86621,30.4,18.362,-0.75,0.047,0.253,0.069,0.678,"05/30/2022 11:31 AM",28,11.520833333333334,"CRG","41:00:12:f0",,,""
2725344,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.36426,30.59,15.053,-4.16,0.054,0.623,0.191,0.185,"05/30/2022 11:25 AM",34,11.431666666666667,"CRG","06:03:03:43",41.31272802,-105.58500621,""
2725343,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,20.62695,30.35,8.366,-4,0,0.421,0.13,0.448,"05/30/2022 11:24 AM",18,11.414722222222222,"CRG","41:00:12:f0",,,""
2725342,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,21.2666,30.04,8.128,-6.23,0,0.541,0.117,0.341,"05/30/2022 11:23 AM",2,11.39472222222222,"CRG","41:00:13:18",41.3127717,-105.5850044,""
2725341,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.65234,30.3,2.541,0.7100000000000009,0.048,0.681,0.186,0.133,"05/30/2022 11:18 AM",30,11.307222222222222,"CRG","06:03:03:43",41.3126435,-105.58503883,""
2725340,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.4834,30.02,5.923,0.41000000000000014,0,0.025,0.011,0.964,"05/30/2022 11:15 AM",33,11.265277777777778,"CRG","41:00:12:f0",,,""
2725339,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.60547,29.43,6.298,-2.259999999999998,0.053,0.456,0.091,0.452,"05/30/2022 11:17 AM",24,11.283888888888889,"CRG","41:00:13:18",41.3125756,-105.5850939,""
2725336,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.0791,29.41,6.564,-4.460000000000001,0,0.345,0.081,0.574,"05/30/2022 11:06 AM",25,11.115833333333333,"CRG","41:00:13:18",41.3127836,-105.5855,""
2725332,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.93945,29.85,17.816,0.5199999999999996,0.046,0.037,0.012,0.951,"05/30/2022 11:07 AM",13,11.129166666666666,"CRG","41:00:12:f0",,,""
2725320,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.5625,28.94,8.106,0.5700000000000003,0,0.543,0.135,0.322,"05/30/2022 10:59 AM",26,10.99111111111111,"CRG","41:00:12:f0",,,""
2725317,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.48242,28.63,0.883,-1.4599999999999973,0,0.424,0.095,0.481,"05/30/2022 10:57 AM",10,10.960833333333333,"CRG","41:00:13:18",41.3126081,-105.5849398,""
2725305,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.77734,28.87,6.33,-0.6600000000000001,0,0.41,0.12,0.47,"05/30/2022 10:51 AM",1,10.8525,"CRG","41:00:12:f0",,,""
2725300,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,22.79004,28.43,5.144,1.120000000000001,0,0.042,0.017,0.94,"05/30/2022 10:49 AM",16,10.816944444444443,"CRG","41:00:13:18",41.3126215,-105.5850208,""
2725291,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.82129,26.98,7.176,0.4499999999999993,0,0.058,0.067,0.875,"05/30/2022 10:25 AM",15,10.418333333333333,"CRG","41:00:12:f0",,,""
2725286,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.68359,27.5,0.173,0.4299999999999997,0,0.063,0.023,0.914,"05/30/2022 10:28 AM",5,10.473333333333333,"CRG","41:00:13:18",41.3125926,-105.5850324,""
2725280,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.29785,26.28,9.926,-0.9500000000000028,0.055,0.58,0.203,0.217,"05/30/2022 10:26 AM",31,10.435,"CRG","06:03:03:43",41.31268188,-105.58492165,""
2725263,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,32.35059,25.37,4.643,-0.620000000000001,0,0.556,0.121,0.323,"05/30/2022 10:18 AM",9,10.300277777777778,"CRG","41:00:13:18",41.3126057,-105.585072,""
2725262,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,37.62891,24.77,9.559,2.66,0,0.375,0.121,0.504,"05/30/2022 10:19 AM",23,10.323611111111111,"CRG","06:03:03:43",41.31262593,-105.58498645,""
2725261,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,38.48242,24.13,5.908,0.33999999999999986,0,0.57,0.149,0.281,"05/30/2022 10:16 AM",17,10.269444444444446,"CRG","41:00:12:f0",,,""
2725260,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,37.02051,21.78,2.364,1.6499999999999986,0,0.68,0.232,0.088,"05/30/2022 10:08 AM",36,10.148055555555555,"CRG","06:03:03:43",41.31261418,-105.58492796,""
2725259,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.71191,22.43,6.474,0.620000000000001,0,0.591,0.144,0.266,"05/30/2022 10:07 AM",7,10.119444444444445,"CRG","41:00:13:18",41.3127835,-105.5847858,""
2725258,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,34.79004,22.21,5.7,-0.120000000000001,0,0.556,0.174,0.269,"05/30/2022 10:07 AM",6,10.130277777777778,"CRG","41:00:12:f0",,,""
2719157,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.54395,29.86,7.494,2.129999999999999,0.038,0.393,0.095,0.511,"05/26/2022 12:04 PM",25,12.081111111111111,"CRG","41:00:13:18",41.3123622,-105.5849731,""
2719156,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.16699,30.94,14.728,-0.07000000000000028,0.043,0.36,0.134,0.507,"05/26/2022 12:05 PM",5,12.093333333333334,"CRG","06:03:03:43",41.31256734,-105.58505149,""
2719155,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.1416,31.67,19.967,-3.1400000000000006,0.004,0.543,0.169,0.288,"05/26/2022 11:58 AM",6,11.98,"CRG","06:03:03:43",41.3125605,-105.58505676,""
2719154,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.04004,29.77,5.393,3.5199999999999996,0.24,0.52,0.105,0.376,"05/26/2022 11:57 AM",4,11.96361111111111,"CRG","41:00:13:18",41.3126501,-105.5850021,""
2719153,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.06836,29.43,12.135,1.6400000000000006,0.274,0.368,0.076,0.557,"05/26/2022 11:50 AM",30,11.841111111111111,"CRG","41:00:13:18",41.3125616,-105.5848813,""
2719152,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.37109,29.87,0.952,0.7399999999999984,0.587,0.119,0.029,0.852,"05/26/2022 11:42 AM",33,11.715833333333332,"CRG","06:03:03:43",41.31263801,-105.58501111,""
2719151,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,24.375,30.37,4.111,0.2799999999999976,0.076,0.258,0.045,0.697,"05/26/2022 11:36 AM",16,11.609166666666667,"CRG","41:00:13:18",41.3128325,-105.5848934,""
2719150,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,35.52637,22.88,12.339,0.4700000000000024,0,0.52,0.156,0.324,"05/26/2022 11:37 AM",23,11.625833333333334,"CRG","41:00:12:f0",,,""
2719149,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.34766,29.13,7.21,-1.5599999999999987,0,0.635,0.181,0.185,"05/26/2022 11:35 AM",12,11.594444444444445,"CRG","06:03:03:43",41.31270245,-105.58489079,""
2719148,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,28.0166,29,2.741,-4.09,0.122,0.641,0.172,0.187,"05/26/2022 11:17 AM",20,11.293611111111112,"CRG","41:00:12:f0",,,""
2719147,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,23.89258,32.28,20.528,-1.6300000000000026,0,0.009,0.013,0.978,"05/26/2022 11:19 AM",11,11.319166666666666,"CRG","41:00:13:18",41.3126381,-105.5849563,""
2719136,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,25.10156,31.69,4.03,-3.9800000000000004,0,0.517,0.104,0.379,"05/26/2022 11:12 AM",7,11.205833333333333,"CRG","41:00:13:18",41.3125204,-105.5850361,""
2719132,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.83203,29,2.815,-4.77,0.059,0.636,0.176,0.188,"05/26/2022 11:10 AM",12,11.1725,"CRG","41:00:12:f0",,,""
2719123,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.67969,31.78,6.556,-1.0300000000000011,0.113,0.24,0.058,0.702,"05/26/2022 11:03 AM",15,11.06638888888889,"CRG","41:00:13:18",41.3125771,-105.5850954,""
2719120,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,30.58105,33.01,4.868,-3.3999999999999986,0,0.657,0.172,0.172,"05/26/2022 11:04 AM",19,11.081944444444444,"CRG","06:03:03:43",41.31267517,-105.58495444,""
2719105,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,26.29395,31.5,2.742,-5.149999999999999,0.038,0.526,0.105,0.369,"05/26/2022 10:56 AM",3,10.945,"CRG","41:00:13:18",41.3125485,-105.5856084,""
2719104,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.65039,30.17,15.433,-7.940000000000001,0,0.559,0.192,0.249,"05/26/2022 10:49 AM",28,10.817222222222222,"CRG","06:03:03:43",41.3126715,-105.58501258,""
2719103,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,29.28711,30.65,7.044,-4.5,0.02,0.512,0.107,0.381,"05/26/2022 10:48 AM",36,10.806944444444445,"CRG","41:00:13:18",41.3126048,-105.5849741,""
2719102,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.1543,29.64,9.299,-2.3500000000000014,0.007,0.517,0.11,0.373,"05/26/2022 10:40 AM",34,10.678888888888888,"CRG","41:00:13:18",41.3126584,-105.584985,""
2719101,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,33.29199,27.26,12.502,1.9299999999999997,0.057,0.432,0.129,0.439,"05/26/2022 10:35 AM",22,10.586111111111112,"CRG","41:00:12:f0",,,""
2719100,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,39.00195,26.71,1.87,0.5,0.054,0.672,0.192,0.136,"05/26/2022 10:34 AM",10,10.567777777777778,"CRG","06:03:03:43",41.31264942,-105.5850581,""
2719039,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,31.9668,28.07,8.593,-0.7800000000000011,0.127,0.567,0.114,0.319,"05/26/2022 10:33 AM",26,10.553333333333335,"CRG","41:00:13:18",41.3126083,-105.585006,""
2719036,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,45.81543,21.96,9.849,3.91,0.512,0.508,0.172,0.32,"05/26/2022 10:17 AM",29,10.290833333333333,"CRG","41:00:12:f0",,,""
2719034,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,48.43359,22.61,7.873,2.539999999999999,0,0.605,0.232,0.164,"05/26/2022 10:18 AM",21,10.3025,"CRG","06:03:03:43",41.31262455,-105.58495042,""
2719032,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,48.48145,22.83,3.28,0.4200000000000017,0.419,0.645,0.138,0.216,"05/26/2022 10:15 AM",9,10.264166666666666,"CRG","41:00:13:18",41.3126984,-105.5848547,""
2719008,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,49.32324,19.01,2.716,3.0799999999999983,0,0.669,0.224,0.107,"05/26/2022 10:10 AM",14,10.181666666666667,"CRG","06:03:03:43",41.31261543,-105.58500976,""
2719005,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,46.71094,18.78,6.011,3.789999999999999,0,0.563,0.177,0.26,"05/26/2022 10:09 AM",18,10.158888888888889,"CRG","41:00:12:f0",,,""
2719002,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,43.31934,20.15,5.124,0.240000000000002,0,0.614,0.138,0.248,"05/26/2022 10:08 AM",41,10.144166666666667,"CRG","41:00:13:18",41.3126814,-105.5850723,""
2717407,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,13.98535,33.66,6.075,-4.989999999999995,0.24,0.471,0.096,0.433,"05/25/2022 12:42 PM",17,12.714722222222221,"CRG","41:00:13:18",41.3125898,-105.5849052,""
2717406,"December 16, 2021 12:32 PM - May 31, 2022 12:07 PM",1,16.56445,37.57,9.906,-8.559999999999999,0.185,0.553,0.187,0.259,"05/25/2022 12:39 PM",1,12.666111111111112,"CRG","06:03:03:43",41.31259625,-105.58503292,""
